run,piece,transition_index,previous_event_index,next_event_index,previous_end_substep,next_start_substep,gap_substeps,previous_duration_substeps,next_duration_substeps,previous_end_x,next_start_x,delta_x_during_gap,previous_end_y,next_start_y,delta_y_during_gap,previous_end_angle,next_start_angle,delta_angle_during_gap,previous_end_vx,next_start_vx,delta_vx_across_gap,previous_end_vy,next_start_vy,delta_vy_across_gap,previous_end_angular_velocity,next_start_angular_velocity,delta_angular_across_gap,next_start_contact_width_px,next_start_contact_offset_px,previous_max_abs_delta_vx,previous_max_abs_delta_angular,previous_max_delta_vt,loop_class,angular_persistence,linear_persistence
1,37,1,1,2,239,254,14,1,2,195.000,194.296,-0.704,478.907,494.795,15.888,0.000000,-1.440196,-1.440196,-0.194292,-0.478518,-0.284226,3.851534,-1.300418,-5.151952,-0.397261,-0.255473,0.141788,3.966,5.326,0.194292,0.397261,0.194292,MIXED_RECONTACT_LOOP,0,0
1,37,2,2,3,255,273,17,2,6,194.181,191.073,-3.108,494.509,491.897,-2.612,-1.501289,-2.502613,-1.001324,-0.713439,-0.867393,-0.153954,-1.229070,-1.572700,-0.343630,-0.229820,-0.144188,0.085632,3.395,20.643,0.294168,0.121461,0.294168,MIXED_RECONTACT_LOOP,0,0
1,37,3,3,4,278,285,6,6,384,189.171,185.798,-3.373,488.900,486.981,-1.920,-2.639311,-2.758221,-0.118910,-1.984358,-1.978268,0.006090,-1.414079,-0.904006,0.510073,-0.069960,-0.062173,0.007787,0.374,14.007,0.411852,0.071380,0.411852,ANGULAR_RECONTACT_LOOP,1,0
