run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices
3,21,complete,120,59,60,8.592,8519.244,3.325,59,0,-27.264,1,1,-0.16398,0,-0.002943,-0.16398,-11.07973,-0.002943,0.16398,0.08372,0.003072,0.25,0.06800000000004047,0.003113,0.04600000000004911,119,1,0,50,100,50,50,44
3,22,complete,121,60,60,3.966,1328.128,2.502,5,5,0.532,4,2,0,0,0,0.67858,-11.12111,-0.086869,1.28717,1.74732,0.116678,30.25999999999999,14.360000000000014,2.08613,0.46100000000001273,,0,1,67,134,67,70,54
3,23,complete,122,61,60,3.404,1817.289,0.999,56,56,-8.19,6,3,0,0,0.010967,0.39014,-11.39118,0.010967,0.37654,0.18325,0.014047,1.4230000000000018,1.1940000000000168,0.054973999999999995,1.1940000000000168,,0,1,71,142,71,78,70
3,24,complete,121,60,60,4.054,1448.135,12.846,7,6,13.557,4,2,-0.31267,2.64006,0,-0.31267,-8.36218,-0.241874,2.00685,2.88161,0.238195,51.492999999999995,11.863,1.572189,0,,0,1,66,132,66,67,62
3,25,complete,126,65,60,2.958,422.016,3.375,16,0,9.397,1,1,0.53515,-1.4737,0.11476,0.17119,-3.39664,-0.28855,1.68771,2.21394,0.11476,51.71800000000002,20.121999999999957,2.128186,3.608000000000004,,0,1,85,170,85,88,80
3,26,complete,133,72,60,4.034,1163.861,2.725,11,0,25.763,1,1,0.11968,-0.06365,0.003476,-0.20619,-1.68993,-0.149931,1.13616,1.64595,0.056564,12.081999999999994,11.14100000000002,0.521225,0.05000000000001137,,0,1,76,152,76,82,72
3,27,complete,121,60,60,4.88,2744.433,3.428,6,0,12.887,1,1,0,1.30603,0,-1.37494,-9.70313,-0.099626,1.11901,1.40572,0.025974,17.982,5.367000000000019,0.468313,0,,0,1,66,132,66,70,66
3,28,complete,120,59,60,3.352,665.675,2.082,3,1.994,-13.393,2,1,0,2.92538,0,0.44812,-8.05684,0.301864,1.6362,2.92538,0.072772,32.74200000000002,16.954000000000008,1.383034,0.8689999999999714,,0,1,92,184,92,95,80
3,29,complete,126,65,60,4.632,1624.548,2.816,3,2.234,-9.458,2,2,-1.9105,-0.83583,0.018108,-1.71951,-3.65624,0.215683,1.9105,0.83583,0.040735,24.672999999999973,2.149000000000001,0.44765299999999997,1.9189999999999827,,0,1,83,166,83,91,70
3,30,complete,125,64,60,3.614,888.625,5.169,11,0,16.87,1,1,-0.83379,1.27467,-0.073277,-0.10706,0.00265,0.002569,1.70973,2.2112,0.084977,34.458,19.48199999999997,1.466167,0,,0,1,61,122,61,63,64
