run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices
3,11,complete,121,60,60,7.92,8547.864,7.191,25,16,1.053,2,1,-0.08189,0,-0.00318,-0.08189,-11.03057,-0.00318,0.08461,0.01433,0.00318,0.23600000000001842,0.02600000000001046,0.003987,0.020999999999958163,,0,1,78,156,78,80,67
3,12,complete,121,60,60,3.718,2601.283,4.837,6,3.996,-19.05,2,1,0,2.95463,0,0.66937,-8.13553,0.175454,0.75017,3.1914,0.172785,5.504000000000019,6.413000000000011,0.49221400000000004,0,,0,1,65,130,65,66,71
3,13,complete,123,62,60,4.536,3981.248,4.575,14,5,2.518,3,2,-0.16144,0.00012,-0.006891,-0.16144,-11.19617,-0.006891,0.28811,0.18504,0.012475,4.602000000000004,0.43200000000001637,0.197174,0.012000000000000455,121,1,0,57,114,57,60,65
3,14,complete,121,60,60,7.566,7101.376,6.276,25,22.002,-4.669,3,2,0.25684,0,0.007811,0.25684,-11.08309,0.007811,0.25684,0.06871,0.007811,2.216000000000008,0.6720000000000255,0.056195,0.6720000000000255,120,1,0,71,142,71,80,78
3,15,complete,123,62,60,5.814,3593.304,4.465,13,2.234,-6.72,2,2,-0.67826,-1.15105,-0.119583,-0.53027,-3.76115,0.081104,1.66611,1.15105,0.119583,40.96700000000001,6.949999999999989,1.872779,2.2239999999999895,,0,1,55,110,55,55,49
3,16,complete,124,63,60,3.306,3597.108,6.323,12,0,12.993,1,1,-1.4965,0.85844,-0.066072,0.29787,0.10792,-0.005864,1.4965,0.85933,0.066072,3.2210000000000036,3.1569999999999823,0.143589,2.406000000000006,,0,1,49,98,49,49,48
3,17,complete,122,61,60,5.48,5629.969,2.731,19,10.009,5.497,3,2,0,0.01858,0,-1.01802,-11.09832,-0.037725,1.01181,0.42917,0.038764,11.814999999999998,2.992999999999995,0.432295,2.674000000000035,,0,1,58,116,58,59,60
3,18,complete,120,59,60,3.562,630.087,1.933,18,6,-8.572,2,1,-0.34431,0,-0.001687,-0.34431,-11.06938,-0.001687,0.34431,0.09185,0.019414,2.3770000000000095,0.22399999999998954,0.048497,0.1349999999999909,119,1,0,86,172,86,97,82
3,19,complete,128,67,60,4.006,1049.179,2.425,8,0.99,-3.179,3,2,-0.01491,0.02215,0.005699,0.50741,-3.61987,0.207124,0.21758,0.06764,0.012893,1.1779999999999973,0.22199999999998,0.07444099999999998,0.05099999999998772,126,1,0,72,144,72,73,59
3,20,complete,130,69,60,4.246,1052.603,1.069,5,1.382,17.23,2,2,-1.556,-0.59686,-0.004339,0.28872,-2.46326,-0.237573,1.64417,1.80714,0.066133,47.23400000000001,13.235000000000014,1.5553390000000002,0.6440000000000055,,0,1,122,244,122,127,82
