run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,solver_delta_angular_velocity,correction_delta_angular_velocity,total_delta_angular_velocity,decomposition_residual,decomposition_consistent,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,21,1,240,480,241,1562;1563;1589;1590,195.000,195.119,0.119,483.843,483.329,-0.514,0.000000,0.000546,0.000546,-0.378405,0.000000,0.378405,-0.272765,-0.000000,0.272765,-0.010024,0.000000,0.010024,0.010024,0.000000,0.010024,0.000000,1,54.003,59.002,2.286,0.378405,240,59.000,2.192,-11.336088,0.378405,0.010024,240,0.378405,1.988655,4
1,22,1,241,484,244,1616;1641;1640;1638;1639;1656;1663,195.000,149.261,-45.739,485.485,498.196,12.710,0.000000,-1.520081,-1.520081,-0.139038,-1.447272,-1.308233,-0.019018,1.039846,1.058863,-0.017620,-0.063225,-0.045605,-0.045605,0.000000,-0.045605,0.000000,1,0.553,20.540,19.717,0.139038,241,4.000,1.032,-11.095763,0.139038,0.017620,241,0.139038,4.228394,12
1,23,1,244,482,239,1691;1714;1721,195.000,194.416,-0.584,494.622,494.176,-0.446,0.000000,-0.021927,-0.021927,0.210054,0.000000,-0.210054,-0.153003,0.000000,0.153003,0.007930,0.000000,-0.007930,-0.007930,0.000000,-0.007930,0.000000,1,9.001,56.000,14.899,0.210054,244,56.000,8.098,-11.321451,-0.210054,0.009620,273,0.210054,1.233487,3
1,24,1,244,484,241,1759;1761;1762;1815;1817;1818;1819,195.000,174.739,-20.261,487.070,490.869,3.799,0.000000,-0.851400,-0.851400,-0.333618,-0.165458,0.168160,3.200863,0.010336,-3.190527,-0.260458,-0.004474,0.255984,-0.558511,0.291697,-0.266814,-0.522798,0,0.378,35.468,22.557,1.474423,253,2.485,20.512,-0.011434,1.474423,0.260458,244,1.474423,10.176416,16
1,25,1,238,240,3,1825;1829;1832,195.000,195.133,0.133,477.822,478.672,0.850,0.000000,0.081706,0.081706,0.079783,0.679332,0.599549,5.281640,-0.272557,-5.554197,0.158484,0.092002,-0.066481,-0.066481,0.000000,-0.066481,0.000000,1,1.000,16.068,11.936,0.363644,239,16.068,6.131,-5.626349,-0.363644,0.158484,238,0.363644,0.679332,3
1,25,2,296,480,185,1908;1902;1829,203.683,203.635,-0.048,500.931,501.345,0.415,1.239597,1.200208,-0.039389,0.484759,-0.003927,-0.488686,1.008663,-0.006488,-1.015151,0.002745,-0.001045,-0.003790,-0.022348,0.018557,-0.003790,-0.000000,1,0.922,36.768,19.104,0.163054,297,1.892,11.860,-0.660266,0.163054,0.072093,296,0.163054,3.298200,7
