run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,1,1,1,242,START,4;5;6;8;13,11.000,0.213,0.000000,1.903476,1.903476,10.963472,-0.220617,-11.184089,0.000000,-0.093713,-0.093713,-0.093713,0.000000,-0.093713,-11.184089,-1.903476,195.000,0.000000,0.000,0.000000,10,10
1,1,1,2,243,PART_CHANGE+WIDTH_CHANGE+RESPONSE,6;13,3.047,0.317,1.903476,3.242201,1.338725,-0.220617,-0.301865,-0.081248,-0.093713,-0.252739,-0.159026,-0.159026,0.000000,-0.159026,-0.081248,-1.338725,195.484,-0.023805,0.484,-0.023805,4,4
1,1,1,3,244,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,6,1.084,3.423,3.242201,3.053030,-0.189171,-0.301865,-0.229877,0.071988,-0.252739,-0.231547,0.021192,0.021859,-0.000667,0.021192,0.071988,0.189171,196.307,-0.088007,1.307,-0.088007,2,2
1,1,2,1,274,START,54;90,2.960,6.269,2.736839,2.401414,-0.335424,1.711825,-1.123882,-2.835708,-0.207566,-0.135828,0.071738,0.086602,-0.014863,0.071738,-2.835708,0.335424,218.002,-1.733411,0.000,0.000000,3,4
1,1,2,2,275,PART_CHANGE+WIDTH_CHANGE+RESPONSE,54,0.981,5.767,2.401414,2.156652,-0.244762,-1.123882,-1.048750,0.075132,-0.135828,-0.115462,0.020366,0.025533,-0.005167,0.020366,0.075132,0.244762,218.612,-1.767914,0.610,-0.034504,1,2
1,1,3,1,326,START,11,4.033,11.118,1.787028,1.651998,-0.135030,2.304845,1.492971,-0.811875,-0.095673,-0.112635,-0.016962,-0.016962,0.000000,-0.016962,-0.811875,0.135030,243.615,-3.106511,0.000,0.000000,1,2
1,1,3,2,327,RESPONSE,11,4.006,12.073,1.651998,1.383250,-0.268747,1.492971,1.098605,-0.394366,-0.112635,-0.101869,0.010766,0.010766,0.000000,0.010766,-0.394366,0.268747,244.035,-3.135123,0.420,-0.028612,2,2
1,1,3,3,328,RESPONSE,11,4.019,12.928,1.383250,1.164227,-0.219024,1.098605,0.986702,-0.111903,-0.101869,-0.088767,0.013102,0.013102,0.000000,0.013102,-0.111903,0.219024,244.386,-3.161001,0.771,-0.054489,1,2
1,1,3,4,329,RESPONSE,11,4.037,13.623,1.164227,0.837618,-0.326608,0.986702,0.816619,-0.170083,-0.088767,-0.068896,0.019871,0.019871,0.000000,0.019871,-0.170083,0.326608,244.665,-3.182228,1.049,-0.075717,1,2
1,1,3,5,330,RESPONSE,11,4.051,14.158,0.837618,0.489267,-0.348351,0.816619,0.609770,-0.206849,-0.068896,-0.058040,0.010856,0.020068,-0.009212,0.010856,-0.206849,0.348351,244.865,-3.198703,1.250,-0.092192,1,2
1,1,3,6,331,RESPONSE,11,4.061,14.606,0.489267,0.170582,-0.318686,0.609770,0.474206,-0.135564,-0.058040,-0.038557,0.019483,0.019483,0.000000,0.019483,-0.135564,0.318686,244.982,-3.212583,1.367,-0.106072,1,2
