run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,solver_delta_angular_velocity,correction_delta_angular_velocity,total_delta_angular_velocity,decomposition_residual,decomposition_consistent,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,11,1,239,477,239,844,195.000,194.954,-0.046,484.652,484.644,-0.008,0.000000,-0.001423,-0.001423,-0.040311,0.006879,0.047191,0.004907,-0.000504,-0.005411,-0.005182,-0.000363,0.004818,0.004818,0.000000,0.004818,0.000000,1,16.000,16.005,1.208,0.043159,240,16.001,1.048,-0.024548,0.043159,0.005182,239,0.043159,3.296464,1
1,12,1,245,488,244,917;920;960,195.000,202.890,7.890,492.025,498.675,6.650,0.000000,0.348399,0.348399,0.235931,0.000000,-0.235931,2.910912,-0.000000,-2.910912,0.146631,0.000000,-0.146631,0.376172,-0.168354,0.207817,0.354449,0,0.343,50.920,26.547,1.770402,253,4.121,23.491,0.025290,-1.770402,0.146631,245,1.770402,11.025995,15
1,13,1,244,482,239,978;979;981,195.000,190.392,-4.608,497.537,497.977,0.440,0.000000,-0.197062,-0.197062,-0.097489,-0.000000,0.097489,-0.000756,-0.000000,0.000756,-0.008721,-0.000000,0.008721,0.008721,0.000000,0.008721,0.000000,1,2.015,37.851,29.291,0.122837,339,37.851,12.443,-0.009550,-0.122837,0.008721,244,0.122837,1.017821,7
1,14,1,240,480,241,1052;1056;1072,195.000,202.042,7.042,486.593,485.861,-0.733,0.000000,0.174730,0.174730,0.584737,-0.106613,-0.691351,-0.099121,-0.005261,0.093860,0.017503,-0.001799,-0.019302,-0.001799,0.000000,-0.001799,0.017503,0,0.129,25.000,9.883,0.584737,240,25.000,6.096,-11.189318,-0.584737,0.017503,240,0.584737,4.196719,7
1,15,1,239,241,3,1116;1119,195.000,194.829,-0.171,483.593,484.333,0.740,0.000000,-0.098358,-0.098358,-0.230716,-0.617591,-0.386875,2.309104,2.432869,0.123765,-0.200374,-0.175551,0.024822,-0.162001,0.000000,-0.162001,-0.186823,0,13.000,13.035,20.848,0.617591,241,13.035,20.848,0.061764,0.617591,0.200374,239,0.617591,1.059042,3
1,15,2,250,252,3,1137;1141;1145,193.474,192.786,-0.688,489.695,489.056,-0.639,-0.483478,-0.539996,-0.056518,-1.109194,-1.785655,-0.676461,-1.024680,-0.875461,0.149220,-0.121645,-0.090589,0.031056,0.036178,-0.005123,0.031056,0.000000,1,1.028,6.286,7.289,0.509708,250,6.286,6.356,-3.929132,0.509708,0.048759,250,0.509708,1.186169,3
1,15,3,275,480,206,1161;1162;1159;1160;1146;1142;1138;1121;1122;1124,182.952,155.443,-27.509,488.756,494.140,5.383,-1.038904,-1.911554,-0.872650,-1.744731,0.791312,2.536043,-0.207000,-0.440514,-0.233514,-0.073189,0.027352,0.100542,0.100542,0.000000,0.100542,0.000000,1,0.955,26.017,26.229,0.251123,353,26.017,15.344,-0.658510,-0.251123,0.022829,353,0.251123,4.625585,24
