run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,6,1,1,241,START,416;428;432,35.000,0.422,0.000000,-0.360422,-0.360422,11.009345,-1.178320,-12.187665,0.000000,-0.063008,-0.063008,-0.063008,0.000000,-0.063008,-12.187665,0.360422,195.000,0.000000,0.000,0.000000,6,6
1,6,1,2,242,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,428,11.015,9.905,-0.360422,-0.620174,-0.259752,-1.178320,-1.102979,0.075340,-0.063008,-0.031345,0.031662,0.031662,0.000000,0.031662,0.075340,0.259752,194.908,-0.016005,-0.092,-0.016005,2,2
1,6,2,1,273,START,428,0.243,5.401,-0.553818,-0.557707,-0.003888,0.996427,-0.066418,-1.062844,-0.027991,-0.010350,0.017641,0.017641,0.000000,0.017641,-1.062844,0.003888,190.369,-0.245442,0.000,0.000000,1,2
1,6,2,2,462,PART_CHANGE+WIDTH_CHANGE,428;432,2.104,16.633,-1.045766,-1.061639,-0.015873,0.483136,0.500380,0.017244,-0.029297,-0.029216,0.000081,0.000081,0.000000,0.000081,0.017244,0.015873,167.113,-0.762140,-23.256,-0.516699,2,4
1,6,2,3,472,PART_CHANGE+WIDTH_CHANGE,432,0.740,18.838,-1.223277,-1.228454,-0.005177,0.571156,0.607485,0.036330,-0.031536,-0.031860,-0.000324,-0.000324,0.000000,-0.000324,0.036330,0.005177,164.226,-0.833486,-26.143,-0.588044,1,2
1,6,2,4,499,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,419;432,30.412,13.407,-1.581430,-1.531269,0.050161,1.280347,-0.040415,-1.320762,-0.044432,-0.045091,-0.000659,-0.000659,0.000000,-0.000659,-1.320762,-0.050161,154.627,-1.082872,-35.742,-0.837430,2,4
1,6,2,5,500,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,419,0.889,0.963,-1.531269,-1.488641,0.042628,-0.040415,-0.026263,0.014152,-0.045091,-0.048440,-0.003349,-0.003349,0.000000,-0.003349,0.014152,-0.042628,154.238,-1.094326,-36.131,-0.848885,1,2
1,7,1,1,237,START,477;483;488,5.000,12.603,0.000000,0.324101,0.324101,11.009391,2.563451,-8.445939,0.000000,0.170832,0.170832,0.244077,-0.073246,0.170832,-8.445939,-0.324101,195.000,0.000000,0.000,0.000000,6,6
1,7,1,2,238,PART_CHANGE+OFFSET_CHANGE+RESPONSE,477;483,4.038,14.819,0.324101,0.528582,0.204481,2.563451,2.154758,-0.408693,0.170832,0.162972,-0.007860,-0.007860,0.000000,-0.007860,-0.408693,-0.204481,195.078,0.040852,0.078,0.040852,4,4
1,7,1,3,239,PART_CHANGE+WIDTH_CHANGE+RESPONSE,477,2.073,16.513,0.528582,0.723753,0.195171,2.154758,2.212027,0.057268,0.162972,0.156297,-0.006675,-0.022249,0.015574,-0.006675,0.057268,-0.195171,195.204,0.079824,0.204,0.079824,2,2
1,7,2,1,245,START,480,3.162,14.202,0.710177,0.765059,0.054881,2.517898,-0.473019,-2.990917,0.153365,0.097324,-0.056041,-0.128682,0.072642,-0.056041,-2.990917,-0.054881,196.286,0.313495,0.000,0.000000,1,2
1,7,2,2,246,RESPONSE,480,3.162,13.245,0.765059,0.937685,0.172626,-0.473019,-0.895626,-0.422607,0.097324,0.079403,-0.017921,-0.037051,0.019129,-0.017921,-0.422607,-0.172626,196.480,0.338218,0.194,0.024723,1,2
1,7,2,3,247,RESPONSE,480,3.160,12.458,0.937685,1.161756,0.224071,-0.895626,-0.821367,0.074259,0.079403,0.066873,-0.012530,-0.023950,0.011419,-0.012530,0.074259,-0.224071,196.718,0.358388,0.433,0.044893,1,2
1,7,3,1,253,START,480,3.144,9.700,1.371104,1.405093,0.033989,-0.471458,-0.418470,0.052987,0.041568,0.036695,-0.004873,-0.004873,0.000000,-0.004873,0.052987,-0.033989,198.666,0.428122,0.000,0.000000,1,2
1,7,3,2,337,WIDTH_CHANGE,480,0.843,12.764,1.205695,1.216487,0.010792,0.402863,0.392439,-0.010424,0.031537,0.032530,0.000993,0.000993,0.000000,0.000993,-0.010424,-0.010792,222.721,1.003159,24.055,0.575037,1,2
1,7,3,3,373,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,480;573;574,26.473,13.395,1.543995,1.613765,0.069769,1.279838,0.102991,-1.176847,0.049441,0.049575,0.000134,0.000134,0.000000,0.000134,-1.176847,-0.069769,235.053,1.365938,36.387,0.937817,4,6
1,7,3,4,374,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,574,0.982,3.023,1.613765,1.611590,-0.002175,0.102991,0.165908,0.062917,0.049575,0.049111,-0.000464,-0.000464,0.000000,-0.000464,0.062917,0.002175,235.463,1.378532,36.797,0.950410,1,2
