run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,36,1,1,239,START,2605,3.000,19.524,0.000000,0.087756,0.087756,11.026249,4.683478,-6.342771,0.000000,0.096576,0.096576,0.257536,-0.160960,0.096576,-6.342771,-0.087756,195.000,0.000000,0.000,0.000000,2,2
1,36,1,2,241,RESPONSE,2605,3.049,21.602,0.183305,0.365143,0.181838,3.069461,2.599898,-0.469564,0.000000,0.048538,0.048538,0.127353,-0.078815,0.048538,-0.469564,-0.181838,195.066,0.053308,0.066,0.053308,2,2
1,36,1,3,242,RESPONSE,2605,3.059,22.046,0.365143,0.625285,0.260142,2.599898,1.619616,-0.980282,0.048538,0.057779,0.009241,0.024171,-0.014930,0.009241,-0.980282,-0.260142,195.153,0.064915,0.153,0.064915,2,2
1,36,1,4,243,RESPONSE,2605,3.069,22.571,0.625285,0.845176,0.219891,1.619616,1.254226,-0.365389,0.057779,0.058548,0.000769,0.000769,0.000000,0.000769,-0.365389,-0.219891,195.303,0.078732,0.303,0.078732,1,2
1,36,1,5,244,RESPONSE,2605,3.080,23.099,0.845176,1.038973,0.193797,1.254226,1.117685,-0.136541,0.058548,0.051437,-0.007111,-0.007111,0.000000,-0.007111,-0.136541,-0.193797,195.505,0.092733,0.505,0.092733,1,2
1,36,1,6,245,RESPONSE,2605,3.089,23.587,0.183305,1.167862,0.984556,1.117685,1.047003,-0.070682,0.000000,0.018130,0.018130,0.046956,-0.028826,0.018130,-0.070682,-0.984556,195.769,0.105799,0.769,0.105799,1,2
1,36,1,7,249,RESPONSE,2605,3.108,24.735,0.183305,1.213015,1.029710,0.800031,0.826438,0.026408,0.000000,0.014103,0.014103,0.036296,-0.022193,0.014103,0.026408,-1.029710,196.974,0.136951,1.974,0.136951,1,2
1,36,1,8,282,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2604;2605,9.841,31.628,1.449771,1.579419,0.129648,1.714894,1.538831,-0.176063,0.051175,0.056703,0.005528,0.005528,0.000000,0.005528,-0.176063,-0.129648,207.880,0.458038,12.880,0.458038,2,4
1,36,1,9,283,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2604;2611,3.581,26.625,1.579419,1.626419,0.047000,1.538831,1.494986,-0.043845,0.056703,0.059090,0.002387,0.002387,0.000000,0.002387,-0.043845,-0.047000,208.258,0.471598,13.258,0.471598,2,4
1,36,1,10,284,PART_CHANGE+WIDTH_CHANGE,2611,0.467,25.442,1.626419,1.624233,-0.002185,1.494986,1.535332,0.040347,0.059090,0.059818,0.000728,0.000728,0.000000,0.000728,0.040347,0.002185,208.647,0.485728,13.647,0.485728,1,2
1,36,1,11,298,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,2611;2624,9.873,26.196,1.494777,1.691687,0.196909,2.164674,1.790647,-0.374027,0.070379,0.081660,0.011281,0.011281,0.000000,0.011281,-0.374027,-0.196909,214.157,0.712851,19.157,0.712851,2,4
1,36,1,12,299,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2624,0.670,22.004,1.691687,1.673658,-0.018029,1.790647,1.841110,0.050462,0.081660,0.082500,0.000840,0.000840,0.000000,0.000840,0.050462,0.018029,214.587,0.733595,19.587,0.733595,1,2
1,36,1,13,301,PART_CHANGE+WIDTH_CHANGE,2624;2626;2628,3.529,21.408,1.649523,1.698465,0.048942,1.896666,1.791691,-0.104975,0.083342,0.088099,0.004758,0.004758,0.000000,0.004758,-0.104975,-0.048942,215.431,0.775723,20.431,0.775723,3,6
1,36,1,14,302,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,2626;2628;2658;2660;2662;2665;2666,40.311,2.029,1.698465,1.170239,-0.528225,1.791691,-0.705852,-2.497543,0.088099,0.040454,-0.047645,-0.047645,0.000000,-0.047645,-2.497543,0.528225,215.862,0.798102,20.862,0.798102,7,14
