run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,landing_dynamic_body_count,landing_other_dynamic_body_ids
1,21,complete,121,60,60,8.592,8519.244,3.325,59,4,2,-0.001085,0,11.00258,0,-0.14864,0,-0.00406,-0.14864,-11.09224,-0.00406,0.14864,0.09168,0.00406,0.2179999999999893,0.12000000000000455,0.0050669999999999995,0.12000000000000455,120,1,0,50,100,50,50,44,-27.268,31.732,1.570796,2.232442,1610;1610;1611;1611,-27.268:37.710;26.732:37.652;27.732:37.651;31.732:37.646,-27.267541;26.732427;27.732427;31.732424,1,
1,22,complete,121,60,60,3.966,1328.128,2.502,5,4,2,0,0,11.00233,0,0,0,0,0.67857,-11.12104,-0.086868,1.26911,1.74732,0.116676,30.47799999999998,14.367000000000019,2.08183,0.46100000000001273,,0,1,67,134,67,70,54,-1.968,3.032,1.570796,0.531518,1679;1679;1680;1680,3.032:34.539;-1.968:34.539;3.032:35.539;-0.968:35.539,3.031518;-1.968482;3.031518;-0.968482,1,
1,23,complete,122,61,60,3.404,1817.289,0.999,56,2,1,0.002571,0,11.1167,0,0,0,0.002806,0.46186,-11.26581,0.002806,0.32509,0.13412,0.011623,1.0220000000000198,0.4410000000000309,0.036293,0.17599999999998772,,0,1,71,142,71,78,70,9.832,18.832,1.570796,14.332226,1753;1753,18.832:27.119;9.832:27.096,18.832211;9.832240,1,
1,24,complete,121,60,60,4.054,1448.135,12.846,7,4,2,0,0,11.00227,0,-0.31267,2.64007,0,-0.31267,-8.36221,-0.241875,1.59308,2.88162,0.238196,33.19300000000001,14.000999999999976,1.87141,0,,0,1,66,132,66,67,62,10.557,16.557,1.570796,13.556734,1819;1819;1821;1821,12.557:34.289;10.557:34.289;16.557:34.289;14.557:34.289,12.556734;10.556734;16.556734;14.556734,1,
1,25,complete,141,80,60,2.958,422.016,3.375,16,1,1,1.330055,0.89265,2.57187,-0.090982,0.37807,1.08456,-0.116655,-0.51458,-1.48731,-0.025674,0.69582,1.08456,0.116655,2.1350000000000193,1.3340000000000032,0.16644799999999993,0,,0,1,85,170,85,88,80,9.067,9.067,1.570796,9.067144,1861,9.067:21.008,9.067144,1,
1,26,complete,121,60,60,4.034,1163.861,2.725,11,1,1,0.081879,0,11.00251,0,0,3.76604,0,0.44679,-7.23647,0.302062,0.88877,3.76604,0.126479,11.404000000000025,17.125999999999976,1.8032869999999999,0,,0,1,76,152,76,82,72,-16.025,-16.025,1.570796,-16.024979,1986,-16.025:36.278,-16.024979,1,
1,27,complete,121,60,60,4.88,2744.433,3.428,6,1,1,-0.077519,0,10.9956,0,0,1.65112,0,-0.85702,-9.34448,-0.121532,1.02774,1.65112,0.027199,16.37299999999999,5.198000000000036,0.45903099999999997,0,,0,1,66,132,66,70,66,13.377,13.377,1.570796,13.377158,2054,13.377:39.296,13.377158,1,
1,28,complete,120,59,60,3.352,665.675,2.082,3,2,1,0.071347,0,10.98901,0,0,2.33756,0,0.70755,-8.65146,0.249406,1.76647,2.60976,0.319896,37.06399999999999,27.028999999999996,5.483855999999999,11.795999999999992,,0,1,92,184,92,95,80,-14.1,-12.105,1.570796,-13.102602,2148;2148,-12.105:39.301;-14.100:39.159,-12.105147;-14.100058,1,
1,29,complete,120,59,60,4.632,1624.548,2.816,3,2,1,-0.048844,0,10.98901,0,0,1.62969,0,-0.78043,-9.35932,-0.162059,2.31695,1.62969,0.073607,64.249,11.453000000000031,2.188323,0,,0,1,83,166,83,91,70,9.754,11.752,1.570796,10.752753,2233;2233,9.754:38.595;11.752:38.497,9.753945;11.751560,1,
1,30,complete,130,69,60,3.614,888.625,5.169,11,1,1,-2.068372,-0.8447,-0.58019,-0.069574,-0.72761,-0.7462,-0.03412,0.11709,-0.16601,0.035454,1.16989,0.81672,0.061094,16.156999999999982,7.641999999999996,0.746332,2.4120000000000346,,0,1,61,122,61,63,64,-23.766,-23.766,1.570796,-23.766194,2240,-23.766:23.848,-23.766194,1,
