piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,speed,angular_velocity,angle,sleeping,ground_contact,mass,inertia,com_offset_px,footprint_width_px,bottom_width_1px,bottom_width_2px,bottom_width_4px,bottom_width_8px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,aspect_ratio,physics_parts,triangles,regions,raw_regions,contour_vertices
8,falling,0,14.0,,195.000,96.381,0.00000,0.35000,0.35000,0.000000,0.000000,0,0,5.50800,2566.696,2.475,5.000,5.000,6.000,10.000,22.000,0.000,0.000,0,0,1.4251,68,136,68,69,57
8,falling,1,26.0,,195.000,96.774,0.00000,0.54622,0.54622,0.000000,0.000000,0,0,5.50800,2566.696,2.475,5.000,5.000,6.000,10.000,22.000,0.000,0.000,0,0,1.4251,68,136,68,69,57
8,falling,2,43.0,,195.000,97.612,0.00000,0.82120,0.82120,0.000000,0.000000,0,0,5.50800,2566.696,2.475,5.000,5.000,6.000,10.000,22.000,0.000,0.000,0,0,1.4251,68,136,68,69,57
8,falling,3,60.0,,195.000,98.726,0.00000,1.09197,1.09197,0.000000,0.000000,0,0,5.50800,2566.696,2.475,5.000,5.000,6.000,10.000,22.000,0.000,0.000,0,0,1.4251,68,136,68,69,57
8,falling,4,76.0,,195.000,100.015,0.00000,1.34291,1.34291,0.000000,0.000000,0,0,5.50800,2566.696,2.475,5.000,5.000,6.000,10.000,22.000,0.000,0.000,0,0,1.4251,68,136,68,69,57
8,falling,5,93.0,,195.000,101.653,0.00000,1.60569,1.60569,0.000000,0.000000,0,0,5.50800,2566.696,2.475,5.000,5.000,6.000,10.000,22.000,0.000,0.000,0,0,1.4251,68,136,68,69,57
8,falling,6,110.0,,195.000,103.554,0.00000,1.86446,1.86446,0.000000,0.000000,0,0,5.50800,2566.696,2.475,5.000,5.000,6.000,10.000,22.000,0.000,0.000,0,0,1.4251,68,136,68,69,57
8,falling,7,126.0,,195.000,105.575,0.00000,2.10428,2.10428,0.000000,0.000000,0,0,5.50800,2566.696,2.475,5.000,5.000,6.000,10.000,22.000,0.000,0.000,0,0,1.4251,68,136,68,69,57
8,falling,8,143.0,,195.000,107.977,0.00000,2.35542,2.35542,0.000000,0.000000,0,0,5.50800,2566.696,2.475,5.000,5.000,6.000,10.000,22.000,0.000,0.000,0,0,1.4251,68,136,68,69,57
8,falling,9,160.0,,195.000,110.632,0.00000,2.60271,2.60271,0.000000,0.000000,0,0,5.50800,2566.696,2.475,5.000,5.000,6.000,10.000,22.000,0.000,0.000,0,0,1.4251,68,136,68,69,57
