run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
8,31,1,240,241,2,2305;2316;2322,195.000,195.105,0.105,482.111,481.559,-0.552,0.000000,0.066916,0.066916,0.411993,0.527996,0.116003,0.434705,0.503875,0.069171,0.263422,0.188270,-0.075152,4.058,9.000,9.982,0.527996,241,4.058,9.982,0.069171,-0.527996,0.263422,240,0.527996,0.939990,2
8,31,2,282,282,1,2338;2356,200.122,200.122,0.000,500.518,500.518,0.000,1.856057,1.856057,0.000000,0.251891,0.251891,0.000000,0.222899,0.222899,0.000000,-0.061739,-0.061739,0.000000,27.597,27.597,11.515,0.202294,282,27.597,11.515,-2.799314,0.202294,0.223690,282,0.202294,0.202294,1
8,31,3,284,480,197,2356;2352;2339;2351,200.250,190.892,-9.358,500.703,503.515,2.812,1.824751,1.314888,-0.509863,0.083541,0.000000,-0.083541,0.199614,0.000000,-0.199614,-0.046193,-0.000000,0.046193,0.955,24.738,16.512,0.222260,349,24.734,4.505,-0.544957,-0.222260,0.034474,349,0.222260,3.296349,9
8,32,1,241,241,1,2366,195.000,195.000,0.000,482.991,482.991,0.000,0.000000,0.000000,0.000000,-0.138110,-0.138110,0.000000,1.175195,1.175195,0.000000,-0.334202,-0.334202,0.000000,1.000,1.000,3.859,0.138110,241,1.000,3.859,-9.881391,0.138110,0.334202,241,0.138110,0.138110,1
8,32,2,250,250,1,2364,194.693,194.693,0.000,486.356,486.356,0.000,-0.742820,-0.742820,0.000000,-0.260131,-0.260131,0.000000,1.529001,1.529001,0.000000,-0.291271,-0.291271,0.000000,2.149,2.149,5.569,0.126161,250,2.149,5.569,-0.166050,0.126161,0.032913,250,0.126161,0.126161,1
8,32,3,269,283,15,2359;2360;2361,193.502,198.270,4.769,495.693,490.150,-5.543,-2.076971,-2.267891,-0.190920,-0.209859,1.815705,2.025564,1.608021,-0.808374,-2.416394,-0.174135,-0.016179,0.157956,1.391,3.409,29.742,0.521079,270,3.409,28.032,-1.078543,-0.521079,0.098089,269,0.521079,2.220972,5
8,32,4,294,295,2,2359,203.144,203.580,0.436,489.097,489.090,-0.007,-2.311317,-2.311580,-0.000262,1.715153,1.654228,-0.060925,-0.050574,0.020452,0.071027,-0.001033,0.016731,0.017764,1.413,1.413,23.574,0.060925,295,1.413,23.566,0.071027,0.060925,0.017764,295,0.060925,0.094789,1
8,32,5,305,306,2,2359,207.615,208.013,0.398,490.079,490.261,0.181,-2.270766,-2.263549,0.007217,1.568640,1.513359,-0.055281,0.682437,0.750660,0.068223,0.028411,0.043812,0.015401,1.408,1.409,25.038,0.055281,306,1.408,25.038,0.068223,0.055281,0.015401,306,0.055281,0.086230,1
8,32,6,317,339,23,2359,212.140,219.899,7.759,493.470,504.830,11.360,-2.144069,-1.797233,0.346836,1.433958,1.291097,-0.142860,1.463833,2.718221,1.254388,0.051682,0.079684,0.028001,1.199,1.383,35.880,0.022502,317,1.383,28.443,0.045132,0.022502,0.009517,317,0.022502,0.225937,1
8,32,7,342,512,171,2364;2371;2376;2388;2359,220.841,222.339,1.497,506.105,506.332,0.227,-1.739095,-1.756613,-0.017518,1.213246,0.000012,-1.213234,2.354444,0.000002,-2.354442,-0.000515,0.000000,0.000515,0.983,69.227,29.944,0.191423,344,69.227,2.571,-1.982121,0.191423,0.079608,342,0.191423,1.303730,6
8,33,1,245,246,2,2430;2435;2442,195.000,195.107,0.107,490.664,490.630,-0.034,0.000000,0.041940,0.041940,0.421492,0.666387,0.244895,0.602854,0.671382,0.068527,0.165101,0.155193,-0.009909,5.038,18.000,18.202,0.421492,245,18.000,12.437,-10.520541,-0.421492,0.165101,245,0.421492,0.666387,2
