run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
8,26,1,242,243,2,1920;1935,195.000,195.040,0.040,484.057,484.751,0.694,0.000000,0.081108,0.081108,0.166637,0.251507,0.084870,3.783622,3.836667,0.053046,0.339171,0.327200,-0.011972,4.068,11.000,17.950,0.166637,242,11.000,16.504,-7.279703,-0.166637,0.339171,242,0.166637,0.251507,2
8,26,2,247,248,2,1911;1916;1919,195.290,195.480,0.190,487.893,487.528,-0.365,0.406857,0.459518,0.052661,0.748963,1.262064,0.513101,-1.377988,-1.301884,0.076104,0.207306,0.146603,-0.060703,3.576,4.861,4.541,0.513101,248,3.576,2.159,0.076104,-0.513101,0.116226,247,0.513101,1.013376,2
8,26,3,296,488,193,1941;1944;1949;1953;1954;1966;1925;1979;1983,209.312,200.359,-8.953,492.081,501.891,9.810,2.066226,1.673488,-0.392738,0.683582,-0.000000,-0.683582,0.112093,0.000000,-0.112093,-0.004613,-0.000000,0.004613,0.879,44.181,27.220,0.383087,362,44.181,7.839,-1.698035,-0.383087,0.127495,296,0.383087,3.829619,14
8,27,1,239,480,242,1990;1991;2000;1992,195.000,183.374,-11.626,481.477,486.927,5.450,0.000000,-0.356037,-0.356037,-0.362766,0.000000,0.362766,2.240407,0.000000,-2.240407,-0.174368,0.000000,0.174368,1.041,47.167,23.899,1.459275,245,1.128,16.168,-0.019507,1.459275,0.174368,239,1.459275,6.684135,11
8,28,1,238,239,2,2059;2063,195.000,195.058,0.058,481.461,481.690,0.229,0.000000,0.068512,0.068512,0.227379,0.325155,0.097776,3.046873,3.069650,0.022776,0.269705,0.251364,-0.018341,2.064,3.000,12.957,0.227379,238,3.000,9.773,-7.984479,-0.227379,0.269705,238,0.227379,0.325155,2
8,28,2,241,484,244,2058;2076;2077;2148,195.223,240.019,44.797,483.007,497.945,14.937,0.195973,1.444106,1.248133,0.426740,1.375126,0.948386,-0.443463,-0.000307,0.443156,0.098356,0.001108,-0.097249,1.276,64.751,31.676,0.218817,242,2.171,9.721,-0.084591,-0.218817,0.152046,241,0.218817,2.713884,3
8,29,1,242,245,4,2153;2156;2158;2160,195.000,194.107,-0.893,483.250,481.423,-1.828,0.000000,0.064098,0.064098,-0.750466,-1.625944,-0.875478,-0.596572,-1.012551,-0.415979,0.053775,0.111052,0.057277,2.033,12.000,8.838,1.625944,245,2.060,6.372,-1.012551,1.625944,0.111052,245,1.625944,3.215329,4
8,29,2,306,484,179,2161;2162;2166;2168;2178;2232;2233,171.983,170.906,-1.076,498.145,498.173,0.028,1.575188,1.558163,-0.017025,-0.209906,-0.008249,0.201657,-0.101456,-0.000261,0.101195,0.004767,0.000019,-0.004748,5.999,11.000,4.347,1.087888,306,11.000,3.375,-3.030699,-1.087888,0.083873,306,1.087888,6.807496,17
8,30,1,237,238,2,2243,195.000,194.968,-0.032,478.293,478.702,0.409,0.000000,-0.061303,-0.061303,-0.126609,-0.270630,-0.144020,1.468905,1.534120,0.065215,-0.241327,-0.219856,0.021471,5.000,5.052,10.460,0.144020,238,5.052,10.460,0.065215,0.144020,0.241327,237,0.144020,0.270630,2
8,30,2,271,512,242,2292;2262;2268;2272;2291;2290;2280;2288;2289;2285;2287,192.872,197.377,4.505,500.018,502.365,2.347,-1.763976,-1.574852,0.189125,-0.302294,-0.069636,0.232658,-0.326535,-0.051031,0.275504,-0.086923,-0.003728,0.083194,0.898,28.000,22.003,0.412579,387,23.999,1.537,-0.897352,0.412579,0.107999,271,0.412579,6.560733,29
