run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
8,16,1,1,247,START,1171;1176,12.000,10.808,0.000000,-0.299375,-0.299375,11.219618,0.545596,-10.674023,0.000000,-0.111564,-0.111564,-10.674023,0.299375,195.000,0.000000,0.000,0.000000,4,4
8,16,1,2,248,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1171,6.026,13.392,-0.299375,-0.591971,-0.292596,0.545596,0.614342,0.068746,-0.111564,-0.105491,0.006072,0.068746,0.292596,194.924,-0.028340,-0.076,-0.028340,2,2
8,16,2,1,256,START,1172;1184,11.164,35.491,-0.576823,-0.525636,0.051187,1.072508,-1.109295,-2.181803,-0.102792,-0.027158,0.075634,-2.181803,-0.051187,193.771,-0.233753,0.000,0.000000,2,4
8,16,2,2,260,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1184,0.257,40.454,-0.483771,-0.469903,0.013868,-0.975662,-0.931791,0.043871,-0.024116,-0.023111,0.001005,0.043871,-0.013868,193.259,-0.259804,-0.513,-0.026051,1,2
8,16,2,3,271,PART_CHANGE+WIDTH_CHANGE,1184;1192,3.467,40.991,-0.301965,-0.270702,0.031264,-0.535579,-0.514979,0.020600,-0.013616,-0.012143,0.001473,0.020600,-0.031264,192.195,-0.309878,-1.576,-0.076125,2,4
8,16,2,4,303,PART_CHANGE+WIDTH_CHANGE,1184,0.294,39.658,0.320543,0.336339,0.015795,0.575710,0.607849,0.032139,0.014599,0.015385,0.000785,0.032139,-0.015795,192.452,-0.298395,-1.320,-0.064642,1,2
8,16,2,5,313,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1172;1184,11.153,35.192,0.460556,0.495674,0.035119,0.922891,0.906014,-0.016877,0.022842,0.024895,0.002053,-0.016877,-0.035119,193.465,-0.250109,-0.306,-0.016355,2,4
8,16,2,6,316,PART_CHANGE+WIDTH_CHANGE,1172,7.043,33.487,0.515733,0.525117,0.009384,0.973039,1.006782,0.033743,0.026545,0.027371,0.000826,0.033743,-0.009384,193.851,-0.230508,0.080,0.003245,1,2
8,16,2,7,318,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1171;1172;1176,57.270,8.613,0.533387,0.284608,-0.248778,1.038796,-0.214839,-1.253634,0.028148,0.015160,-0.012988,-1.253634,0.248778,194.104,-0.217232,0.333,0.016522,3,6
8,16,2,8,319,PART_CHANGE+WIDTH_CHANGE,1176,0.212,8.891,0.284608,0.283861,-0.000748,-0.214839,-0.147398,0.067440,0.015160,0.015100,-0.000059,0.067440,0.000748,194.172,-0.213606,0.401,0.020147,1,2
8,16,2,9,320,WIDTH_CHANGE+OFFSET_CHANGE,1176,11.945,14.693,0.283861,0.277234,-0.006627,-0.147398,-0.131463,0.015936,0.015100,0.014722,-0.000378,0.015936,0.006627,194.240,-0.209995,0.469,0.023758,1,2
8,16,2,10,322,PART_CHANGE,1171;1176,11.956,14.567,0.268886,0.245118,-0.023768,-0.126275,-0.180380,-0.054106,0.014254,0.012993,-0.001261,-0.054106,0.023768,194.379,-0.202635,0.607,0.031119,2,4
8,16,2,11,329,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1171,6.082,16.377,0.175360,0.164408,-0.010952,-0.124523,-0.116134,0.008389,0.009172,0.008591,-0.000581,0.008389,0.010952,194.750,-0.183085,0.979,0.050668,1,2
8,16,2,12,363,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1171;1176,11.972,14.357,-0.190445,-0.202036,-0.011590,0.135915,0.091004,-0.044911,-0.009986,-0.010638,-0.000652,-0.044911,0.011590,194.608,-0.190471,0.837,0.043282,2,4
8,16,2,13,371,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1176,0.212,8.896,-0.246697,-0.253071,-0.006374,0.117184,0.121211,0.004027,-0.013092,-0.013464,-0.000373,0.004027,0.006374,194.166,-0.213878,0.394,0.019875,1,2
8,16,2,14,373,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1172;1176;1184,50.439,16.087,-0.259605,-0.078103,0.181502,0.125433,-0.170494,-0.295927,-0.013834,-0.004151,0.009684,-0.295927,-0.181502,194.035,-0.220812,0.264,0.012941,3,6
8,16,2,15,374,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1172;1184,11.170,35.702,-0.078103,-0.059768,0.018335,-0.170494,-0.131774,0.038720,-0.004151,-0.003211,0.000940,0.038720,-0.018335,194.016,-0.221867,0.244,0.011886,2,4
8,16,2,16,375,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1172,7.048,33.627,-0.059768,-0.046077,0.013691,-0.131774,-0.089856,0.041918,-0.003211,-0.002434,0.000777,0.041918,-0.013691,194.000,-0.222683,0.229,0.011071,1,2
8,16,2,17,385,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1172;1176,46.315,14.067,0.106941,0.069155,-0.037786,0.210322,-0.033523,-0.243845,0.005687,0.003687,-0.002000,-0.243845,0.037786,194.078,-0.218574,0.307,0.015179,2,4
8,16,2,18,386,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1176,0.216,8.965,0.069155,0.060999,-0.008157,-0.033523,-0.029498,0.004025,0.003687,0.003251,-0.000436,0.004025,0.008157,194.095,-0.217638,0.324,0.016116,1,2
