run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
8,6,1,238,240,3,414;416;428;432;434,195.000,194.525,-0.475,479.768,478.402,-1.366,0.000000,-0.010486,-0.010486,-0.613681,-1.729048,-1.115367,-1.148391,-0.998227,0.150164,-0.059618,0.075447,0.135065,11.010,35.000,10.449,0.644465,239,12.029,10.449,0.075226,0.644465,0.077957,239,0.644465,1.729048,3
8,6,2,256,258,3,416,187.792,187.127,-0.665,476.212,476.143,-0.070,0.283275,0.295758,0.012483,-1.460525,-1.022830,0.437695,-0.258984,-0.115611,0.143373,0.043437,-0.010961,-0.054398,2.479,2.496,4.939,0.301965,257,2.494,4.458,0.071824,-0.301965,0.037731,257,0.301965,0.611102,2
8,6,3,262,309,48,416;428,186.124,173.526,-12.598,476.200,478.582,2.382,0.285008,0.003044,-0.281963,-0.979566,-1.004144,-0.024578,0.100122,-0.379325,-0.479447,-0.015295,-0.021599,-0.006304,2.093,34.093,14.979,0.071801,263,2.477,5.023,0.014170,-0.071801,0.009425,263,0.071801,0.896875,3
8,6,4,311,480,170,428;416,173.047,177.919,4.872,478.449,478.100,-0.348,-0.007267,0.091828,0.099095,-0.971330,0.153159,1.124489,-0.314420,-0.008441,0.305979,-0.021363,-0.001358,0.020005,2.095,34.102,14.935,0.065752,450,2.095,14.935,-0.044361,0.065752,0.011755,449,0.065752,3.076792,3
8,7,1,237,239,3,477;483;488,195.000,195.247,0.247,478.236,478.489,0.253,0.000000,0.089239,0.089239,0.365879,0.821841,0.455961,2.539096,2.286938,-0.252158,0.182928,0.160962,-0.021966,2.081,5.000,16.909,0.365879,237,5.000,12.603,-8.463508,-0.365879,0.182928,237,0.365879,0.821841,3
8,7,2,245,247,3,480;487,196.475,196.806,0.331,481.763,480.828,-0.935,0.329884,0.360523,0.030638,0.685402,0.817819,0.132416,-0.646631,-0.775313,-0.128681,0.069817,0.045285,-0.024532,3.160,5.054,12.946,0.120840,245,5.054,12.946,-3.241633,0.120840,0.088090,245,0.120840,0.253257,2
8,7,3,257,500,244,480;574;573;476;481;489,198.789,256.732,57.943,479.608,492.941,13.333,0.470340,2.012204,1.541864,0.862584,0.158966,-0.703618,-0.271470,-0.027816,0.243654,0.030902,0.001120,-0.029782,0.843,48.324,25.630,0.286226,483,2.754,24.114,-0.143119,0.286226,0.060740,482,0.286226,4.505512,9
8,8,1,242,244,3,581;582;584,195.000,195.150,0.150,480.838,482.612,1.773,0.000000,0.104364,0.104364,0.225666,0.497323,0.271657,5.780048,5.332173,-0.447875,0.197405,0.201709,0.004303,2.093,6.000,29.568,0.225666,242,6.000,24.468,-5.251241,-0.225666,0.197405,242,0.225666,0.497323,3
8,8,2,252,253,2,607;617;642;645;646,196.119,196.407,0.288,493.248,492.650,-0.597,0.497132,0.531183,0.034052,1.135505,1.612994,0.477489,-1.739134,-1.661649,0.077486,0.134049,0.111890,-0.022159,2.738,23.302,9.708,0.651018,252,23.302,1.715,-7.411646,-0.651018,0.062453,252,0.651018,1.128507,2
8,8,3,300,484,185,608;618;630;647;631,213.822,210.129,-3.694,492.001,495.020,3.019,1.739229,1.619883,-0.119347,1.221594,0.000000,-1.221594,-0.061869,0.000000,0.061869,0.047293,0.000000,-0.047293,1.901,46.043,28.525,0.421029,301,4.114,26.020,-0.701113,0.421029,0.046768,300,0.421029,4.796434,13
8,9,1,240,248,9,652;654;670,195.000,196.336,1.336,479.295,486.794,7.498,0.000000,0.225819,0.225819,0.116149,1.474405,1.358256,7.002319,0.963251,-6.039068,0.146296,0.111575,-0.034722,3.088,33.953,40.016,0.848135,245,3.128,38.945,-0.059155,-0.848135,0.146296,240,0.848135,2.132760,6
8,9,2,262,480,219,724;657;670,201.367,200.737,-0.630,491.864,491.783,-0.081,0.606578,0.572763,-0.033815,1.409549,0.601938,-0.807610,-0.601113,0.470207,1.071319,0.078392,0.023917,-0.054476,0.450,22.016,25.897,0.192521,264,1.801,11.616,0.073739,-0.192521,0.027856,262,0.192521,5.249630,8
8,10,1,241,243,3,746;742;751,195.000,194.842,-0.158,486.177,485.812,-0.365,0.000000,-0.069564,-0.069564,-0.095553,-0.805334,-0.709781,3.870328,-1.416427,-5.286755,-0.200302,-0.060844,0.139458,7.053,49.089,23.177,0.430784,242,49.089,4.370,-5.363299,0.430784,0.200302,241,0.430784,0.805334,3
8,10,2,272,512,241,741;742;746,189.303,205.293,15.991,480.486,486.440,5.954,-0.488074,-0.036557,0.451516,-0.748774,-0.039029,0.709744,-0.483806,0.050947,0.534754,-0.035176,0.002603,0.037779,0.364,48.036,23.930,0.177023,440,48.030,3.855,-1.033322,0.177023,0.026419,440,0.177023,4.576144,10
