run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices
4,1,complete,120,59,60,4.348,1775.255,7.415,3,1,-0.881,2,1,0.16469,0.00514,0.001619,0.16469,-10.87438,0.001619,1.05702,0.32426,0.026895,21.63499999999999,2.8450000000000273,0.347161,0,,0,1,88,176,88,91,83
4,2,complete,131,70,60,4.144,971.803,3.723,6,0.796,-20.335,3,2,0.98398,0.39753,0.032605,-0.11113,-2.00091,0.210505,1.21949,1.18205,0.043964,9.984000000000009,4.427000000000021,0.267811,0,,0,1,83,166,83,90,76
4,3,complete,121,60,60,6.218,2680.781,8.535,8,7,15.812,2,1,-0.15973,3.25749,0,-0.15973,-7.74505,-0.260492,0.31869,3.25749,0.014532,0.8669999999999902,0.9159999999999968,0.062346,0.40999999999996817,,0,1,89,178,89,93,68
4,4,complete,120,59,60,2.636,378.793,10.821,9,5,-1.944,2,1,0.23495,0,0,0.23495,-10.9204,0.052006,1.6967,2.59413,0.069707,37.03999999999999,22.84499999999997,1.112376,0.0009999999999763531,,0,1,54,108,54,54,62
4,5,complete,135,74,60,4.202,918.333,0.519,9,0.999,4.072,3,2,-1.32372,0.18961,-0.053098,-0.56374,-2.09185,0.032507,1.40221,0.7208,0.064142,11.039999999999992,3.100999999999999,0.40165399999999973,0,,0,1,84,168,84,91,85
4,6,complete,120,59,60,4.956,1754.612,4.805,35,35,0.422,10,5,0,0,0,0.93053,-12.19056,-0.021132,2.48759,2.92604,0.153858,66.96600000000001,31.201999999999998,2.652544,12.625,,0,1,63,126,63,66,67
4,7,complete,122,61,60,4.74,1831.832,2.853,4,0,14.919,1,1,0.85391,-0.70306,0.034976,0.10691,-3.26153,-0.150245,1.02447,0.70306,0.034976,15.435000000000002,3.20799999999997,0.32017300000000004,2.406000000000006,,0,1,102,204,102,107,84
4,8,complete,120,59,60,5.508,2566.696,2.475,5,5,-24.968,4,2,0.20164,5.85286,0,0.20164,-5.08845,0.25559,0.72775,6.23528,0.242799,5.157000000000011,12.759000000000015,0.589167,0,,0,1,68,136,68,69,57
4,9,complete,123,62,60,5.038,2670.843,2.201,5,2.177,8.15,2,2,1.05656,-1.74468,0.160276,0.49947,-4.69661,-0.118786,1.88448,1.9401,0.160276,47.339999999999975,10.57099999999997,1.5310389999999998,10.57099999999997,,0,1,78,156,78,82,79
4,10,complete,127,66,60,6.51,5147.624,3.157,50,0,22.46,1,1,0.56208,-0.07871,0.003415,-0.15522,-0.5375,-0.016453,0.90253,0.6461,0.025639,7.3019999999999925,3.8980000000000246,0.208461,0.19700000000000273,,0,1,97,194,97,102,84
