run,piece,compound_mode,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,narrow_landing_correction_latched,narrow_landing_contact_width_latched_px,narrow_landing_contact_source_latched,narrow_landing_contact_offset_latched_px,narrow_landing_angular_before_latched,narrow_landing_angular_delta_latched,narrow_landing_angular_after_latched,narrow_landing_correction_applied_latched,first_ground_contact_substep,first_ground_contact_vx_before,first_ground_contact_vx_after,first_ground_contact_delta_vx,first_ground_contact_vy_before,first_ground_contact_vy_after,first_ground_contact_delta_vy,first_ground_contact_angular_before,first_ground_contact_angular_after,first_ground_contact_delta_angular,first_ground_contact_delta_x,first_ground_contact_delta_y,first_ground_contact_width_px,first_ground_contact_offset_px,first_ground_contact_source,max_ground_delta_vx,max_ground_delta_vx_before,max_ground_delta_vx_after,max_ground_delta_vy,max_ground_delta_angular,max_ground_delta_vx_substep,max_ground_delta_vx_contact_width_px,max_ground_delta_vx_contact_offset_px,max_ground_delta_vx_contact_source,first_ground_response_normal_x,first_ground_response_normal_y,first_ground_response_normal_angle_rad,first_ground_response_tangent_x,first_ground_response_tangent_y,first_ground_response_depth,first_ground_response_separation,first_ground_response_friction,first_ground_response_friction_static,first_ground_response_delta_vn,first_ground_response_delta_vt,first_ground_response_linear_impulse_normal_proxy,first_ground_response_linear_impulse_tangent_proxy,first_ground_response_angular_impulse_proxy,first_ground_response_pair_count,first_ground_response_contact_count,first_ground_response_support_count,first_ground_response_pair_id,max_ground_response_normal_x,max_ground_response_normal_y,max_ground_response_normal_angle_rad,max_ground_response_tangent_x,max_ground_response_tangent_y,max_ground_response_depth,max_ground_response_separation,max_ground_response_friction,max_ground_response_friction_static,max_ground_response_delta_vn,max_ground_response_delta_vt,max_ground_response_linear_impulse_normal_proxy,max_ground_response_linear_impulse_tangent_proxy,max_ground_response_angular_impulse_proxy,max_ground_response_pair_count,max_ground_response_contact_count,max_ground_response_support_count,max_ground_response_pair_id
1,36,intermediate,complete,120,59,60,4.756,2213.019,1.122,5,2,1,0.038694,0,10.98222,0,0.24908,3.71939,0,0.24908,-7.26283,0.171531,1.62037,3.71939,0.080398,25.01400000000001,20.204999999999984,1.010867,0,,0,1,63,126,63,63,48,-22.556,-19.559,1.570796,-21.057483,2605;2605,-19.559:39.281;-22.556:39.165,-19.558605;-22.556360,0.375000,5.000,geometry-edge,19.524,0.000000,0.258893,0.161808,1,239,0.000000,0.166907,0.166907,11.036381,4.458102,-6.578279,0.000000,0.161808,0.161808,0.000000,1.783249,5.000,19.524,geometry-edge,1.224212,0.249082,1.473295,0.032380,0.017297,249,3.137,26.826,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.395947,,0.350000,1.000000,-6.578279,-0.166907,-31.286295,-0.793808,358.084815,2,4,4,20b:20d,0.000000,1.000000,1.570796,-1.000000,0.000000,0.036495,,0.350000,1.000000,0.032380,-1.224212,0.154001,-5.822354,38.279309,1,1,2,20b:20d
1,37,intermediate,complete,120,59,60,3.776,957.905,2.374,13,2,1,-0.092418,0,10.9686,0,0,3.35363,0,-0.43961,-7.61497,-0.371024,2.25,4.02215,0.36538,80.222,17.15100000000001,4.670528999999999,0,,0,1,71,142,71,83,62,13.276,16.263,1.570796,14.769899,2675;2675,13.276:41.069;16.263:40.792,13.276300;16.263497,0.700000,1.940,geometry-edge,19.816,-0.186189,0.134001,-0.145989,1,239,0.000000,-0.353823,-0.353823,11.022865,3.298843,-7.724022,0.000000,-0.386467,-0.386467,0.000000,1.251227,14.000,15.430,geometry-edge,-0.821588,-0.415425,-1.237013,-5.661865,0.149775,256,6.996,4.276,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,2.174737,,0.350000,1.000000,-7.724022,0.353823,-29.165906,1.336037,-370.198422,4,8,8,224:227,0.000000,1.000000,1.570796,-1.000000,0.000000,0.912930,,0.350000,1.000000,-5.661865,0.821588,-21.379203,3.102316,143.470225,5,10,10,224:22k
