run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,16,1,247,248,2,1171;1176,195.000,194.924,-0.076,500.247,500.033,-0.214,0.000000,-0.028340,-0.028340,-0.299375,-0.591971,-0.292596,0.545595,0.614341,0.068746,-0.111564,-0.105491,0.006072,6.026,12.000,13.392,0.299375,247,12.000,10.808,-10.674010,0.299375,0.111564,247,0.299375,0.591971,2
1,16,2,256,488,233,1172;1184;1192;1176;1171,193.771,194.077,0.305,501.747,502.275,0.529,-0.233753,-0.218594,0.015159,-0.525635,0.000000,0.525635,-1.109293,0.000000,1.109293,-0.027158,0.000000,0.027158,0.212,46.315,41.235,0.216194,386,46.315,14.068,-0.373485,-0.216194,0.075634,256,0.216194,2.656845,18
1,17,1,244,484,241,1218;1219,195.000,198.536,3.536,494.079,493.400,-0.678,0.000000,0.073498,0.073498,-0.149847,-0.031578,0.118269,0.405532,0.009419,-0.396113,-0.069295,-0.001143,0.068152,0.362,29.272,12.112,0.238235,245,5.016,8.184,-0.041738,0.238235,0.069295,244,0.238235,3.447024,9
1,18,1,241,243,3,1289;1290;1299;1304,195.000,195.251,0.251,479.188,478.155,-1.033,0.000000,0.051164,0.051164,0.556200,0.158129,-0.398071,-0.540969,-0.707960,-0.166991,0.088776,0.175640,0.086864,5.992,18.000,3.856,0.556200,241,18.000,2.896,-11.563826,-0.556200,0.088776,241,0.556200,0.954271,3
1,18,2,298,540,243,1305;1317;1320;1324;1285;1288;1313;1281;1314;1306;1283;1312,197.213,173.673,-23.539,493.205,499.902,6.698,2.229642,1.208856,-1.020786,-0.007393,0.000007,0.007400,1.400773,0.000003,-1.400770,-0.003825,-0.000000,0.003825,0.956,31.951,28.615,0.396505,300,4.394,23.868,-0.352461,0.396505,0.147181,298,0.396505,5.571374,24
1,19,1,238,238,1,1379,195.000,195.000,0.000,479.359,479.359,0.000,0.000000,0.000000,0.000000,-0.110734,-0.110734,0.000000,2.313899,2.313899,0.000000,-0.290551,-0.290551,0.000000,7.000,7.000,10.832,0.110734,238,7.000,10.832,-8.697140,0.110734,0.290551,238,0.110734,0.110734,1
1,19,2,264,504,241,1406;1434;1431;1426,194.315,196.598,2.284,499.237,501.902,2.665,-1.798515,-1.657440,0.141076,-0.071933,-0.011138,0.060795,1.101082,0.005043,-1.096039,-0.007178,0.000690,0.007868,0.990,28.284,27.316,0.129358,284,17.024,3.763,-0.391632,0.129358,0.257246,264,0.129358,4.677617,20
1,20,1,241,243,3,1472;1484,195.000,194.488,-0.512,479.464,478.811,-0.653,0.000000,0.055840,0.055840,-0.793231,-1.453611,-0.660380,-0.135371,-0.375102,-0.239731,0.071605,0.180212,0.108607,4.017,5.000,1.859,0.793231,241,5.000,1.859,-11.151497,0.793231,0.090296,242,0.793231,1.453611,2
1,20,2,293,296,4,1514;1506;1511;1519,177.906,177.202,-0.704,495.362,495.152,-0.209,2.111647,2.119242,0.007595,-1.183903,-0.847321,0.336582,1.089668,0.348846,-0.740822,0.091903,-0.032752,-0.124655,1.707,7.521,25.649,0.275652,294,7.521,24.934,-0.872354,-0.275652,0.119151,294,0.275652,0.360964,4
1,20,3,305,536,232,1555;1558;1559;1556;1544;1536;1495;1547,175.307,154.653,-20.654,496.607,497.710,1.103,2.045972,1.216516,-0.829456,-0.745601,-0.179754,0.565847,-0.073564,0.032744,0.106308,-0.024142,-0.006108,0.018034,0.904,21.160,12.714,0.097001,438,21.154,2.579,-0.364133,-0.097001,0.014342,438,0.097001,3.813266,12
