run,piece,transition_index,previous_event_index,next_event_index,previous_end_substep,next_start_substep,gap_substeps,previous_duration_substeps,next_duration_substeps,previous_end_x,next_start_x,delta_x_during_gap,previous_end_y,next_start_y,delta_y_during_gap,previous_end_angle,next_start_angle,delta_angle_during_gap,previous_end_vx,next_start_vx,delta_vx_across_gap,previous_end_vy,next_start_vy,delta_vy_across_gap,previous_end_angular_velocity,next_start_angular_velocity,delta_angular_across_gap,next_start_contact_width_px,next_start_contact_offset_px,previous_max_abs_delta_vx,previous_max_abs_delta_angular,previous_max_delta_vt,loop_class,angular_persistence,linear_persistence
3,1,1,1,2,239,280,40,3,197,195.442,207.157,11.715,472.613,486.271,13.657,-0.041424,-1.225115,-1.183691,1.232773,0.950405,-0.282368,-0.010456,0.432010,0.442466,-0.124559,-0.022100,0.102458,5.043,25.230,0.596579,0.064969,0.596579,MIXED_RECONTACT_LOOP,0,0
3,2,1,1,2,241,286,44,3,151,195.456,204.593,9.137,476.310,490.748,14.438,-0.058462,-1.216329,-1.157867,0.883335,0.607792,-0.275542,-0.231098,-0.120281,0.110817,-0.111941,-0.022487,0.089454,1.632,6.416,0.883335,0.111941,0.883335,MIXED_RECONTACT_LOOP,0,0
3,5,1,1,2,240,251,10,2,1,194.933,193.891,-1.042,480.790,484.874,4.084,-0.065238,-0.703945,-0.638707,-0.388298,-0.552381,-0.164083,1.107862,0.356480,-0.751381,-0.237958,-0.209722,0.028236,2.934,2.490,0.263885,0.256818,0.263885,ANGULAR_RECONTACT_LOOP,1,0
3,5,2,2,3,251,281,29,1,172,193.891,189.973,-3.918,484.874,494.663,9.788,-0.703945,-2.191463,-1.487518,-0.552381,0.026525,0.578906,0.356480,0.169788,-0.186692,-0.209722,-0.064489,0.145233,4.999,24.912,0.178345,0.019496,0.178345,RECONTACT,0,0
