run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
3,26,1,1,242,START,12876;12891,11.000,16.504,0.000000,0.188117,0.188117,11.064988,3.767678,-7.297310,0.000000,0.337181,0.337181,0.337181,0.000000,0.337181,-7.297310,-0.188117,195.000,0.000000,0.000,0.000000,4,4
3,26,1,2,243,PART_CHANGE+WIDTH_CHANGE,12876,4.071,18.112,0.188117,0.282956,0.094838,3.767678,3.824100,0.056422,0.337181,0.323895,-0.013285,-0.013285,0.000000,-0.013285,0.056422,-0.094838,195.048,0.085652,0.048,0.085652,1,2
3,26,2,1,247,START,12867;12872;12875,4.868,4.346,0.279721,0.782807,0.503086,3.992075,-1.338311,-5.330386,0.320193,0.212494,-0.107699,-0.112646,0.004947,-0.107699,-5.330386,-0.503086,195.334,0.412878,0.000,0.000000,5,6
3,26,2,2,248,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,12867;12872,3.579,1.918,0.782807,1.297955,0.515148,-1.338311,-1.262359,0.075952,0.212494,0.151489,-0.061005,-0.061005,0.000000,-0.061005,0.075952,-0.515148,195.533,0.466857,0.199,0.053979,2,4
3,26,3,1,295,START,12886;12897;12900;12903;12905;12909;12910;12922,12.892,21.414,1.092115,0.303187,-0.788927,1.874653,-0.214055,-2.088708,0.127465,0.009708,-0.117756,-0.117756,0.000000,-0.117756,-2.088708,0.788927,209.481,2.094854,0.000,0.000000,13,16
3,26,3,2,296,PART_CHANGE+WIDTH_CHANGE,12897;12900;12905;12909;12922,5.328,23.255,0.303187,0.221002,-0.082185,-0.214055,-0.299544,-0.085489,0.009708,0.004351,-0.005357,-0.005357,0.000000,-0.005357,-0.085489,0.082185,209.558,2.097320,0.077,0.002466,6,10
3,26,3,3,297,PART_CHANGE,12897;12909,5.327,23.224,0.221002,0.198033,-0.022970,-0.299544,-0.231799,0.067745,0.004351,0.006650,0.002299,0.002299,0.000000,0.002299,0.067745,0.022970,209.611,2.098361,0.130,0.003507,2,4
3,26,3,4,298,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12897,0.863,25.408,0.198033,0.194587,-0.003446,-0.231799,-0.168952,0.062847,0.006650,0.006495,-0.000155,-0.000155,0.000000,-0.000155,0.062847,0.003446,209.658,2.099951,0.177,0.005097,1,2
3,26,3,5,329,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12897;12909;12922,11.169,22.034,-0.628241,-0.710882,-0.082641,0.601026,0.517522,-0.083504,-0.021898,-0.024417,-0.002519,-0.002519,0.000000,-0.002519,-0.083504,0.082641,207.885,2.039373,-1.596,-0.055481,3,6
3,26,3,6,331,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12909;12922,6.725,20.145,-0.728569,-0.749526,-0.020957,0.540819,0.564828,0.024008,-0.025647,-0.026527,-0.000880,-0.000880,0.000000,-0.000880,0.024008,0.020957,207.520,2.026656,-1.962,-0.068199,2,4
3,26,3,7,335,PART_CHANGE+WIDTH_CHANGE,12922,4.550,19.787,-0.811804,-0.830478,-0.018674,0.639603,0.665245,0.025642,-0.029174,-0.030245,-0.001071,-0.001071,0.000000,-0.001071,0.025642,0.018674,206.726,1.998360,-2.755,-0.096494,1,2
3,26,3,8,365,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,12922;12939,42.189,8.680,-1.148202,-0.984553,0.163649,1.734795,-0.066455,-1.801251,-0.058836,-0.008202,0.050634,0.050634,0.000000,0.050634,-1.801251,-0.163649,198.971,1.670991,-10.510,-0.423863,2,4
3,26,3,9,366,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12939,2.986,10.882,-0.984553,-0.837003,0.147550,-0.066455,-0.126180,-0.059724,-0.008202,-0.013466,-0.005264,-0.005264,0.000000,-0.005264,-0.059724,-0.147550,198.721,1.668908,-10.760,-0.425947,1,2
3,26,3,10,388,PART_CHANGE+WIDTH_CHANGE,12881;12939,4.000,9.717,-0.232941,-0.178970,0.053972,-0.069036,-0.096387,-0.027350,-0.008898,-0.009027,-0.000129,-0.000129,0.000000,-0.000129,-0.027350,-0.053972,196.333,1.583350,-13.148,-0.511504,3,4
3,26,3,11,389,PART_CHANGE+WIDTH_CHANGE,12881;12935;12939,5.000,10.171,-0.178970,-0.156850,0.022119,-0.096387,-0.094333,0.002054,-0.009027,-0.007719,0.001308,0.001308,0.000000,0.001308,0.002054,-0.022119,196.287,1.581057,-13.194,-0.513797,6,6
3,26,3,12,411,PART_CHANGE+WIDTH_CHANGE,12881;12939,3.999,9.890,0.199502,0.212448,0.012946,0.079037,0.084794,0.005757,0.010079,0.010760,0.000682,0.000682,0.000000,0.000682,0.005757,-0.012946,196.504,1.592061,-12.977,-0.502793,3,4
3,26,3,13,413,PART_CHANGE,12939,2.999,9.498,0.225819,0.251171,0.025353,0.090662,0.101523,0.010860,0.011415,0.011226,-0.000189,-0.000189,0.000000,-0.000189,0.010860,-0.025353,196.613,1.597534,-12.868,-0.497321,1,2
3,26,3,14,430,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12922;12939,42.188,8.614,0.458438,0.340635,-0.117802,0.224233,-0.008891,-0.233124,0.024279,0.000672,-0.023607,-0.023607,0.000000,-0.023607,-0.233124,0.117802,198.099,1.674490,-11.382,-0.420364,2,4
3,27,1,1,239,START,12946;12947;12956,6.000,13.294,0.000000,-0.409529,-0.409529,11.033001,2.213166,-8.819835,0.000000,-0.163377,-0.163377,-0.207979,0.044602,-0.163377,-8.819835,0.409529,195.000,0.000000,0.000,0.000000,6,6
3,27,1,2,240,PART_CHANGE+WIDTH_CHANGE+RESPONSE,12947,1.041,12.432,-0.409529,-0.701479,-0.291950,2.213166,1.837144,-0.376022,-0.163377,-0.151334,0.012044,0.012044,0.000000,0.012044,-0.376022,0.291950,194.896,-0.041502,-0.104,-0.041502,2,2
3,27,1,3,241,RESPONSE,12947,1.077,13.931,0.000000,-0.985634,-0.985634,1.837144,1.807558,-0.029585,0.000000,-0.039890,-0.039890,-0.132966,0.093076,-0.039890,-0.029585,0.985634,194.718,-0.079944,-0.282,-0.079944,1,2
3,27,1,4,242,RESPONSE,12947,1.086,14.323,-0.985634,-1.263923,-0.278289,1.807558,0.723831,-1.083727,-0.039890,-0.049239,-0.009349,-0.009349,0.000000,-0.009349,-1.083727,0.278289,194.467,-0.090077,-0.533,-0.090077,2,2
3,27,1,5,245,RESPONSE,12947,1.117,15.652,0.000000,-1.441807,-1.441807,0.655385,0.645267,-0.010118,0.000000,-0.012810,-0.012810,-0.042699,0.029889,-0.012810,-0.010118,1.441807,193.467,-0.124768,-1.533,-0.124768,1,2
3,27,1,6,271,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12947;12948,47.167,1.078,-1.459796,-1.327021,0.132775,0.991613,-0.112958,-1.104571,-0.044180,-0.005752,0.038428,0.038428,0.000000,0.038428,-1.104571,-0.132775,184.556,-0.357773,-10.444,-0.357773,2,4
3,27,1,7,272,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,12948,2.224,21.348,-1.327021,-1.167328,0.159692,-0.112958,-0.192690,-0.079731,-0.005752,-0.009371,-0.003619,-0.003619,0.000000,-0.003619,-0.079731,-0.159692,184.239,-0.359148,-10.761,-0.359148,1,2
3,27,1,8,333,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12947;12948,47.166,1.032,0.525451,0.401864,-0.123587,0.405186,-0.067109,-0.472295,0.018380,0.002879,-0.015501,-0.015501,0.000000,-0.015501,-0.472295,0.123587,182.135,-0.356422,-12.865,-0.356422,2,4
3,27,1,9,334,RESPONSE,12947;12948,47.166,1.008,0.401864,0.226138,-0.175727,-0.067109,-0.156564,-0.089456,0.002879,0.006675,0.003796,0.003796,0.000000,0.003796,-0.089456,0.175727,182.237,-0.355690,-12.763,-0.355690,2,4
3,27,1,10,335,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12947,1.285,23.891,0.226138,0.206679,-0.019459,-0.156564,-0.142831,0.013733,0.006675,0.005358,-0.001317,-0.001317,0.000000,-0.001317,0.013733,0.019459,182.295,-0.353995,-12.705,-0.353995,1,2
3,27,1,11,352,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12947;12948,47.167,1.053,-0.133741,-0.094348,0.039394,0.174140,-0.001808,-0.175948,-0.007380,-0.000070,0.007309,0.007309,0.000000,0.007309,-0.175948,-0.039394,182.425,-0.357032,-12.575,-0.357032,2,4
3,28,1,1,242,START,13015;13019,3.000,9.773,0.000000,0.227379,0.227379,11.031307,3.046860,-7.984447,0.000000,0.232316,0.232316,0.358924,-0.126608,0.232316,-7.984447,-0.227379,195.000,0.000000,0.000,0.000000,4,4
3,28,1,2,243,PART_CHANGE+OFFSET_CHANGE,13015,2.055,12.588,0.227379,0.327783,0.100404,3.046860,2.754440,-0.292420,0.232316,0.231910,-0.000405,-0.000405,0.000000,-0.000405,-0.292420,-0.100404,195.058,0.059014,0.058,0.059014,2,2
3,28,2,1,246,START,13014;13022,4.123,8.450,0.325280,0.778790,0.453510,2.874805,-0.602675,-3.477480,0.230139,0.035807,-0.194332,-0.249174,0.054842,-0.194332,-3.477480,-0.453510,195.307,0.235071,0.000,0.000000,3,4
3,28,2,2,247,PART_CHANGE+WIDTH_CHANGE,13014,2.182,8.846,0.778790,0.896955,0.118165,-0.602675,-0.529536,0.073139,0.035807,0.020532,-0.015275,-0.023654,0.008379,-0.015275,0.073139,-0.118165,195.504,0.244167,0.198,0.009096,1,2
3,28,3,1,266,START,13014,2.218,5.276,0.838681,0.750638,-0.088043,0.707992,-0.067517,-0.775509,0.019198,0.010188,-0.009010,-0.009010,0.000000,-0.009010,-0.775509,0.088043,199.588,0.337642,0.000,0.000000,1,2
3,28,3,2,456,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,13014;13032;13033;13104,64.741,0.403,1.544963,1.375075,-0.169888,2.121957,-0.000133,-2.122090,0.066029,0.001106,-0.064924,-0.064924,0.000000,-0.064924,-2.122090,0.169888,238.438,1.449047,38.850,1.111405,6,8
3,28,3,3,457,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,13032;13033,2.978,30.472,1.375075,1.260684,-0.114391,-0.000133,-0.019519,-0.019386,0.001106,0.001103,-0.000003,-0.000003,0.000000,-0.000003,-0.019386,0.114391,238.767,1.449312,39.179,1.111670,3,4
3,28,3,4,458,PART_CHANGE+WIDTH_CHANGE,13033,0.993,29.474,1.260684,1.191391,-0.069293,-0.019519,-0.007668,0.011851,0.001103,0.000719,-0.000384,-0.000384,0.000000,-0.000384,0.011851,0.069293,239.068,1.449576,39.480,1.111934,1,2
3,28,3,5,461,RESPONSE,13033,0.993,29.452,0.961088,0.803511,-0.157578,-0.044824,-0.087690,-0.042867,0.002002,0.003542,0.001540,0.001540,0.000000,0.001540,-0.042867,0.157578,239.858,1.450498,40.271,1.112856,1,2
3,28,3,6,462,RESPONSE,13033,0.993,29.431,0.803511,0.645058,-0.158452,-0.087690,-0.136973,-0.049283,0.003542,0.004325,0.000782,0.000782,0.000000,0.000782,-0.049283,0.158452,240.063,1.451398,40.475,1.113756,1,2
3,28,3,7,483,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,13014;13022;13033;13104,62.777,1.167,-0.236096,-0.099870,0.136226,0.413290,-0.013130,-0.426420,-0.013730,0.000091,0.013821,0.013821,0.000000,0.013821,-0.426420,-0.136226,240.604,1.438688,41.016,1.101046,5,8
3,28,3,8,484,PART_CHANGE,13014;13033;13104,62.777,1.167,-0.099870,-0.026672,0.073198,-0.013130,-0.015795,-0.002665,0.000091,-0.000973,-0.001064,-0.001064,0.000000,-0.001064,-0.002665,-0.073198,240.580,1.438709,40.992,1.101067,3,6
3,28,3,9,485,PART_CHANGE,13014;13033,62.777,1.162,-0.026672,0.006094,0.032766,-0.015795,-0.002761,0.013034,-0.000973,0.000000,0.000974,0.000974,0.000000,0.000974,0.013034,-0.032766,240.573,1.438462,40.985,1.100820,2,4
3,28,3,10,486,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,13014,1.255,31.923,0.006094,0.025603,0.019509,-0.002761,0.045953,0.048714,0.000000,0.001317,0.001317,0.001317,0.000000,0.001317,0.048714,-0.019509,240.575,1.438462,40.987,1.100820,1,2
3,28,3,11,489,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,13014;13033,62.774,1.206,0.089061,0.075625,-0.013435,0.125571,-0.003384,-0.128955,0.003873,0.000164,-0.003708,-0.003708,0.000000,-0.003708,-0.128955,0.013435,240.618,1.440440,41.030,1.102798,2,4
3,29,1,1,241,START,13112,2.000,8.858,0.000000,-0.115248,-0.115248,11.036387,1.761455,-9.274932,0.000000,-0.139634,-0.139634,-0.220285,0.080651,-0.139634,-9.274932,0.115248,195.000,0.000000,0.000,0.000000,2,2
3,29,1,2,242,RESPONSE,13112,2.032,10.139,-0.115248,-0.354684,-0.239436,1.761455,1.210574,-0.550882,-0.139634,-0.128616,0.011018,0.011018,0.000000,0.011018,-0.550882,0.239436,194.972,-0.033391,-0.028,-0.033391,2,2
3,29,1,3,243,RESPONSE,13112,2.060,11.309,-0.354684,-0.602069,-0.247384,1.210574,1.110642,-0.099932,-0.128616,-0.117474,0.011142,0.022933,-0.011791,0.011142,-0.099932,0.247384,194.888,-0.064148,-0.112,-0.064148,1,2
3,29,1,4,244,RESPONSE,13112,2.084,12.369,-0.602069,-0.966131,-0.364062,1.110642,0.974177,-0.136465,-0.117474,-0.103206,0.014268,0.033761,-0.019493,0.014268,-0.136465,0.364062,194.744,-0.092240,-0.256,-0.092240,1,2
3,29,2,1,253,START,13109,1.266,11.937,-0.936960,-1.050025,-0.113065,1.503902,1.186277,-0.317624,-0.100090,-0.100614,-0.000524,-0.000524,0.000000,-0.000524,-0.317624,0.113065,192.582,-0.323125,0.000,0.000000,1,2
3,29,2,2,254,RESPONSE,13109,1.281,12.764,-1.050025,-1.274453,-0.224428,1.186277,1.065330,-0.120947,-0.100614,-0.084082,0.016532,0.016532,0.000000,0.016532,-0.120947,0.224428,192.331,-0.347185,-0.251,-0.024060,1,2
