run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,solver_delta_angular_velocity,correction_delta_angular_velocity,total_delta_angular_velocity,decomposition_residual,decomposition_consistent,observed_delta_angular_velocity,observed_vs_event_residual,observed_vs_total_residual,observed_consistent,start_pre_angular_velocity,start_solver_delta_angular_velocity,start_correction_delta_angular_velocity,start_total_delta_angular_velocity,sum_solver_delta_angular_including_start,sum_correction_delta_angular_including_start,sum_total_delta_angular_including_start,inclusive_decomposition_residual,inclusive_consistent,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
3,26,1,242,243,2,12876;12891,195.000,195.048,0.048,484.059,484.824,0.765,0.000000,0.085652,0.085652,0.188117,0.282956,0.094838,3.767678,3.824100,0.056422,0.337181,0.323895,-0.013285,-0.013285,0.000000,-0.013285,0.000000,1,-0.013285,0.000000,0.000000,1,0.000000,0.337181,0.000000,0.337181,0.323895,0.000000,0.323895,0.000000,1,4.071,11.000,18.112,0.188117,242,11.000,16.504,-7.297310,-0.188117,0.337181,242,0.188117,0.282956,2
3,26,2,247,248,2,12867;12872;12875,195.334,195.533,0.199,487.864,487.511,-0.352,0.412878,0.466857,0.053979,0.782807,1.297955,0.515148,-1.338311,-1.262359,0.075952,0.212494,0.151489,-0.061005,-0.061005,0.000000,-0.061005,0.000000,1,-0.061005,0.000000,0.000000,1,0.320193,-0.112646,0.004947,-0.107699,-0.173651,0.004947,-0.168704,0.000000,1,3.579,4.868,4.346,0.515148,248,3.579,1.918,0.075952,-0.515148,0.107699,247,0.515148,1.018234,2
3,26,3,295,512,218,12886;12897;12900;12903;12905;12909;12910;12922;12939;12881;12935,209.481,198.281,-11.201,491.594,501.879,10.285,2.094854,1.674802,-0.420052,0.303187,-0.000016,-0.303204,-0.214055,-0.000000,0.214055,0.009708,-0.000000,-0.009708,-0.009708,0.000000,-0.009708,-0.000000,1,-0.009708,-0.000000,0.000000,1,0.127465,-0.117756,0.000000,-0.117756,-0.127465,0.000000,-0.127465,-0.000000,1,0.860,42.189,27.014,0.788927,295,12.892,21.414,-2.088708,0.788927,0.117756,295,0.788927,4.359726,14
3,27,1,239,436,198,12946;12947;12956;12948,195.000,182.395,-12.605,481.478,486.928,5.450,0.000000,-0.357273,-0.357273,-0.409529,0.000000,0.409529,2.213166,0.000000,-2.213166,-0.163377,-0.000000,0.163377,-0.154406,0.122966,-0.031440,-0.194817,0,0.163377,0.000000,0.194817,0,0.000000,-0.207979,0.044602,-0.163377,-0.362385,0.167568,-0.194817,-0.194817,0,1.041,47.167,23.930,1.441807,245,1.117,15.652,-0.010118,1.441807,0.163377,239,1.441807,6.816551,11
3,28,1,242,243,2,13015;13019,195.000,195.058,0.058,481.461,481.578,0.117,0.000000,0.059014,0.059014,0.227379,0.327783,0.100404,3.046860,2.754440,-0.292420,0.232316,0.231910,-0.000405,-0.000405,0.000000,-0.000405,0.000000,1,-0.000405,0.000000,0.000000,1,0.000000,0.358924,-0.126608,0.232316,0.358518,-0.126608,0.231910,0.000000,1,2.055,3.000,12.588,0.227379,242,3.000,9.773,-7.984447,-0.227379,0.232316,242,0.227379,0.327783,2
3,28,2,246,247,2,13014;13022,195.307,195.504,0.198,483.050,482.504,-0.546,0.235071,0.244167,0.009096,0.778790,0.896955,0.118165,-0.602675,-0.529536,0.073139,0.035807,0.020532,-0.015275,-0.023654,0.008379,-0.015275,0.000000,1,-0.015275,0.000000,0.000000,1,0.230139,-0.249174,0.054842,-0.194332,-0.272829,0.063221,-0.209607,0.000000,1,2.182,4.123,8.846,0.453510,246,4.123,8.450,-3.477480,-0.453510,0.194332,246,0.453510,0.571675,2
3,28,3,266,568,303,13014;13032;13033;13104;13022,199.588,240.645,41.057,481.750,497.899,16.150,0.337642,1.440659,1.103017,0.750638,0.000000,-0.750638,-0.067517,-0.000000,0.067517,0.010188,0.000000,-0.010188,-0.010188,0.000000,-0.010188,-0.000000,1,-0.010188,-0.000000,0.000000,1,0.019198,-0.009010,0.000000,-0.009010,-0.019198,0.000000,-0.019198,0.000000,1,0.992,64.741,31.945,0.169888,456,64.741,0.403,-2.122090,0.169888,0.064924,456,0.169888,4.776158,11
3,29,1,241,244,4,13112,195.000,194.744,-0.256,481.999,482.887,0.888,0.000000,-0.092240,-0.092240,-0.115248,-0.966131,-0.850883,1.761455,0.974177,-0.787278,-0.139634,-0.103206,0.036428,0.067712,-0.031284,0.036428,0.000000,1,0.036428,0.000000,0.000000,1,0.000000,-0.220285,0.080651,-0.139634,-0.152573,0.049367,-0.103206,0.000000,1,2.000,2.084,12.369,0.364062,244,2.084,12.369,-0.136465,0.364062,0.139634,241,0.364062,0.966131,4
3,29,2,253,572,320,13109;13148;13177;13179;13115;13125;13132;13182;13187;13140,192.582,137.968,-54.614,485.875,493.917,8.042,-0.323125,-2.183026,-1.859901,-1.050025,0.000000,1.050025,1.186277,-0.000000,-1.186277,-0.100614,0.000000,0.100614,0.100614,0.000000,0.100614,0.000000,1,0.100614,0.000000,0.000000,1,-0.100090,-0.000524,0.000000,-0.000524,0.100090,0.000000,0.100090,0.000000,1,0.615,37.439,25.270,0.224428,254,1.281,12.764,-0.120947,0.224428,0.031728,423,0.224428,5.836928,23
3,30,1,237,238,2,13199,195.000,194.968,-0.032,478.293,478.671,0.378,0.000000,-0.057092,-0.057092,-0.126609,-0.271957,-0.145347,1.468905,1.534120,0.065215,-0.224748,-0.204585,0.020163,0.025981,-0.005817,0.020163,0.000000,1,0.020163,0.000000,0.000000,1,0.000000,-0.265259,0.040511,-0.224748,-0.239279,0.034693,-0.204585,0.000000,1,5.000,5.049,10.284,0.145347,238,5.049,10.284,0.065215,0.145347,0.224748,237,0.145347,0.271957,2
