run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,landing_dynamic_body_count,landing_other_dynamic_body_ids
2,11,complete,121,60,60,7.92,8547.864,7.191,25,1,1,-0.00286,0,11.06329,0,-0.07447,0,-0.002453,-0.07447,-11.08271,-0.002453,0.07447,0.01638,0.002453,0.14699999999999136,0.03100000000000591,0.004462,0.021000000000015007,119,1,0,78,156,78,80,67,-6.892,-6.892,1.570796,-6.8919,6384,-6.892:36.392,-6.891900,1,
2,12,complete,124,63,60,3.718,2601.283,4.837,6,5,3,0.427405,0.59835,2.77442,0.170198,0.78871,-0.91652,0.109681,0.19035,-3.69094,-0.060517,1.69666,1.49149,0.109681,40.68099999999998,13.338999999999999,1.3154029999999999,13.338999999999999,,0,1,65,130,65,66,71,20.134,22.783,1.570796,21.458124,6433;6434;6434;6435;6435,22.783:23.014;21.458:23.510;21.873:22.600;20.134:24.006;20.548:23.096,22.782679;21.458124;21.872635;20.133569;20.548080,1,
2,13,complete,122,61,60,4.536,3981.248,4.575,14,4,2,-0.005731,0,11.18994,0,-0.16123,0.00017,-0.006886,-0.16123,-11.18978,-0.006886,0.28869,0.12112,0.012501,4.784999999999997,0.4549999999999841,0.195446,0.012999999999976808,120,1,0,57,114,57,60,65,0.025,7.025,1.570796,3.525218,6509;6509;6510;6510,0.025:23.489;2.025:23.477;5.025:23.460;7.025:23.449,0.025276;2.025243;5.025194;7.025161,1,
2,14,complete,120,59,60,7.566,7101.376,6.276,25,2,1,0,0,10.99581,0,0.12517,0,0,0.12517,-11.14666,0.036484,0.56933,0.10251,0.0233,11.389999999999986,0.6340000000000146,0.338792,0.6340000000000146,,0,1,71,142,71,80,78,-15.596,4.404,1.570796,-5.595691,6583;6583,4.404:34.931;-15.596:34.931,4.404309;-15.595691,1,
2,15,complete,131,70,60,5.814,3593.304,4.465,13,1,1,-1.505062,-0.69394,1.00604,-0.108239,-1.10669,0.90886,-0.090748,-0.41275,-0.09718,0.017491,1.81785,0.95111,0.090748,25.687000000000012,5.682999999999993,0.9080030000000001,1.6379999999999768,,0,1,55,110,55,55,49,9.92,9.92,1.570796,9.919987,6619,9.920:30.963,9.919987,1,
2,16,complete,122,61,60,3.306,3597.108,6.323,12,3,2,-0.014323,0,11.17671,0,0,0.2844,0,-1.19183,-10.89231,-0.056508,1.07599,0.68971,0.054336,5.438000000000017,1.9259999999999877,0.25285,0,,0,1,49,98,49,49,48,5.098,16.111,1.570796,10.604464,6690;6691;6691,5.098:20.208;10.112:21.136;16.111:21.050,5.097867;10.111677;16.111061,1,
2,17,complete,121,60,60,5.48,5629.969,2.731,19,4,2,0,0,11.08346,0,-0.27412,0.13367,0,-0.27412,-10.94978,-0.071636,1.03782,0.49481,0.048862,13.904000000000025,3.507000000000005,0.503076,3.2269999999999754,,0,1,58,116,58,59,60,0.247,19.247,1.570796,9.746715,6750;6750;6751;6751,19.247:25.947;0.247:25.947;10.247:26.947;5.247:26.947,19.246715;0.246715;10.246715;5.246715,1,
2,18,complete,138,77,60,3.562,630.087,1.933,18,1,1,1.764803,-0.84608,3.32159,0.090469,0.12711,0.01799,0.008475,0.9732,-3.3036,-0.081994,0.34799,0.17206,0.01819,3.1359999999999957,0.41699999999997317,0.14281600000000005,0,,0,1,86,172,86,97,82,-1.701,-1.701,1.570796,-1.701442,6790,-1.701:21.173,-1.701442,1,
2,19,complete,120,59,60,4.006,1049.179,2.425,8,2,1,-0.060466,0,10.9686,0,0,1.54211,0,-0.48463,-9.4265,-0.219873,0.52899,3.46066,0.216529,3.9470000000000027,22.025000000000034,1.6638870000000001,0,,0,1,72,144,72,73,59,9.836,16.823,1.570796,13.329806,6913;6913,9.836:41.147;16.823:40.724,9.836202;16.823409,1,
2,20,complete,121,60,60,4.246,1052.603,1.069,5,1,1,-0.015136,0,11.00935,0,-0.27383,0,-0.009417,-0.27383,-11.00938,-0.009417,0.77073,0.21798,0.018159,15.850999999999999,1.4209999999999923,0.371518,0,,0,1,122,244,122,127,82,-0.004,-0.004,1.570796,-0.004156,7037,-0.004:42.065,-0.004156,1,
