run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,landing_dynamic_body_count,landing_other_dynamic_body_ids
2,21,complete,120,59,60,8.592,8519.244,3.325,59,10,5,0,0,10.98902,0,-0.08358,0,-0.002177,-0.08358,-11.04385,-0.002177,0.08358,0.00071,0.002177,0.046999999999997044,0.7989999999999782,0.001225,0.7989999999999782,,0,1,50,100,50,50,44,-27.308,31.692,1.570796,2.191574,7085;7085;7086;7086;7087;7087;7088;7088;7089;7089,31.692:35.681;-27.308:35.681;25.692:36.681;-27.308:36.681;31.692:36.681;26.692:36.681;26.692:37.681;-27.308:37.681;31.692:37.681;27.692:37.681,31.691574;-27.308426;25.691574;-27.308426;31.691574;26.691574;26.691574;-27.308426;31.691574;27.691574,1,
2,22,complete,121,60,60,3.966,1328.128,2.502,5,2,1,-0.004214,0,11.0229,0,-0.19494,0,-0.011434,-0.19494,-11.03142,-0.011434,1.43786,0.98292,0.062264,44.625,12.34699999999998,1.492474,0.007999999999981355,,0,1,67,134,67,70,54,-0.819,3.181,1.570796,1.181257,7158;7158,-0.819:35.543;3.181:35.526,-0.818725;3.181239,1,
2,23,complete,121,60,60,3.404,1817.289,0.999,56,6,3,0,0,11.08346,0,0.29757,0,0.011373,0.29757,-11.29721,0.011373,0.49451,0.11297,0.012018,0.9420000000000073,0.8480000000000132,0.031478,0.8480000000000132,,0,1,71,142,71,78,70,-36.098,19.902,1.570796,-8.09812,7229;7229;7230;7230;7231;7231,-32.098:26.071;-36.098:26.071;19.902:26.071;7.902:26.071;18.902:27.071;9.902:27.071,-32.098120;-36.098120;19.901880;7.901880;18.901880;9.901880,1,
2,24,complete,121,60,60,4.054,1448.135,12.846,7,6,3,0,0,11.00931,0,-0.33063,2.63369,0,-0.33063,-8.37562,-0.218323,1.69978,2.63369,0.111589,45.610000000000014,13.67900000000003,1.862387,0,,0,1,66,132,66,67,62,10.557,17.557,1.570796,14.056734,7297;7297;7298;7298;7299;7299,12.557:34.289;10.557:34.289;17.557:33.289;14.557:33.289;16.557:34.289;14.557:34.289,12.556734;10.556734;17.556734;14.556734;16.556734;14.556734,1,
2,25,complete,132,71,60,2.958,422.016,3.375,16,1,1,2.784229,0.30124,2.06587,0.212845,0.57349,-0.42763,0.036676,0.27224,-2.4935,-0.176169,1.49847,1.57537,0.061696,39.75999999999999,12.855999999999995,1.370659,0.9390000000000214,,0,1,85,170,85,88,80,6.959,6.959,1.570796,6.959417,7304,6.959:34.545,6.959417,1,
2,26,complete,121,60,60,4.034,1163.861,2.725,11,1,1,0.153383,0,11.04984,0,0,3.33195,0,0.55091,-7.71789,0.188689,1.72426,3.33195,0.089832,41.777000000000015,15.932999999999993,1.55209,0,,0,1,76,152,76,82,72,-18.576,-18.576,1.570796,-18.575788,7464,-18.576:35.040,-18.575788,1,
2,27,complete,120,59,60,4.88,2744.433,3.428,6,2,1,-0.02474,0,10.9686,0,0,1.10064,0,-0.40941,-9.86795,-0.092128,1.28917,1.10064,0.039634,14.573000000000008,5.848000000000013,0.383372,0,,0,1,66,132,66,70,66,11.285,12.285,1.570796,11.785332,7532;7532,11.285:39.947;12.285:39.922,11.285485;12.285179,1,
2,28,complete,122,61,60,3.352,665.675,2.082,3,1,1,0.235284,0.32419,2.99231,0.241101,0.8062,-0.46386,0.029703,0.48201,-3.45617,-0.211398,0.98376,0.46386,0.029703,25.150999999999982,2.683999999999969,0.624665,1.2819999999999823,,0,1,92,184,92,95,80,10.037,10.037,1.570796,10.037174,7623,10.037:38.464,10.037174,1,
2,29,complete,123,62,60,4.632,1624.548,2.816,3,1,1,-0.378208,-0.73659,1.68915,-0.13259,-0.84495,1.73735,-0.126847,-0.10837,0.04821,0.005743,2.1318,1.73735,0.126847,52.492999999999995,7.36099999999999,1.8562380000000003,0,,0,1,83,166,83,91,70,13.54,13.54,1.570796,13.539704,7708,13.540:34.461,13.539704,1,
2,30,complete,129,68,60,3.614,888.625,5.169,11,14,8,-1.811685,-0.24188,3.33846,-0.196648,-0.19803,-0.08741,-0.006288,0.04385,-3.42587,0.190359,1.62762,0.73281,0.098945,10.09899999999999,2.5289999999999964,0.3381179999999999,0.35599999999999454,,0,1,61,122,61,63,64,-12.805,-4.559,1.570796,-8.682108,7736;7738;7738;7739;7739;7740;7740;7741;7741;7742;7742;7743;7743;7744,-12.805:20.253;-10.624:20.747;-9.653:20.508;-9.415:21.479;-8.444:21.241;-8.444:21.241;-7.472:21.002;-7.472:21.002;-6.501:20.763;-6.501:20.763;-5.530:20.525;-5.530:20.525;-4.559:20.286;-4.559:20.286,-12.805179;-10.624360;-9.653234;-9.414668;-8.443542;-8.443542;-7.472415;-7.472415;-6.501289;-6.501289;-5.530163;-5.530163;-4.559037;-4.559037,1,
