run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
2,16,1,247,248,2,6649;6654,195.000,194.883,-0.117,500.247,500.026,-0.221,0.000000,-0.027586,-0.027586,-0.458917,-0.907704,-0.448787,0.527826,0.596640,0.068814,-0.108596,-0.099518,0.009079,6.025,12.000,13.376,0.458917,247,12.000,10.808,-10.691792,0.458917,0.108596,247,0.458917,0.907704,2
2,16,2,257,488,232,6650;6662;6670;6649;6654,192.892,193.441,0.549,501.358,502.278,0.921,-0.245906,-0.218276,0.027629,-0.499454,0.000000,0.499454,-1.101068,0.000000,1.101068,-0.025152,0.000000,0.025152,0.212,58.032,41.195,0.381639,257,14.309,36.846,-2.223124,-0.381639,0.071448,257,0.381639,2.835496,18
2,17,1,247,249,3,6696;6704;6707,195.000,194.402,-0.598,495.079,494.207,-0.872,0.000000,-0.023009,-0.023009,-1.155452,-1.190586,-0.035134,-0.121684,0.020641,0.142325,-0.045987,-0.039853,0.006135,5.022,25.000,10.043,1.190586,249,5.022,8.353,0.020641,1.190586,0.045987,247,1.190586,2.388048,3
2,17,2,255,488,234,6696;6697,192.657,197.098,4.441,494.593,493.321,-1.272,-0.081426,0.083159,0.164585,-1.149025,0.072760,1.221785,0.299098,-0.020939,-0.320038,-0.040304,0.002626,0.042930,0.362,29.272,12.175,0.231968,259,29.272,1.162,-0.867564,-0.231968,0.008672,259,0.231968,2.579973,7
2,18,1,238,240,3,6767;6768;6777;6782,195.000,196.090,1.090,479.188,477.811,-1.377,0.000000,-0.058262,-0.058262,1.702856,2.394216,0.691360,-0.272663,-1.954627,-1.681964,-0.065236,-0.120306,-0.055070,6.048,18.014,6.431,1.702856,238,18.000,2.896,-11.290481,-1.702856,0.098884,239,1.702856,2.778351,3
2,18,2,321,324,4,6798;6802;6803;6795;6823,237.890,239.366,1.475,495.834,496.588,0.753,-2.158694,-2.124882,0.033812,2.082669,2.025480,-0.057189,1.956959,0.445713,-1.511245,0.006713,0.082681,0.075968,4.438,21.945,25.545,0.311058,321,4.438,24.810,-1.412364,-0.311058,0.095734,321,0.311058,0.795654,4
2,18,3,327,480,154,6823;6828;6756;6833;6836;6839;6778;6785;6797;6822,240.814,255.232,14.418,497.004,502.994,5.990,-2.065779,-1.477066,0.588713,2.008200,-0.000000,-2.008200,0.560051,0.000000,-0.560051,0.084269,-0.000000,-0.084269,0.880,34.132,21.428,0.491237,353,33.129,5.103,-1.226523,0.491237,0.104040,353,0.491237,3.666255,15
2,19,1,239,240,2,6857;6863;6864,195.000,194.854,-0.146,480.359,479.906,-0.453,0.000000,-0.063283,-0.063283,-0.573496,-0.735552,-0.162055,1.398913,1.464395,0.065482,-0.249121,-0.224710,0.024411,7.049,9.000,13.413,0.573496,239,9.000,9.832,-9.627337,0.573496,0.249121,239,0.573496,0.735552,2
2,19,2,273,480,208,6876;6877;6884;6912;6909;6904,189.168,191.092,1.924,499.820,501.893,2.073,-1.800581,-1.653112,0.147469,-0.478112,0.178077,0.656189,1.352898,0.006350,-1.346548,0.046016,0.000352,-0.045664,0.989,28.284,27.397,0.235034,281,28.284,16.709,-1.071069,-0.235034,0.245331,273,0.235034,5.130984,25
2,20,1,241,243,3,6950;6962,195.000,194.540,-0.460,479.465,478.853,-0.612,0.000000,0.044299,0.044299,-0.679598,-1.079055,-0.399456,-0.229149,-0.300960,-0.071812,0.049878,0.115703,0.065825,4.012,5.000,1.859,0.679598,241,5.000,1.859,-11.252026,0.679598,0.074633,242,0.679598,1.185682,2
2,20,2,295,295,1,6973,181.804,181.804,0.000,497.318,497.318,0.000,1.409950,1.409950,0.000000,-0.618111,-0.618111,0.000000,-0.153974,-0.153974,0.000000,0.052920,0.052920,0.000000,2.961,2.961,1.214,0.272587,295,2.961,1.214,-3.138094,-0.272587,0.042586,295,0.272587,0.272587,1
2,20,3,299,535,237,6973;7014;7022;7034;7036,181.179,182.715,1.536,497.365,497.705,0.340,1.463414,1.560185,0.096771,-0.362404,0.008686,0.371090,0.044424,0.013671,-0.030753,0.029138,-0.001681,-0.030818,2.983,12.000,5.991,0.248641,299,2.983,0.042,-0.015050,-0.248641,0.023177,299,0.248641,4.775545,12
