run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
2,11,1,1,241,START,6322;6328,25.000,1.504,0.000000,-0.062608,-0.062608,11.070020,0.001150,-11.068870,0.000000,-0.001571,-0.001571,-11.068870,0.062608,195.000,0.000000,0.000,0.000000,4,4
2,11,1,2,242,PART_CHANGE+WIDTH_CHANGE,6322,16.000,1.018,-0.062608,-0.028373,0.034235,0.001150,-0.008246,-0.009396,-0.001571,-0.002192,-0.000621,-0.009396,-0.034235,194.984,-0.000399,-0.016,-0.000399,2,2
2,12,1,1,242,START,6395;6398,6.000,17.727,0.000000,0.361756,0.361756,11.145251,2.852354,-8.292897,0.000000,0.143793,0.143793,-8.292897,-0.361756,195.000,0.000000,0.000,0.000000,4,4
2,12,1,2,243,PART_CHANGE+WIDTH_CHANGE+RESPONSE,6395,4.034,18.774,0.361756,0.715012,0.353256,2.852354,2.391267,-0.461086,0.143793,0.141131,-0.002662,-0.461086,-0.353256,195.092,0.036527,0.092,0.036527,2,2
2,12,1,3,244,RESPONSE,6395,4.062,19.778,0.715012,1.089930,0.374918,2.391267,2.309524,-0.081743,0.141131,0.128976,-0.012155,-0.081743,-0.374918,195.274,0.072378,0.274,0.072378,1,2
2,12,1,4,245,RESPONSE,6395,4.082,20.621,0.000000,1.537612,1.537612,2.309524,2.167194,-0.142330,0.000000,0.059173,0.059173,-0.142330,-1.537612,195.534,0.103221,0.534,0.103221,1,2
2,12,1,5,249,RESPONSE,6395,4.112,22.423,0.000000,1.791758,1.791758,1.465318,1.492515,0.027197,0.000000,0.037349,0.037349,0.027197,-1.791758,197.155,0.171757,2.155,0.171757,1,2
2,12,1,6,253,RESPONSE,6395,4.122,23.712,0.000000,1.566772,1.566772,1.226629,1.274967,0.048338,0.000000,0.030038,0.030038,0.048338,-1.566772,198.866,0.223428,3.866,0.223428,1,2
2,12,1,7,257,RESPONSE,6395,4.122,24.724,0.000000,1.317919,1.317919,1.098839,1.144062,0.045222,0.000000,0.025716,0.025716,0.045222,-1.317919,200.315,0.265871,5.315,0.265871,1,2
2,12,1,8,261,RESPONSE,6395,4.116,25.545,0.000000,1.109054,1.109054,0.995206,1.038856,0.043650,0.000000,0.022477,0.022477,0.043650,-1.109054,201.495,0.301755,6.495,0.301755,1,2
2,12,1,9,267,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,6395;6438,50.916,3.300,0.909636,0.661579,-0.248057,1.004278,-0.194413,-1.198691,0.040531,0.008729,-0.031802,-1.198691,0.248057,202.998,0.355311,7.998,0.355311,2,4
2,12,1,10,268,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6438,0.350,21.935,0.661579,0.563766,-0.097813,-0.194413,-0.202265,-0.007852,0.008729,0.009295,0.000566,-0.007852,0.097813,203.166,0.357528,8.166,0.357528,1,2
2,12,1,11,300,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6395;6438,50.920,3.127,-0.249485,-0.174218,0.075267,0.314692,-0.040166,-0.354857,-0.014362,-0.001619,0.012743,-0.354857,-0.075267,203.757,0.347173,8.757,0.347173,2,4
2,12,1,12,301,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6395,4.102,26.528,-0.174218,-0.140787,0.033431,-0.040166,-0.020764,0.019402,-0.001619,-0.000832,0.000787,0.019402,-0.033431,203.713,0.346762,8.713,0.346762,1,2
2,12,1,13,306,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6395;6438,50.920,3.143,-0.031687,0.000002,0.031689,0.066319,-0.000000,-0.066320,0.002671,0.000000,-0.002671,-0.066320,-0.031689,203.606,0.347896,8.606,0.347896,2,4
2,13,1,1,245,START,6456;6457;6476,14.000,3.891,0.000000,-0.161356,-0.161356,11.196554,-0.021315,-11.217869,0.000000,-0.006863,-0.006863,-11.217869,0.161356,195.000,0.000000,0.000,0.000000,6,6
