run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
2,26,1,241,242,2,7398;7413,195.000,195.073,0.073,484.059,484.774,0.716,0.000000,0.083365,0.083365,0.288605,0.431538,0.142933,3.664098,3.720917,0.056818,0.328175,0.308821,-0.019355,4.069,11.000,18.030,0.288605,241,11.000,16.504,-7.399200,-0.288605,0.328175,241,0.288605,0.431538,2
2,26,2,246,247,2,7389;7394;7397,195.509,195.806,0.297,487.952,487.591,-0.361,0.395361,0.436357,0.040996,1.169779,1.796235,0.626457,-1.137258,-1.062075,0.075183,0.161385,0.087647,-0.073738,3.564,4.847,4.914,0.743174,246,4.847,4.914,-5.027329,-0.743174,0.143906,246,0.743174,1.369631,2
2,26,3,305,548,244,7403;7457;7461;7444,219.151,223.084,3.933,501.076,501.905,0.830,1.575452,1.672110,0.096658,1.927679,0.000000,-1.927679,0.771280,0.000000,-0.771280,0.092905,0.000000,-0.092905,2.985,42.189,27.192,0.477384,305,5.000,10.060,-1.937712,-0.477384,0.092487,309,0.477384,2.934371,9
2,27,1,242,243,2,7468;7469;7478,195.000,194.842,-0.158,481.478,481.269,-0.209,0.000000,-0.041178,-0.041178,-0.622177,-1.060167,-0.437990,2.048293,1.692723,-0.355570,-0.162103,-0.151545,0.010558,1.040,6.000,13.294,0.622177,242,6.000,13.294,-8.982911,0.622177,0.162103,242,0.622177,1.060167,2
2,27,2,253,496,244,7470;7481;7495;7497,192.256,135.735,-56.521,486.026,495.004,8.977,-0.410858,-1.963360,-1.552502,-1.099424,-1.467657,-0.368233,-0.732473,1.719533,2.452006,-0.074664,-0.056400,0.018263,0.753,4.983,30.950,0.387746,254,4.962,18.902,-0.144680,0.387746,0.071876,253,0.387746,4.029350,9
2,28,1,242,243,2,7537;7541,195.000,195.089,0.089,481.461,481.650,0.189,0.000000,0.065147,0.065147,0.348509,0.496529,0.148021,2.898569,2.829322,-0.069247,0.256459,0.244676,-0.011783,2.061,3.000,12.827,0.348509,242,3.000,9.773,-8.139500,-0.348509,0.256459,242,0.348509,0.496529,2
2,28,2,245,488,244,7536;7554;7555;7626,195.333,240.814,45.481,483.106,497.895,14.789,0.185587,1.439558,1.253971,0.568925,-0.000028,-0.568953,-0.457507,0.000006,0.457513,0.104819,-0.000000,-0.104820,0.992,64.736,31.851,0.225157,437,64.736,0.448,-2.141319,0.225157,0.138921,245,0.225157,4.443059,8
2,29,1,242,244,3,7634;7636,195.000,194.733,-0.267,482.499,482.623,0.124,0.000000,-0.067969,-0.067969,-0.374485,-1.113124,-0.738639,1.571331,1.033146,-0.538185,-0.151834,-0.111010,0.040825,2.035,3.000,11.454,0.374485,242,3.000,9.358,-9.471801,0.374485,0.151834,242,0.374485,1.113124,3
2,29,2,253,484,232,7631;7670;7699;7701;7637;7647;7654;7704;7709;7662,192.243,138.044,-54.199,485.792,493.778,7.987,-0.316311,-2.163582,-1.847271,-1.252292,-0.122787,1.129504,1.193963,0.033532,-1.160431,-0.103419,-0.010013,0.093406,0.622,33.834,25.229,0.289038,254,1.277,12.554,-0.180117,0.289038,0.031902,411,0.289038,5.708104,22
2,30,1,241,242,2,7721;7739,195.000,194.911,-0.089,478.791,478.629,-0.162,0.000000,-0.052056,-0.052056,-0.370741,-0.604946,-0.234204,0.313905,0.379441,0.065537,-0.217685,-0.182846,0.034840,5.045,11.000,10.074,0.370741,241,11.000,6.887,-10.701856,0.370741,0.217685,241,0.370741,0.604946,2
2,30,2,286,528,243,7770;7750;7740;7746;7769;7768;7758;7766;7767;7763;7765,188.784,195.854,7.069,498.771,502.386,3.616,-1.903970,-1.572665,0.331304,-0.599811,0.026528,0.626339,-0.365128,0.012356,0.377484,-0.057606,0.001421,0.059028,0.875,28.000,23.621,0.407426,387,23.998,1.505,-0.914268,0.407426,0.097951,286,0.407426,6.081814,35
