run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
2,16,1,1,245,START,6649,6.000,12.808,0.000000,-0.137963,-0.137963,11.209759,1.125329,-10.084430,0.000000,-0.090431,-0.090431,-10.084430,0.137963,195.000,0.000000,0.000,0.000000,2,2
2,16,1,2,246,RESPONSE,6649,6.021,13.282,-0.137963,-0.376532,-0.238569,1.125329,0.911200,-0.214129,-0.090431,-0.088116,0.002316,-0.214129,0.238569,194.965,-0.022972,-0.035,-0.022972,1,2
2,16,1,3,247,RESPONSE,6649,6.039,13.737,-0.376532,-0.604422,-0.227890,0.911200,0.909138,-0.002062,-0.088116,-0.084079,0.004037,-0.002062,0.227890,194.869,-0.045355,-0.131,-0.045355,1,2
2,16,1,4,248,RESPONSE,6649,6.053,14.165,-0.604422,-0.844519,-0.240097,0.909138,0.896315,-0.012823,-0.084079,-0.079998,0.004080,-0.012823,0.240097,194.716,-0.066713,-0.284,-0.066713,1,2
2,16,1,5,249,RESPONSE,6649,6.064,14.542,0.000000,-1.011081,-1.011081,0.896315,0.895424,-0.000891,0.000000,-0.059244,-0.059244,-0.000891,1.011081,194.514,-0.085844,-0.486,-0.085844,1,2
2,16,1,6,256,PART_CHANGE+WIDTH_CHANGE,6649;6654,11.973,14.347,-1.159760,-1.181956,-0.022197,0.804577,0.531594,-0.272983,-0.060244,-0.062224,-0.001980,-0.272983,0.022197,192.588,-0.189913,-2.412,-0.189913,2,4
2,16,1,7,257,PART_CHANGE,6654,11.951,14.620,-1.181956,-1.177137,0.004820,0.531594,0.552039,0.020444,-0.062224,-0.062384,-0.000160,0.020444,-0.004820,192.288,-0.205720,-2.712,-0.205720,1,2
2,16,1,8,258,PART_CHANGE+WIDTH_CHANGE+RESPONSE,6650;6654;6662,50.439,16.073,-1.177137,-0.884655,0.292482,0.552039,-0.778975,-1.331013,-0.062384,-0.019120,0.043265,-1.331013,-0.292482,191.989,-0.221567,-3.011,-0.221567,3,6
2,16,1,9,259,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,6650;6662,11.168,35.621,-0.884655,-0.686987,0.197668,-0.778975,-0.789438,-0.010463,-0.019120,-0.019265,-0.000145,-0.010463,-0.197668,191.764,-0.226424,-3.236,-0.226424,2,4
2,16,1,10,261,RESPONSE,6650;6662,11.163,35.453,-0.564030,-0.373885,0.190145,-0.777192,-0.787236,-0.010045,-0.018999,-0.019300,-0.000302,-0.010045,-0.190145,191.455,-0.235861,-3.545,-0.235861,2,4
