run,piece,transition_index,previous_event_index,next_event_index,previous_end_substep,next_start_substep,gap_substeps,previous_duration_substeps,next_duration_substeps,previous_end_x,next_start_x,delta_x_during_gap,previous_end_y,next_start_y,delta_y_during_gap,previous_end_angle,next_start_angle,delta_angle_during_gap,previous_end_vx,next_start_vx,delta_vx_across_gap,previous_end_vy,next_start_vy,delta_vy_across_gap,previous_end_angular_velocity,next_start_angular_velocity,delta_angular_across_gap,next_start_contact_width_px,next_start_contact_offset_px,previous_max_abs_delta_vx,previous_max_abs_delta_angular,previous_max_delta_vt,loop_class,angular_persistence,linear_persistence
2,26,1,1,2,244,248,3,2,2,195.048,195.317,0.269,484.823,487.960,3.137,0.085610,0.393602,0.307992,0.282964,0.717940,0.434976,3.822269,-1.435827,-5.258095,0.323728,0.210497,-0.113231,4.845,4.970,0.188117,0.337014,0.188117,MIXED_RECONTACT_LOOP,0,0
2,26,2,2,3,249,298,48,2,187,195.499,209.671,14.171,487.562,491.931,4.369,0.447073,2.072664,1.625591,1.268519,0.681018,-0.587501,-1.359502,0.117708,1.477209,0.145510,-0.004932,-0.150443,11.087,21.110,0.985555,0.145510,0.985555,MIXED_RECONTACT_LOOP,0,0
2,28,1,1,2,244,246,1,6,235,195.516,196.039,0.523,482.864,483.122,0.258,0.154313,0.185422,0.031109,1.031592,0.944236,-0.087356,0.743618,-0.143524,-0.887142,0.061349,0.037394,-0.023955,2.150,11.051,0.243334,0.200372,0.243334,ANGULAR_RECONTACT_LOOP,1,0
2,30,1,1,2,239,281,41,2,244,194.931,190.898,-4.032,478.703,496.350,17.647,-0.059499,-2.130934,-2.071435,-0.417022,0.211515,0.628537,0.414702,0.093332,-0.321370,-0.214219,0.011385,0.225604,18.337,17.196,0.272992,0.234224,0.272992,MIXED_RECONTACT_LOOP,0,0
