run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
2,6,1,239,240,2,5894;5906;5910,195.000,194.908,-0.092,479.235,478.316,-0.918,0.000000,-0.015998,-0.015998,-0.360422,-0.620173,-0.259750,-1.177864,-1.102525,0.075339,-0.062980,-0.031317,0.031662,11.015,35.000,9.906,0.360422,239,35.000,0.422,-12.183801,0.360422,0.062980,239,0.360422,0.620173,2
2,6,2,271,480,210,5906;5910,190.394,162.555,-27.838,475.950,481.243,5.294,-0.243983,-0.870162,-0.626179,-0.538458,-1.329872,-0.791414,-0.055042,0.672393,0.727435,-0.012978,-0.033539,-0.020561,0.242,2.147,20.299,0.062990,466,2.108,16.823,-0.056740,0.062990,0.015014,271,0.062990,2.868936,3
2,7,1,241,243,3,5955;5961;5966,195.000,195.244,0.244,478.236,478.388,0.151,0.000000,0.082805,0.082805,0.365879,0.814853,0.448974,2.539084,2.147154,-0.391930,0.167931,0.150887,-0.017045,2.076,5.000,16.638,0.365879,241,5.000,12.603,-8.463473,-0.365879,0.167931,241,0.365879,0.814853,3
2,7,2,249,492,244,5958;6051;6052;5959;5967,196.474,258.217,61.743,481.614,494.165,12.551,0.310590,1.962741,1.652151,0.822530,0.000008,-0.822523,-0.438657,0.000004,0.438661,0.095342,-0.000001,-0.095342,0.846,46.233,25.756,0.213290,251,3.161,12.600,0.074275,-0.213290,0.062796,425,0.213290,5.451495,15
2,8,1,242,244,3,6059;6060;6062,195.000,195.150,0.150,480.838,482.612,1.773,0.000000,0.104365,0.104365,0.225666,0.497323,0.271657,5.780058,5.332183,-0.447875,0.197406,0.201709,0.004303,2.093,6.000,29.568,0.225666,242,6.000,24.468,-5.251250,-0.225666,0.197406,242,0.225666,0.497323,3
2,8,2,252,254,3,6085;6095;6120;6123;6124,196.119,196.852,0.733,493.249,492.270,-0.979,0.497133,0.558861,0.061728,1.219650,1.848186,0.628535,-1.692323,-1.538006,0.154317,0.130304,0.100582,-0.029721,0.530,23.302,10.044,0.735054,252,23.302,1.715,-7.361942,-0.735054,0.066243,252,0.735054,1.363589,3
2,8,3,302,484,183,6086;6096;6108;6125,217.107,218.659,1.552,494.220,495.016,0.796,1.661199,1.620137,-0.041063,1.428173,-0.000000,-1.428173,0.249752,0.000000,-0.249752,0.037000,-0.000000,-0.037000,1.967,46.043,28.518,0.170975,366,46.043,6.666,-1.028654,-0.170975,0.047308,302,0.170975,3.812837,8
2,9,1,239,480,242,6130;6132;6148;6202;6135,195.000,212.257,17.257,478.794,492.080,13.286,0.000000,0.586109,0.586109,0.047906,-0.053570,-0.101477,7.139805,-0.037222,-7.177028,0.086847,-0.001871,-0.088718,0.260,34.127,40.539,1.779441,253,33.956,25.561,-1.425417,-1.779441,0.086847,239,1.779441,12.508717,25
2,10,1,242,244,3,6224;6220;6229,195.000,194.842,-0.158,486.177,485.812,-0.366,0.000000,-0.069575,-0.069575,-0.095553,-0.805338,-0.709785,3.870910,-1.416703,-5.287613,-0.200332,-0.060858,0.139473,7.053,49.089,23.177,0.430785,243,49.089,4.370,-5.364158,0.430785,0.200332,242,0.430785,0.805338,3
2,10,2,273,484,212,6219;6220;6224,189.313,206.664,17.351,480.497,485.897,5.400,-0.487370,0.010436,0.497806,-0.748933,-0.274934,0.473999,-0.485246,0.323855,0.809101,-0.035215,-0.012079,0.023136,0.363,48.027,23.663,0.176927,440,48.027,3.756,-1.039822,0.176927,0.026484,440,0.176927,3.893373,8
