run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,1,1,1,242,START,4;5;6;8;13,11.000,0.213,0.000000,1.900281,1.900281,10.956637,-0.219371,-11.176008,0.000000,-0.093430,-0.093430,-0.093430,0.000000,-0.093430,-11.176008,-1.900281,195.000,0.000000,0.000,0.000000,10,10
1,1,1,2,243,PART_CHANGE+WIDTH_CHANGE+RESPONSE,6;13,3.047,0.313,1.900281,3.235821,1.335540,-0.219371,-0.301974,-0.082603,-0.093430,-0.252074,-0.158644,-0.158644,0.000000,-0.158644,-0.082603,-1.335540,195.483,-0.023734,0.483,-0.023734,4,4
1,1,1,3,244,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,6,1.084,3.412,3.235821,3.046640,-0.189181,-0.301974,-0.229986,0.071988,-0.252074,-0.230895,0.021178,0.021861,-0.000682,0.021178,0.071988,0.189181,196.305,-0.087766,1.305,-0.087766,2,2
1,1,2,1,274,START,54,0.989,7.995,2.733579,2.568372,-0.165207,1.696539,-1.225002,-2.921541,-0.207169,-0.158240,0.048930,0.079167,-0.030237,0.048930,-2.921541,0.165207,217.792,-1.716211,0.000,0.000000,1,2
1,1,2,2,275,RESPONSE,54,0.983,6.265,2.568372,2.259379,-0.308993,-1.225002,-1.149483,0.075519,-0.158240,-0.133995,0.024244,0.032316,-0.008072,0.024244,0.075519,0.308993,218.444,-1.756408,0.652,-0.040197,1,2
1,1,3,1,335,START,24,0.399,4.165,1.810312,1.629435,-0.180877,2.759669,0.526155,-2.233514,-0.107363,-0.118981,-0.011618,-0.011618,0.000000,-0.011618,-2.233514,0.180877,248.730,-3.552521,0.000,0.000000,1,2
1,1,3,2,336,RESPONSE,24,0.427,5.036,1.629435,1.278689,-0.350745,0.526155,0.506855,-0.019300,-0.118981,-0.098954,0.020026,0.023943,-0.003917,0.020026,-0.019300,0.350745,249.144,-3.582745,0.414,-0.030224,1,2
1,1,3,3,337,RESPONSE,24,0.450,5.756,1.278689,0.761882,-0.516808,0.506855,0.396425,-0.110430,-0.098954,-0.072346,0.026608,0.034160,-0.007552,0.026608,-0.110430,0.516808,249.468,-3.607882,0.739,-0.055361,1,2
1,1,3,4,338,RESPONSE,24,0.466,6.280,0.761882,0.365739,-0.396142,0.396425,0.303493,-0.092932,-0.072346,-0.053513,0.018833,0.025545,-0.006712,0.018833,-0.092932,0.396142,249.662,-3.626260,0.932,-0.073738,1,2
1,1,3,5,339,RESPONSE,24,0.478,6.667,0.365739,0.098275,-0.267464,0.303493,0.253120,-0.050373,-0.053513,-0.036551,0.016963,0.016963,0.000000,0.016963,-0.050373,0.267464,249.755,-3.639853,1.025,-0.087332,1,2
1,1,3,6,340,RESPONSE,24,0.486,6.930,0.098275,-0.063337,-0.161612,0.253120,0.192758,-0.060362,-0.036551,-0.027339,0.009212,0.009212,0.000000,0.009212,-0.060362,0.161612,249.780,-3.649138,1.050,-0.096617,1,2
1,1,3,7,368,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,24;60,5.597,8.108,-0.600019,-0.624825,-0.024806,0.256964,0.149257,-0.107708,-0.023908,-0.024511,-0.000603,-0.000603,0.000000,-0.000603,-0.107708,0.024806,246.826,-3.781470,-1.903,-0.228949,2,4
1,1,3,8,372,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,60,0.617,6.270,-0.610789,-0.631536,-0.020747,0.139816,0.176258,0.036441,-0.028025,-0.026914,0.001111,0.001111,0.000000,0.001111,0.036441,0.020747,246.165,-3.805918,-2.564,-0.253397,1,2
1,1,3,9,417,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,47;50;60,59.052,12.861,-1.058924,-0.906333,0.152591,0.795439,-0.008240,-0.803679,-0.048551,-0.000455,0.048097,0.048097,0.000000,0.048097,-0.803679,-0.152591,236.694,-4.203130,-12.035,-0.650609,3,6
1,1,3,10,418,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,47;50,3.980,40.395,-0.906333,-0.761615,0.144718,-0.008240,-0.017098,-0.008858,-0.000455,-0.000673,-0.000218,-0.000218,0.000000,-0.000218,-0.008858,-0.144718,236.464,-4.203245,-12.265,-0.650724,2,4
1,1,3,11,419,PART_CHANGE+WIDTH_CHANGE,47,1.746,39.274,-0.761615,-0.650147,0.111468,-0.017098,-0.011845,0.005252,-0.000673,-0.000585,0.000087,0.000087,0.000000,0.000087,0.005252,-0.111468,236.271,-4.203416,-12.459,-0.650895,1,2
1,1,3,12,428,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,47;60,56.817,11.798,-0.077650,-0.013288,0.064362,0.156891,0.001706,-0.155184,0.004009,-0.000080,-0.004090,-0.004090,0.000000,-0.004090,-0.155184,-0.064362,235.568,-4.200740,-13.162,-0.648219,2,4
1,2,1,1,239,START,99;111,6.000,0.594,0.000000,0.661220,0.661220,10.999160,-0.246860,-11.246020,0.000000,-0.070261,-0.070261,-0.070261,0.000000,-0.070261,-11.246020,-0.661220,195.000,0.000000,0.000,0.000000,4,4
1,2,1,2,240,PART_CHANGE+WIDTH_CHANGE+RESPONSE,99,3.017,0.306,0.661220,1.139636,0.478415,-0.246860,-0.303507,-0.056647,-0.070261,-0.160525,-0.090264,-0.090264,0.000000,-0.090264,-0.056647,-0.478415,195.168,-0.017848,0.168,-0.017848,2,2
1,2,1,3,241,RESPONSE,99,3.051,1.387,0.000000,0.902700,0.902700,0.000000,-0.235748,-0.235748,0.000000,-0.115579,-0.115579,-0.115579,0.000000,-0.115579,-0.235748,-0.902700,195.440,-0.056235,0.440,-0.056235,1,2
