run,piece,transition_index,previous_event_index,next_event_index,previous_end_substep,next_start_substep,gap_substeps,previous_duration_substeps,next_duration_substeps,previous_end_x,next_start_x,delta_x_during_gap,previous_end_y,next_start_y,delta_y_during_gap,previous_end_angle,next_start_angle,delta_angle_during_gap,previous_end_vx,next_start_vx,delta_vx_across_gap,previous_end_vy,next_start_vy,delta_vy_across_gap,previous_end_angular_velocity,next_start_angular_velocity,delta_angular_across_gap,next_start_contact_width_px,next_start_contact_offset_px,previous_max_abs_delta_vx,previous_max_abs_delta_angular,previous_max_delta_vt,loop_class,angular_persistence,linear_persistence
1,37,1,1,2,240,256,15,2,1,194.899,192.971,-1.928,480.013,494.697,14.684,-0.096645,-1.511319,-1.414674,-0.495134,-1.270054,-0.774919,3.311847,-1.481935,-4.793783,-0.363332,-0.195364,0.167968,6.988,4.955,0.399433,0.380456,0.399433,MIXED_RECONTACT_LOOP,0,0
1,37,2,2,3,256,278,21,1,6,192.971,186.291,-6.680,494.697,491.025,-3.672,-1.511319,-2.538886,-1.027567,-1.270054,-1.332750,-0.062696,-1.481935,-1.309559,0.172376,-0.195364,-0.139072,0.056293,1.958,20.282,0.802157,0.147981,0.802157,MIXED_RECONTACT_LOOP,0,0
1,37,3,3,4,283,291,7,6,234,184.076,179.639,-4.437,488.277,486.133,-2.143,-2.674738,-2.823048,-0.148309,-2.228770,-2.192954,0.035816,-1.396684,-0.802321,0.594363,-0.074501,-0.067883,0.006617,6.961,15.126,0.285359,0.041512,0.285359,RECONTACT,1,0
