run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,solver_delta_angular_velocity,correction_delta_angular_velocity,total_delta_angular_velocity,decomposition_residual,decomposition_consistent,observed_delta_angular_velocity,observed_vs_event_residual,observed_vs_total_residual,observed_consistent,start_pre_angular_velocity,start_solver_delta_angular_velocity,start_correction_delta_angular_velocity,start_total_delta_angular_velocity,sum_solver_delta_angular_including_start,sum_correction_delta_angular_including_start,sum_total_delta_angular_including_start,inclusive_decomposition_residual,inclusive_consistent,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,31,1,240,241,2,2305;2316;2322,195.000,195.099,0.099,482.111,481.497,-0.614,0.000000,0.059236,0.059236,0.411993,0.516856,0.104863,0.434704,0.499806,0.065102,0.247708,0.141058,-0.106650,0.223511,-0.082453,0.141058,0.247708,0,-0.106650,0.000000,-0.247708,0,0.000000,0.263422,-0.015714,0.247708,0.486933,-0.098166,0.388766,0.247708,0,4.052,9.000,9.684,0.516856,241,4.052,9.684,0.065102,-0.516856,0.247708,240,0.516856,0.928850,2
1,31,2,285,484,200,2352;2356;2339,200.327,197.758,-2.569,502.674,503.528,0.854,1.486126,1.317123,-0.169003,0.537707,-0.000000,-0.537707,-0.165420,-0.000000,0.165420,0.043669,-0.000000,-0.043669,-0.043669,0.000000,-0.043669,0.000000,1,-0.043669,0.000000,0.000000,1,0.120033,-0.089266,0.012902,-0.076364,-0.132935,0.012902,-0.120033,-0.000000,1,0.963,24.738,16.502,0.160703,382,24.736,4.581,-0.365303,-0.160703,0.076364,285,0.160703,2.718567,7
1,32,1,239,239,1,2366,195.000,195.000,0.000,482.991,482.991,0.000,0.000000,0.000000,0.000000,-0.138110,-0.138110,0.000000,1.174808,1.174808,0.000000,-0.312177,-0.312177,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.000000,0.000000,1,0.000000,-0.334087,0.021910,-0.312177,-0.334087,0.021910,-0.312177,0.000000,1,1.000,1.000,3.859,0.138110,239,1.000,3.859,-9.878442,0.138110,0.312177,239,0.138110,0.138110,1
1,32,2,248,248,1,2364,194.697,194.697,0.000,486.129,486.129,0.000,-0.684848,-0.684848,0.000000,-0.298810,-0.298810,0.000000,0.877518,0.877518,0.000000,-0.272252,-0.272252,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.000000,0.000000,1,-0.303025,0.032111,-0.001339,0.030773,0.032111,-0.001339,0.030773,0.000000,1,2.182,2.182,3.611,0.164748,248,2.182,3.611,-0.805756,0.164748,0.030773,248,0.164748,0.164748,1
1,32,3,270,444,175,2359;2360;2371;2376;2388,193.125,204.570,11.445,494.520,506.336,11.816,-2.116825,-1.756024,0.360801,-0.241248,-0.000000,0.241248,1.249035,-0.000000,-1.249035,-0.163197,-0.000000,0.163197,0.495967,-0.332770,0.163197,0.000000,1,0.163197,0.000000,0.000000,1,-0.251654,0.294858,-0.206401,0.088458,0.790826,-0.539171,0.251654,0.000000,1,0.983,68.244,36.333,0.192719,272,2.211,26.892,-0.536466,-0.192719,0.088458,270,0.192719,2.979802,10
1,33,1,246,247,2,2430;2435;2442;2458,195.000,195.120,0.120,490.996,490.576,-0.420,0.000000,0.038612,0.038612,0.503029,0.719942,0.216913,0.452595,0.517632,0.065037,0.161464,0.152635,-0.008829,-0.008829,0.000000,-0.008829,0.000000,1,-0.008829,0.000000,0.000000,1,0.000000,0.161464,0.000000,0.161464,0.152635,0.000000,0.152635,0.000000,1,5.035,20.000,18.103,0.503029,246,20.000,12.437,-10.684025,-0.503029,0.161464,246,0.503029,0.719942,2
1,33,2,264,265,2,2434;2439,198.086,198.349,0.264,495.140,495.041,-0.099,0.667276,0.699642,0.032367,1.038430,1.398501,0.360071,-0.258931,-0.187107,0.071824,0.127416,0.115177,-0.012239,-0.012239,0.000000,-0.012239,0.000000,1,-0.012239,0.000000,0.000000,1,0.143720,-0.016303,0.000000,-0.016303,-0.028542,0.000000,-0.028542,0.000000,1,0.644,2.642,1.937,0.360543,264,2.642,1.937,-1.828042,-0.360543,0.016303,264,0.360543,0.720613,2
1,33,3,273,1273,1001,2483;2485;2484;2481;2476;2477;2480;2474;2470;2467;2465;2450;2443;2427;2436;2456;2472,201.072,280.670,79.598,494.960,501.431,6.472,0.923916,3.319945,2.396029,1.433354,0.000922,-1.432432,-1.424030,-0.000092,1.423938,0.094989,0.000047,-0.094942,-0.110921,0.015979,-0.094942,-0.000000,1,-0.094942,-0.000000,0.000000,1,0.112230,-0.057471,0.040230,-0.017241,-0.168392,0.056209,-0.112183,-0.000000,1,0.170,22.047,28.055,0.338288,274,5.228,26.583,-0.405717,-0.338288,0.017241,273,0.338288,11.468936,102
1,34,1,241,241,1,2490;2492;2493,195.000,195.000,0.000,485.562,485.562,0.000,0.000000,0.000000,0.000000,0.419841,0.419841,0.000000,0.215026,0.215026,0.000000,0.180941,0.180941,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.000000,0.000000,1,0.000000,0.180941,0.000000,0.180941,0.180941,0.000000,0.180941,0.000000,1,18.000,18.000,10.145,0.419841,241,18.000,10.145,-10.861711,-0.419841,0.180941,241,0.419841,0.419841,1
1,34,2,264,267,4,2551;2554,197.306,198.114,0.808,490.921,489.100,-1.820,0.994027,1.091428,0.097401,0.634918,1.679177,1.044259,-1.488609,-1.684556,-0.195947,0.138731,0.102494,-0.036237,-0.059134,0.022897,-0.036237,0.000000,1,-0.036237,0.000000,0.000000,1,0.166612,-0.092937,0.065056,-0.027881,-0.152071,0.087953,-0.064118,0.000000,1,0.873,1.714,18.060,0.506617,265,1.714,16.998,-0.325439,-0.506617,0.027881,264,0.506617,1.292584,4
1,34,3,304,688,385,2555;2498;2491,212.508,220.540,8.032,486.001,487.895,1.893,1.970000,2.202472,0.232472,1.620002,-0.000000,-1.620002,0.348279,0.000000,-0.348279,0.084693,0.000000,-0.084693,-0.084693,0.000000,-0.084693,0.000000,1,-0.084693,0.000000,0.000000,1,0.089589,-0.004895,0.000000,-0.004895,-0.089589,0.000000,-0.089589,0.000000,1,1.464,38.818,24.290,0.197961,318,38.816,5.757,-1.259203,0.197961,0.038989,318,0.197961,6.213428,15
1,35,1,250,251,2,2565;2569,195.000,194.739,-0.261,503.759,503.354,-0.405,0.000000,-0.014824,-0.014824,-1.091566,-1.088523,0.003042,-0.041757,0.025060,0.066817,-0.061991,-0.061752,0.000240,0.000240,0.000000,0.000240,0.000000,1,0.000240,0.000000,0.000000,1,0.000000,-0.061991,0.000000,-0.061991,-0.061752,0.000000,-0.061752,0.000000,1,5.014,14.000,9.043,1.091566,250,14.000,6.288,-11.297151,1.091566,0.061991,250,1.091566,1.094608,2
1,35,2,261,748,488,2569;2571;2577;2595;2597;2565,192.052,190.221,-1.832,504.374,504.562,0.188,-0.167239,-0.279123,-0.111884,-1.015371,0.001051,1.016422,0.127400,0.000012,-0.127388,-0.060984,0.000064,0.061047,0.061047,0.000000,0.061047,0.000000,1,0.061047,0.000000,0.000000,1,-0.059671,-0.001312,0.000000,-0.001312,0.059735,0.000000,0.059735,-0.000000,1,0.180,29.403,29.425,0.338767,269,29.403,14.750,-1.067612,-0.338767,0.022873,269,0.338767,3.706171,33
