run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,31,1,1,240,START,2305;2316;2322,9.000,5.863,0.000000,0.411993,0.411993,11.048162,0.434704,-10.613458,0.000000,0.247708,0.247708,0.263422,-0.015714,0.247708,-10.613458,-0.411993,195.000,0.000000,0.000,0.000000,6,6
1,31,1,2,241,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,2305,4.052,9.684,0.000000,0.516856,0.516856,0.434704,0.499806,0.065102,0.000000,0.141058,0.141058,0.223511,-0.082453,0.141058,0.065102,-0.516856,195.099,0.059236,0.099,0.059236,2,2
1,31,2,1,285,START,2352;2356,6.975,7.142,0.439819,0.537707,0.097888,3.185509,-0.165420,-3.350929,0.120033,0.043669,-0.076364,-0.089266,0.012902,-0.076364,-3.350929,-0.097888,200.327,1.486126,0.000,0.000000,3,4
1,31,2,2,298,PART_CHANGE+WIDTH_CHANGE,2356,6.000,5.860,0.469417,0.439918,-0.029499,-0.191354,-0.169348,0.022006,0.019387,0.019759,0.000372,0.000372,0.000000,0.000372,0.022006,0.029499,202.113,1.582908,1.786,0.096781,1,2
1,31,2,3,338,PART_CHANGE+WIDTH_CHANGE,2352;2356,7.000,5.532,-0.248878,-0.296188,-0.047310,0.159809,0.040250,-0.119559,-0.019277,-0.016701,0.002575,0.002575,0.000000,0.002575,-0.119559,0.047310,203.059,1.573672,2.732,0.087546,4,4
1,31,2,4,356,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2352,0.997,4.107,-0.387613,-0.415565,-0.027952,0.075159,0.081363,0.006204,-0.021505,-0.019702,0.001802,0.001802,0.000000,0.001802,0.006204,0.027952,201.546,1.488589,1.219,0.002463,1,2
1,31,2,5,382,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,2339;2352,24.736,4.581,-0.641263,-0.480560,0.160703,0.244063,-0.121240,-0.365303,-0.033733,-0.008011,0.025722,0.025722,0.000000,0.025722,-0.365303,-0.160703,198.262,1.310005,-2.065,-0.176122,2,4
1,31,2,6,383,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2339,0.966,16.430,-0.480560,-0.401416,0.079144,-0.121240,-0.134456,-0.013216,-0.008011,-0.007614,0.000397,0.000397,0.000000,0.000397,-0.013216,-0.079144,198.140,1.307970,-2.187,-0.178157,1,2
1,31,2,7,400,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2339;2352,24.737,4.671,0.116205,0.082949,-0.033256,0.209788,-0.031887,-0.241675,0.013099,0.004742,-0.008358,-0.008358,0.000000,-0.008358,-0.241675,0.033256,197.678,1.315190,-2.648,-0.170936,2,4
1,32,1,1,239,START,2366,1.000,3.859,0.000000,-0.138110,-0.138110,11.053250,1.174808,-9.878442,0.000000,-0.312177,-0.312177,-0.334087,0.021910,-0.312177,-9.878442,0.138110,195.000,0.000000,0.000,0.000000,2,2
1,32,2,1,248,START,2364,2.182,3.611,-0.134061,-0.298810,-0.164748,1.683274,0.877518,-0.805756,-0.303025,-0.272252,0.030773,0.032111,-0.001339,0.030773,-0.805756,0.164748,194.697,-0.684848,0.000,0.000000,1,2
1,32,3,1,270,START,2359;2360,2.228,28.737,-0.276203,-0.241248,0.034955,2.212187,1.249035,-0.963152,-0.251654,-0.163197,0.088458,0.294858,-0.206401,0.088458,-0.963152,-0.034955,193.125,-2.116825,0.000,0.000000,3,4
1,32,3,2,271,RESPONSE,2359;2360,2.219,27.642,-0.241248,-0.169455,0.071793,1.249035,0.596193,-0.652842,-0.163197,-0.107824,0.055373,0.184575,-0.129203,0.055373,-0.652842,-0.071793,193.064,-2.158281,-0.061,-0.041456,4,4
1,32,3,3,272,RESPONSE,2359;2360,2.211,26.892,-0.169455,0.023264,0.192719,0.596193,0.059726,-0.536466,-0.107824,-0.074725,0.033099,0.110331,-0.077232,0.033099,-0.536466,-0.192719,193.021,-2.185671,-0.104,-0.068846,4,4
1,32,3,4,275,PART_CHANGE,2359,1.402,26.122,-0.024823,-0.079339,-0.054516,-0.216561,-0.190238,0.026323,-0.036305,-0.027617,0.008687,0.028958,-0.020271,0.008687,0.026323,0.054516,193.043,-2.226930,-0.083,-0.110105,1,2
1,32,3,5,341,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,2359;2371;2376;2388,68.244,3.033,1.008646,0.934320,-0.074326,2.424360,0.151593,-2.272767,0.066774,-0.004930,-0.071704,-0.071704,0.000000,-0.071704,-2.272767,0.074326,203.257,-1.750218,10.132,0.366606,6,8
1,32,3,6,342,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2376;2388,1.967,29.140,0.934320,0.863735,-0.070585,0.151593,0.183452,0.031860,-0.004930,-0.006040,-0.001110,-0.001110,0.000000,-0.001110,0.031860,0.070585,203.494,-1.751471,10.369,0.365354,3,4
1,32,3,7,343,PART_CHANGE,2388,0.983,28.671,0.863735,0.820476,-0.043259,0.183452,0.226878,0.043425,-0.006040,-0.007674,-0.001634,-0.001634,0.000000,-0.001634,0.043425,0.043259,203.714,-1.753005,10.588,0.363820,1,2
1,32,3,8,345,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2359;2388,66.283,3.920,0.757461,0.662686,-0.094775,0.261279,0.017730,-0.243549,-0.008888,0.000684,0.009572,0.009572,0.000000,0.009572,-0.243549,0.094775,204.103,-1.757080,10.978,0.359745,2,4
