run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,solver_delta_angular_velocity,correction_delta_angular_velocity,total_delta_angular_velocity,decomposition_residual,decomposition_consistent,observed_delta_angular_velocity,observed_vs_event_residual,observed_vs_total_residual,observed_consistent,start_pre_angular_velocity,start_solver_delta_angular_velocity,start_correction_delta_angular_velocity,start_total_delta_angular_velocity,sum_solver_delta_angular_including_start,sum_correction_delta_angular_including_start,sum_total_delta_angular_including_start,inclusive_decomposition_residual,inclusive_consistent,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,1,1,242,244,3,4;5;6;8;13,195.000,196.305,1.305,474.052,472.726,-1.327,0.000000,-0.087766,-0.087766,1.900281,3.046640,1.146359,-0.219371,-0.229986,-0.010614,-0.093430,-0.230895,-0.137465,-0.136783,-0.000682,-0.137465,0.000000,1,-0.137465,0.000000,0.000000,1,0.000000,-0.093430,0.000000,-0.093430,-0.230213,-0.000682,-0.230895,0.000000,1,1.084,11.000,3.412,1.900281,242,11.000,0.213,-11.176008,-1.900281,0.158644,243,1.900281,3.425002,3
1,1,2,274,275,2,54,217.792,218.444,0.652,478.053,477.750,-0.303,-1.716211,-1.756408,-0.040197,2.568372,2.259379,-0.308993,-1.225002,-1.149483,0.075519,-0.158240,-0.133995,0.024244,0.032316,-0.008072,0.024244,0.000000,1,0.024244,0.000000,0.000000,1,-0.207169,0.079167,-0.030237,0.048930,0.111483,-0.038309,0.073174,0.000000,1,0.983,0.989,7.995,0.308993,275,0.983,6.265,0.075519,0.308993,0.048930,274,0.308993,0.474200,2
1,1,3,335,508,174,24;60;47;50,248.730,235.565,-13.164,491.711,498.246,6.535,-3.552521,-4.200740,-0.648219,1.629435,-0.000000,-1.629435,0.526155,0.000000,-0.526155,-0.118981,-0.000000,0.118981,0.137161,-0.018181,0.118981,-0.000000,1,0.118981,-0.000000,0.000000,1,-0.107363,-0.011618,0.000000,-0.011618,0.125544,-0.018181,0.107363,-0.000000,1,0.399,59.052,40.395,0.516808,337,0.450,5.756,-0.110430,0.516808,0.048097,417,0.516808,4.085706,12
1,2,1,239,241,3,99;111,195.000,195.440,0.440,476.914,476.309,-0.605,0.000000,-0.056235,-0.056235,0.661220,0.902700,0.241479,-0.246860,-0.235748,0.011112,-0.070261,-0.115579,-0.045318,-0.205843,0.000000,-0.205843,-0.160525,0,-0.045318,0.000000,0.160525,0,0.000000,-0.070261,0.000000,-0.070261,-0.276104,0.000000,-0.276104,-0.160525,0,3.017,6.000,1.387,0.902700,241,3.051,1.387,-0.235748,-0.902700,0.115579,241,0.902700,2.042335,3
1,2,2,286,444,159,96;99;111,204.743,214.850,10.106,490.567,493.245,2.678,-1.247363,-0.965157,0.282206,0.618900,0.000034,-0.618866,-0.174648,0.000026,0.174674,-0.029202,-0.000012,0.029190,0.032973,-0.003782,0.029190,-0.000000,1,0.029190,-0.000000,0.000000,1,-0.097998,0.084037,-0.015241,0.068796,0.117009,-0.019023,0.097986,-0.000000,1,1.569,51.369,33.084,0.175828,287,1.573,5.302,0.067295,0.175828,0.068796,286,0.175828,2.554467,6
1,3,1,244,440,197,186;184,195.000,194.971,-0.029,487.721,488.208,0.487,0.000000,-0.039437,-0.039437,-0.090038,-0.000038,0.090000,3.294640,0.000001,-3.294639,-0.154603,-0.000001,0.154603,-0.000001,0.000000,-0.000001,-0.154603,0,0.154603,0.000000,0.154603,0,0.000000,-0.265034,0.110431,-0.154603,-0.265035,0.110431,-0.154604,-0.154603,0,7.000,59.072,15.812,0.090038,244,7.000,15.812,-7.802218,0.090038,0.154603,244,0.090038,0.221688,2
1,4,1,238,516,279,272;280;309;322,195.000,235.003,40.003,476.030,498.870,22.840,0.000000,1.079082,1.079082,0.149516,-0.000000,-0.149516,-0.044619,0.000000,0.044619,0.078756,-0.000000,-0.078756,-0.053957,0.000000,-0.053957,0.024799,0,-0.078756,0.000000,-0.024799,0,0.000000,0.078756,0.000000,0.078756,0.024799,0.000000,0.024799,0.024799,0,0.508,64.413,37.366,0.200998,404,0.886,25.727,-0.092322,0.200998,0.078756,238,0.200998,4.331535,12
1,5,1,239,240,2,327;340,195.000,194.933,-0.067,480.886,480.736,-0.149,0.000000,-0.057976,-0.057976,-0.263885,-0.390485,-0.126600,1.041729,1.108578,0.066849,-0.228228,-0.211754,0.016474,0.024326,-0.007852,0.016474,0.000000,1,0.016474,0.000000,0.000000,1,0.000000,-0.257002,0.028774,-0.228228,-0.232676,0.020922,-0.211754,0.000000,1,5.050,9.000,9.688,0.263885,239,9.000,8.374,-9.991272,0.263885,0.228228,239,0.263885,0.390485,2
1,5,2,251,252,2,325,193.885,193.744,-0.141,484.851,484.835,-0.016,-0.626346,-0.667667,-0.041321,-0.555703,-0.916539,-0.360836,-0.219099,-0.147428,0.071671,-0.162666,-0.101941,0.060725,0.060725,0.000000,0.060725,0.000000,1,0.060725,0.000000,0.000000,1,-0.203977,0.041310,0.000000,0.041310,0.102036,0.000000,0.102036,0.000000,1,2.975,3.017,1.226,0.360836,252,2.975,1.226,0.071671,0.360836,0.060725,252,0.360836,0.540396,2
1,5,3,291,436,146,360;402;403;404;408;392,185.435,173.775,-11.660,496.015,499.147,3.132,-1.591780,-1.987837,-0.396057,-1.353530,-0.000000,1.353530,0.244793,0.000000,-0.244793,-0.067145,0.000000,0.067145,0.067145,0.000000,0.067145,0.000000,1,0.067145,0.000000,0.000000,1,-0.088365,0.023998,-0.002778,0.021220,0.091143,-0.002778,0.088365,0.000000,1,0.920,40.310,24.000,0.559051,291,7.998,7.166,-2.093625,0.559051,0.068168,317,0.559051,2.835648,8
