run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
3,26,1,242,243,2,7397;7411;7419,195.000,195.073,0.073,484.559,484.790,0.231,0.000000,0.084493,0.084493,0.286080,0.370797,0.084717,3.473966,3.531511,0.057545,0.332616,0.320611,-0.012005,4.070,14.000,18.070,0.286080,242,14.000,17.004,-7.597736,-0.286080,0.332616,242,0.286080,0.370797,2
3,26,2,247,248,2,7389;7393;7396,195.447,195.668,0.221,487.885,487.526,-0.359,0.408400,0.460275,0.051875,0.868258,1.464473,0.596215,-1.347234,-1.271248,0.075987,0.204211,0.133814,-0.070397,3.576,4.862,4.491,0.596215,248,3.576,2.134,0.075987,-0.596215,0.112734,247,0.596215,1.097915,2
3,26,3,298,488,191,7444;7420;7431;7461,212.338,204.449,-7.889,493.730,501.900,8.170,1.983474,1.672743,-0.310731,1.163826,0.000000,-1.163826,0.411461,0.000000,-0.411461,0.037544,0.000000,-0.037544,2.986,42.190,27.085,0.232549,300,6.792,21.009,-0.133923,0.232549,0.073761,298,0.232549,4.063013,11
3,27,1,239,480,242,7468;7469;7477;7475,195.000,182.043,-12.957,481.478,486.927,5.449,0.000000,-0.356236,-0.356236,-0.409529,-0.000000,0.409529,2.213167,0.000000,-2.213167,-0.172043,-0.000000,0.172043,1.043,47.170,23.913,1.537237,245,1.122,15.874,-0.002138,1.537237,0.172043,239,1.537237,7.884324,13
3,28,1,239,480,242,7537;7539;7549;7536,195.000,194.045,-0.955,481.961,483.217,1.256,0.000000,0.177757,0.177757,0.354781,-0.010181,-0.364961,2.649224,0.031821,-2.617403,0.284263,0.000312,-0.283951,2.116,30.589,16.980,0.666609,241,2.116,15.465,0.056911,-0.666609,0.284263,239,0.666609,6.327723,14
3,29,1,242,244,3,7633,195.000,194.888,-0.112,481.999,482.707,0.708,0.000000,-0.075931,-0.075931,-0.115248,-0.597432,-0.482184,1.761448,1.386293,-0.375155,-0.167169,-0.136604,0.030565,2.000,2.070,11.755,0.244160,244,2.070,11.755,-0.060696,0.244160,0.167169,242,0.244160,0.597432,3
3,29,2,253,484,232,7630;7670;7698;7701;7637;7649;7654;7704;7709;7660;7663,193.551,143.075,-50.476,486.608,493.915,7.307,-0.381529,-2.183183,-1.801654,-0.682612,-0.001089,0.681522,1.777646,-0.001250,-1.778896,-0.128900,0.000046,0.128946,0.620,37.439,25.260,0.296922,255,1.331,15.871,-0.181270,0.296922,0.032065,409,0.296922,6.360335,25
3,30,1,237,238,2,7721,195.000,194.968,-0.032,478.293,478.702,0.409,0.000000,-0.061303,-0.061303,-0.126609,-0.270630,-0.144020,1.468905,1.534120,0.065215,-0.241327,-0.219856,0.021471,5.000,5.052,10.460,0.144020,238,5.052,10.460,0.065215,0.144020,0.241327,237,0.144020,0.270630,2
3,30,2,272,274,3,7758;7766;7767;7768;7769;7770;7773;7774,192.815,192.268,-0.547,500.249,499.359,-0.890,-1.810423,-1.831079,-0.020656,-0.983160,-1.091731,-0.108571,-0.630100,-0.483893,0.146207,-0.048953,-0.038609,0.010345,0.966,10.189,8.513,0.744033,272,10.189,7.736,-4.141296,0.744033,0.145310,272,0.744033,1.006225,3
3,30,3,286,512,227,7770;7740;7746;7750;7769;7766;7767;7768;7758;7763;7765,189.072,195.637,6.565,498.500,502.347,3.848,-1.944121,-1.576361,0.367760,-0.963666,0.028874,0.992540,-0.194047,0.014897,0.208943,-0.029759,0.001375,0.031135,0.876,28.000,23.645,0.452854,382,28.000,0.374,-1.011202,0.452854,0.024012,382,0.452854,6.516153,29
