run,piece,compound_mode,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_solver_angular_velocity,landing_solver_delta_angular_velocity,landing_correction_delta_angular_velocity,landing_total_delta_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,stable_frame,stable_confirmed,stable_required_frames,stable_confirmation_frames,measurement_end_frame,measurement_end_reason,stable_detection_mode,sleep_ground_contact_end_substep,sleep_ground_contact_gap_substeps,sleep_stable_confirmation_frame,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,landing_contact_world_xy_px,landing_contact_relative_xy_px,landing_contact_normal_xy,landing_contact_omega_cross_r_px_per_frame,landing_contact_point_velocity_px_per_frame,narrow_landing_correction_latched,narrow_landing_contact_width_latched_px,narrow_landing_contact_source_latched,narrow_landing_contact_offset_latched_px,narrow_landing_angular_before_latched,narrow_landing_angular_delta_latched,narrow_landing_angular_after_latched,narrow_landing_correction_applied_latched,first_ground_contact_substep,first_ground_contact_vx_before,first_ground_contact_vx_after,first_ground_contact_delta_vx,first_ground_contact_vy_before,first_ground_contact_vy_after,first_ground_contact_delta_vy,first_ground_contact_angular_before,first_ground_contact_angular_after,first_ground_contact_delta_angular,first_ground_contact_delta_x,first_ground_contact_delta_y,first_ground_contact_width_px,first_ground_contact_offset_px,first_ground_contact_source,max_ground_delta_vx,max_ground_delta_vx_before,max_ground_delta_vx_after,max_ground_delta_vy,max_ground_delta_angular,max_ground_delta_vx_substep,max_ground_delta_vx_contact_width_px,max_ground_delta_vx_contact_offset_px,max_ground_delta_vx_contact_source,first_ground_response_normal_x,first_ground_response_normal_y,first_ground_response_normal_angle_rad,first_ground_response_tangent_x,first_ground_response_tangent_y,first_ground_response_depth,first_ground_response_separation,first_ground_response_friction,first_ground_response_friction_static,first_ground_response_delta_vn,first_ground_response_delta_vt,first_ground_response_linear_impulse_normal_proxy,first_ground_response_linear_impulse_tangent_proxy,first_ground_response_angular_impulse_proxy,first_ground_response_angular_impulse_solver_proxy,first_ground_response_pair_count,first_ground_response_contact_count,first_ground_response_support_count,first_ground_response_pair_id,max_ground_response_normal_x,max_ground_response_normal_y,max_ground_response_normal_angle_rad,max_ground_response_tangent_x,max_ground_response_tangent_y,max_ground_response_depth,max_ground_response_separation,max_ground_response_friction,max_ground_response_friction_static,max_ground_response_delta_vn,max_ground_response_delta_vt,max_ground_response_linear_impulse_normal_proxy,max_ground_response_linear_impulse_tangent_proxy,max_ground_response_angular_impulse_proxy,max_ground_response_angular_impulse_solver_proxy,max_ground_response_pair_count,max_ground_response_contact_count,max_ground_response_support_count,max_ground_response_pair_id
1,36,intermediate,complete,133,59,73,4.756,2213.019,1.122,5,4,2,0,0,10.96178,0,0.259056,0.259056,-0.151116,0.10794,0.16691,4.46087,0,0.16691,-6.50091,0.10794,1.68559,4.46087,0.085979,27.12899999999999,20.430999999999983,1.071427,0,,0,1,113,1,20,20,132,stable_confirmed,CONTACT_MOTION,,,,63,126,63,63,48,-22.024,-17.024,1.570796,-19.52439,2605;2605;2608;2608,:;:;:;:,-18.024390;-21.024390;-17.024390;-22.024390,176.976:521.524;173.976:521.524;177.976:520.524;172.976:520.524,-18.024:40.008;-21.024:40.008;-17.024:39.008;-22.024:39.008,0.000000:1.000000;0.000000:1.000000;0.000000:1.000000;0.000000:1.000000,0.000000:0.000000;0.000000:0.000000;0.000000:0.000000;0.000000:0.000000,0.166907:4.460871;0.166907:4.460871;0.166907:4.460871;0.166907:4.460871,0.583333,5.000,geometry-edge,19.524,0.000000,0.259056,0.107940,1,240,0.000000,0.166907,0.166907,11.043099,4.460871,-6.582228,0.000000,0.107940,0.107940,0.000000,1.124356,5.000,19.524,geometry-edge,1.150879,0.166907,1.317786,0.025162,0.011620,249,3.104,24.432,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,2.056447,,0.350000,1.000000,-6.582228,-0.166907,-31.305075,-0.793808,238.873118,573.295482,2,4,4,20b:20d,0.000000,1.000000,1.570796,-1.000000,0.000000,0.036546,,0.350000,1.000000,0.025162,-1.150879,0.119669,-5.473581,25.715504,85.718345,1,1,2,20b:20d
1,37,intermediate,complete,133,59,73,3.776,957.905,2.374,13,1,1,-0.094738,0,10.96178,0,-0.379437,0.01673,0,0.01673,0,3.47955,0,-0.35745,-7.48223,-0.379437,2.45023,4.14252,0.373665,73.79800000000002,17.093999999999994,4.673514999999999,0,,0,1,113,1,20,20,132,stable_confirmed,CONTACT_MOTION,,,,71,142,71,83,62,13.372,13.372,1.570796,13.371528,2675,:,13.371528,208.308:521.030,13.372:41.038,0.000000:1.000000,0.000000:0.000000,0.000000:3.479545,0.069899,3.984,geometry-edge,4.256,-0.359940,0.107819,-0.259658,1,239,0.000000,-0.263796,-0.263796,11.016090,3.425210,-7.590881,0.000000,-0.396167,-0.396167,0.000000,1.498026,13.000,14.930,geometry-edge,-0.389512,-1.619242,-2.008754,0.074162,0.014742,275,1.888,18.438,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.509651,,0.350000,1.000000,-7.590881,0.263796,-28.663166,0.996095,-379.490148,-379.490148,3,6,6,224:227,0.000000,1.000000,1.570796,-1.000000,0.000000,0.344515,,0.350000,1.000000,0.074162,0.389512,0.280035,1.470797,14.121308,47.071027,2,2,4,224:22j
