run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,solver_delta_angular_velocity,correction_delta_angular_velocity,total_delta_angular_velocity,decomposition_residual,decomposition_consistent,observed_delta_angular_velocity,observed_vs_event_residual,observed_vs_total_residual,observed_consistent,start_pre_angular_velocity,start_solver_delta_angular_velocity,start_correction_delta_angular_velocity,start_total_delta_angular_velocity,sum_solver_delta_angular_including_start,sum_correction_delta_angular_including_start,sum_total_delta_angular_including_start,inclusive_decomposition_residual,inclusive_consistent,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,16,1,247,248,2,1171;1176,195.000,194.924,-0.076,500.247,500.034,-0.213,0.000000,-0.028357,-0.028357,-0.299375,-0.591970,-0.292595,0.545927,0.614672,0.068745,-0.111632,-0.105560,0.006073,0.006073,0.000000,0.006073,0.000000,1,0.006073,0.000000,0.000000,1,0.000000,-0.111632,0.000000,-0.111632,-0.105560,0.000000,-0.105560,0.000000,1,6.026,12.000,13.392,0.299375,247,12.000,10.808,-10.680282,0.299375,0.111632,247,0.299375,0.591970,2
1,16,2,256,508,253,1172;1184;1192;1176;1171,193.771,194.103,0.332,501.741,502.273,0.532,-0.233904,-0.218753,0.015151,-0.526216,0.000000,0.526216,-1.110151,0.000000,1.110151,-0.032453,0.000000,0.032453,0.032453,0.000000,0.032453,0.000000,1,0.032453,0.000000,0.000000,1,-0.102858,0.075677,-0.005272,0.070405,0.108130,-0.005272,0.102858,-0.000000,1,0.212,50.438,41.211,0.233158,395,50.438,16.093,-0.408992,-0.233158,0.070405,256,0.233158,2.836523,20
1,17,1,244,245,2,1218;1226,195.000,194.926,-0.074,494.579,494.170,-0.409,0.000000,-0.016916,-0.016916,-0.307786,-0.616610,-0.308824,0.020357,0.086951,0.066593,-0.070738,-0.046681,0.024058,-0.062395,0.015714,-0.046681,-0.070738,0,0.024058,0.000000,0.070738,0,0.000000,-0.070738,0.000000,-0.070738,-0.133133,0.015714,-0.117419,-0.070738,0,5.016,19.000,9.747,0.308824,245,5.016,8.193,0.066593,0.308824,0.070738,244,0.308824,0.616610,2
1,17,2,250,764,515,1218;1219,194.176,193.195,-0.981,494.537,494.930,0.393,-0.073701,-0.126396,-0.052695,-0.692982,-0.000006,0.692975,0.319706,-0.000002,-0.319709,-0.044302,-0.000000,0.044302,0.044302,0.000000,0.044302,-0.000000,1,0.044302,-0.000000,0.000000,1,-0.046002,0.001700,0.000000,0.001700,0.046001,0.000000,0.046001,-0.000000,1,5.001,29.273,12.168,0.110418,527,29.273,1.074,-0.386906,-0.110418,0.010902,255,0.110418,5.399798,14
1,18,1,241,243,3,1289;1290;1299;1304,195.000,195.241,0.241,479.186,478.173,-1.013,0.000000,0.046829,0.046829,0.492690,0.705297,0.212607,-0.608564,-0.478825,0.129740,0.101434,0.047820,-0.053614,-0.053614,0.000000,-0.053614,0.000000,1,-0.053614,0.000000,0.000000,1,0.000000,0.101434,0.000000,0.101434,0.047820,0.000000,0.047820,0.000000,1,5.993,18.000,3.928,0.492690,241,18.000,2.896,-11.631441,-0.492690,0.101434,241,0.492690,0.705297,3
1,18,2,260,696,437,1304;1312;1283;1306;1314;1281;1313;1285;1288;1324,198.146,231.814,33.668,478.230,499.888,21.657,0.243786,1.207834,0.964048,0.789852,-0.000000,-0.789852,0.126480,-0.000000,-0.126480,0.027919,0.000000,-0.027919,-0.027919,0.000000,-0.027919,0.000000,1,-0.027919,0.000000,0.000000,1,0.045027,-0.017107,0.000000,-0.017107,-0.045027,0.000000,-0.045027,-0.000000,1,0.000,36.054,34.880,0.243449,400,17.398,3.290,-0.755864,0.243449,0.024918,400,0.243449,7.072902,32
1,19,1,239,240,2,1379;1386,195.000,194.949,-0.051,479.858,479.842,-0.016,0.000000,-0.056860,-0.056860,-0.213220,-0.310928,-0.097709,1.950833,2.010477,0.059644,-0.237774,-0.221493,0.016281,0.016281,0.000000,0.016281,0.000000,1,0.016281,0.000000,0.000000,1,0.000000,-0.298584,0.060810,-0.237774,-0.282303,0.060810,-0.221493,0.000000,1,7.046,8.000,13.154,0.213220,239,8.000,10.332,-9.072027,0.213220,0.237774,239,0.213220,0.310928,2
1,19,2,270,704,435,1431;1427;1434;1435;1406;1426,192.740,194.520,1.780,501.749,501.900,0.151,-1.630819,-1.657811,-0.026992,-0.432164,0.000032,0.432196,1.661442,-0.000000,-1.661443,-0.228351,0.000000,0.228352,0.228352,0.000000,0.228352,0.000000,1,0.228352,0.000000,0.000000,1,-0.198554,-0.043071,0.013273,-0.029798,0.185281,0.013273,0.198554,0.000000,1,0.000,29.270,27.300,0.829334,271,16.999,4.408,-2.295691,0.829334,0.096114,272,0.829334,8.306357,25
1,20,1,241,242,2,1472;1484,195.000,194.782,-0.218,479.465,478.906,-0.559,0.000000,0.020111,0.020111,-0.856296,-1.486452,-0.630156,-0.269122,-0.479326,-0.210204,0.079169,0.183523,0.104353,0.104353,0.000000,0.104353,0.000000,1,0.104353,0.000000,0.000000,1,0.000000,0.079169,0.000000,0.079169,0.183523,0.000000,0.183523,0.000000,1,4.019,5.000,1.859,0.856296,241,5.000,1.859,-11.291999,0.856296,0.104353,242,0.856296,1.486452,2
1,20,2,294,736,443,1506;1511;1514;1519;1501;1530;1555;1558;1559;1556;1544;1536;1495;1547;1524,177.274,151.803,-25.471,493.844,497.886,4.041,2.181740,1.181679,-1.000062,-1.271800,-0.008673,1.263126,1.038307,-0.008212,-1.046520,0.028635,0.000481,-0.028154,-0.045380,0.017226,-0.028154,0.000000,1,-0.028154,0.000000,0.000000,1,0.151522,-0.197815,0.074928,-0.122887,-0.243195,0.092154,-0.151041,0.000000,1,0.904,32.647,26.640,0.332699,295,8.838,24.219,-0.226082,-0.332699,0.122887,294,0.332699,7.798305,25
