run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,6,1,1,239,START,414;416;428;432;434,35.000,0.422,0.000000,-0.613681,-0.613681,11.019487,-1.148619,-12.168107,0.000000,-0.059635,-0.059635,-0.059635,0.000000,-0.059635,-12.168107,0.613681,195.000,0.000000,0.000,0.000000,10,10
1,6,1,2,240,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,428;432,12.029,10.449,-0.613681,-1.262971,-0.649291,-1.148619,-1.073392,0.075227,-0.059635,0.018902,0.078538,0.078538,0.000000,0.078538,0.075227,0.649291,194.844,-0.015149,-0.156,-0.015149,4,4
1,6,1,3,241,PART_CHANGE+WIDTH_CHANGE+RESPONSE,428,11.010,10.144,0.000000,-1.738710,-1.738710,0.000000,-0.998453,-0.998453,0.000000,0.072828,0.072828,0.076590,-0.003762,0.072828,-0.998453,1.738710,194.523,-0.010347,-0.477,-0.010347,2,2
1,6,2,1,258,START,416,2.489,4.619,-1.636777,-1.461785,0.174992,0.145734,-0.227305,-0.373039,0.068558,0.043316,-0.025242,-0.028264,0.003022,-0.025242,-0.373039,-0.174992,187.338,0.290631,0.000,0.000000,1,2
1,6,2,2,259,RESPONSE,416,2.504,4.139,-1.461785,-1.154546,0.307239,-0.227305,-0.155602,0.071703,0.043316,0.007772,-0.035544,-0.038430,0.002886,-0.035544,0.071703,-0.307239,186.966,0.301635,-0.371,0.011003,1,2
1,6,2,3,305,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,416;428,34.096,0.797,-1.236397,-1.061084,0.175313,0.469092,-0.245127,-0.714219,-0.028315,-0.033364,-0.005049,-0.005049,0.000000,-0.005049,-0.714219,-0.175313,175.044,0.041962,-12.294,-0.248669,2,4
1,6,2,4,306,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,428,11.027,11.977,-1.061084,-1.078565,-0.017481,-0.245127,-0.186176,0.058951,-0.033364,-0.030430,0.002934,0.002934,0.000000,0.002934,0.058951,0.017481,174.774,0.033486,-12.563,-0.257145,1,2
1,6,2,5,417,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,416;428,34.099,0.891,0.629960,0.572253,-0.057708,0.098021,-0.155266,-0.253287,0.016882,0.008713,-0.008169,-0.008169,0.000000,-0.008169,-0.253287,0.057708,170.555,0.044240,-16.783,-0.246392,2,4
1,6,2,6,418,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,416,2.091,15.025,0.572253,0.548856,-0.023396,-0.155266,-0.152667,0.002599,0.008713,0.008104,-0.000609,-0.000609,0.000000,-0.000609,0.002599,0.023396,170.700,0.046453,-16.637,-0.244178,1,2
1,6,2,7,455,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,416;428,34.099,0.880,-0.154485,-0.141407,0.013078,0.111020,-0.020849,-0.131869,-0.008555,-0.006046,0.002509,0.002509,0.000000,0.002509,-0.131869,-0.013078,172.433,0.043980,-14.904,-0.246651,2,4
1,6,2,8,460,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,428,11.031,12.242,-0.086818,-0.099534,-0.012715,-0.014256,-0.010727,0.003529,-0.007135,-0.004348,0.002787,0.002787,0.000000,0.002787,0.003529,0.012715,172.263,0.039863,-15.074,-0.250769,1,2
1,6,2,9,482,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,416;428,34.096,0.811,0.056268,0.065062,0.008794,0.020514,0.018774,-0.001740,0.004427,0.000220,-0.004207,-0.004207,0.000000,-0.004207,-0.001740,-0.008794,172.139,0.042302,-15.198,-0.248330,2,4
1,6,2,10,528,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,428,11.031,12.266,-0.031910,-0.007519,0.024391,-0.070615,-0.015228,0.055387,0.002792,0.000189,-0.002603,-0.002603,0.000000,-0.002603,0.055387,-0.024391,172.187,0.040431,-15.150,-0.250200,1,2
1,6,2,11,541,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,416;428,34.096,0.808,0.088622,0.059882,-0.028740,0.010318,-0.018777,-0.029095,0.003910,0.002723,-0.001187,-0.001187,0.000000,-0.001187,-0.029095,0.028740,172.357,0.042213,-14.980,-0.248418,2,4
1,6,2,12,586,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,428,11.031,12.212,0.047456,0.016992,-0.030464,0.043748,-0.019550,-0.063297,-0.008128,-0.002017,0.006112,0.006112,0.000000,0.006112,-0.063297,0.030464,172.457,0.039134,-14.880,-0.251497,1,2
1,6,2,13,597,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,416;428,34.095,0.785,0.067783,0.067914,0.000132,0.023997,-0.023281,-0.047277,0.004180,0.000058,-0.004121,-0.004121,0.000000,-0.004121,-0.047277,-0.000132,172.576,0.041671,-14.762,-0.248960,2,4
