run,piece,transition_index,previous_event_index,next_event_index,previous_end_substep,next_start_substep,gap_substeps,previous_duration_substeps,next_duration_substeps,previous_end_x,next_start_x,delta_x_during_gap,previous_end_y,next_start_y,delta_y_during_gap,previous_end_angle,next_start_angle,delta_angle_during_gap,previous_end_vx,next_start_vx,delta_vx_across_gap,previous_end_vy,next_start_vy,delta_vy_across_gap,previous_end_angular_velocity,next_start_angular_velocity,delta_angular_across_gap,next_start_contact_width_px,next_start_contact_offset_px,previous_max_abs_delta_vx,previous_max_abs_delta_angular,previous_max_delta_vt,loop_class,angular_persistence,linear_persistence
1,1,1,1,2,240,278,37,3,179,195.452,207.704,12.252,472.613,484.453,11.840,-0.043176,-1.303306,-1.260130,1.381122,0.958154,-0.422968,-0.018579,-0.031406,-0.012827,-0.142052,-0.062382,0.079670,5.086,22.476,0.644495,0.071284,0.644495,MIXED_RECONTACT_LOOP,0,0
1,4,1,1,2,239,315,75,2,198,195.348,215.039,19.691,475.874,495.698,19.824,-0.045885,-2.115518,-2.069633,1.191717,0.957517,-0.234200,-1.406534,2.267595,3.674129,-0.125256,-0.035373,0.089882,3.084,21.792,1.371444,0.180632,1.371444,MIXED_RECONTACT_LOOP,0,0
1,5,1,1,2,240,250,9,2,2,194.968,194.299,-0.669,480.723,485.054,4.330,-0.055800,-0.548238,-0.492438,-0.274129,-0.433961,-0.159832,1.404829,-0.582020,-1.986849,-0.201867,-0.119137,0.082730,3.082,2.937,0.147201,0.219666,0.147201,RECONTACT,0,0
1,5,2,2,3,251,267,15,2,214,194.189,191.161,-3.028,484.946,485.302,0.355,-0.578502,-0.818611,-0.240109,-0.777676,-0.889899,-0.112224,-0.508961,0.259034,0.767994,-0.061667,-0.041470,0.020197,2.780,6.455,0.343715,0.076062,0.343715,ANGULAR_RECONTACT_LOOP,1,0
