run,piece,compound_mode,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_solver_angular_velocity,landing_solver_delta_angular_velocity,landing_correction_delta_angular_velocity,landing_total_delta_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,stable_frame,stable_confirmed,stable_required_frames,stable_confirmation_frames,measurement_end_frame,measurement_end_reason,stable_detection_mode,sleep_ground_contact_end_substep,sleep_ground_contact_gap_substeps,sleep_stable_confirmation_frame,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,landing_contact_world_xy_px,landing_contact_relative_xy_px,landing_contact_normal_xy,landing_contact_omega_cross_r_px_per_frame,landing_contact_point_velocity_px_per_frame,narrow_landing_correction_latched,narrow_landing_contact_width_latched_px,narrow_landing_contact_source_latched,narrow_landing_contact_offset_latched_px,narrow_landing_angular_before_latched,narrow_landing_angular_delta_latched,narrow_landing_angular_after_latched,narrow_landing_correction_applied_latched,first_ground_contact_substep,first_ground_contact_vx_before,first_ground_contact_vx_after,first_ground_contact_delta_vx,first_ground_contact_vy_before,first_ground_contact_vy_after,first_ground_contact_delta_vy,first_ground_contact_angular_before,first_ground_contact_angular_after,first_ground_contact_delta_angular,first_ground_contact_delta_x,first_ground_contact_delta_y,first_ground_contact_width_px,first_ground_contact_offset_px,first_ground_contact_source,max_ground_delta_vx,max_ground_delta_vx_before,max_ground_delta_vx_after,max_ground_delta_vy,max_ground_delta_angular,max_ground_delta_vx_substep,max_ground_delta_vx_contact_width_px,max_ground_delta_vx_contact_offset_px,max_ground_delta_vx_contact_source,first_ground_response_normal_x,first_ground_response_normal_y,first_ground_response_normal_angle_rad,first_ground_response_tangent_x,first_ground_response_tangent_y,first_ground_response_depth,first_ground_response_separation,first_ground_response_friction,first_ground_response_friction_static,first_ground_response_delta_vn,first_ground_response_delta_vt,first_ground_response_linear_impulse_normal_proxy,first_ground_response_linear_impulse_tangent_proxy,first_ground_response_angular_impulse_proxy,first_ground_response_angular_impulse_solver_proxy,first_ground_response_pair_count,first_ground_response_contact_count,first_ground_response_support_count,first_ground_response_pair_id,max_ground_response_normal_x,max_ground_response_normal_y,max_ground_response_normal_angle_rad,max_ground_response_tangent_x,max_ground_response_tangent_y,max_ground_response_depth,max_ground_response_separation,max_ground_response_friction,max_ground_response_friction_static,max_ground_response_delta_vn,max_ground_response_delta_vt,max_ground_response_linear_impulse_normal_proxy,max_ground_response_linear_impulse_tangent_proxy,max_ground_response_angular_impulse_proxy,max_ground_response_angular_impulse_solver_proxy,max_ground_response_pair_count,max_ground_response_contact_count,max_ground_response_support_count,max_ground_response_pair_id
1,16,intermediate,complete,127,61,65,3.306,3597.108,6.323,12,2,1,-0.028357,0,11.1701,0,-0.10556,0.006073,0,0.006073,0,0.61467,0,-0.59197,-10.55543,-0.10556,0.58349,1.11015,0.104048,4.413999999999987,4.977000000000032,0.317067,2.7379999999999995,,0,1,107,1,20,20,126,stable_confirmed,CONTACT_MOTION,,,,49,98,49,49,48,10.407,16.405,1.570796,13.406099,1171;1171,:;:,10.407305;16.404893,205.331:521.026;211.329:520.855,10.407:20.992;16.405:20.822,0.000000:1.000000;0.000000:1.000000,0.000000:0.000000;0.000000:0.000000,0.000000:0.614672;0.000000:0.614672,0.069666,11.164,geometry-edge,35.488,-0.102858,0.075677,-0.032453,1,247,0.000000,-0.299375,-0.299375,11.226209,0.545927,-10.680282,0.000000,-0.111632,-0.111632,0.000000,1.458025,12.000,10.808,geometry-edge,-0.299375,0.000000,-0.299375,-10.680282,-0.111632,247,12.000,10.808,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.937271,,0.350000,1.000000,-10.680282,0.299375,-35.309012,0.989734,-401.553142,-401.553142,2,4,4,wc:wj,0.000000,1.000000,1.570796,-1.000000,0.000000,1.937271,,0.350000,1.000000,-10.680282,0.299375,-35.309012,0.989734,-401.553142,-401.553142,2,4,4,wc:wj
1,17,intermediate,complete,211,60,150,5.48,5629.969,2.731,19,4,2,0,0,11.08346,0,-0.070738,-0.070738,0,-0.070738,-0.30779,0.02036,0,-0.30779,-11.0631,-0.070738,0.80893,0.4463,0.046178,10.941000000000003,2.7930000000000064,0.40188500000000005,2.4139999999999873,191,1,0,191,1,20,20,210,stable_confirmed,SLEEP_AFTER_GROUND_CONTACT,764,0,210,58,116,58,59,60,0.247,19.247,1.570796,9.746715,1218;1218;1226;1226,:;:;:;:,10.246715;5.246715;19.246715;0.246715,205.247:521.526;200.247:521.526;214.247:520.526;195.247:520.526,10.247:26.947;5.247:26.947;19.247:25.947;0.247:25.947,0.000000:1.000000;0.000000:1.000000;0.000000:1.000000;0.000000:1.000000,0.000000:0.000000;0.000000:0.000000;0.000000:0.000000;0.000000:0.000000,-0.307786:0.020357;-0.307786:0.020357;-0.307786:0.020357;-0.307786:0.020357,0.251851,5.016,geometry-edge,8.193,0.000000,-0.062395,-0.046681,1,244,0.000000,-0.307786,-0.307786,11.168447,0.020357,-11.148090,0.000000,-0.070738,-0.070738,0.000000,1.674977,19.000,9.747,geometry-edge,-0.308824,-0.307786,-0.616610,0.066593,-0.046681,245,5.016,8.193,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.705646,,0.350000,1.000000,-11.148090,0.307786,-61.091531,1.686667,-398.255528,-398.255528,2,4,4,xr:xu,0.000000,1.000000,1.570796,-1.000000,0.000000,0.453763,,0.350000,1.000000,0.066593,0.308824,0.364932,1.692354,-262.810615,-351.281312,1,2,2,xr:xu
1,18,intermediate,complete,174,64,109,3.562,630.087,1.933,18,1,1,0.243786,0.67178,0.42402,0.045547,0.027919,-0.017107,0,-0.017107,0.78985,0.12648,0.027919,0.11807,-0.29754,-0.017628,1.7478,2.43382,0.081568,50.99200000000002,21.995000000000005,1.79548,0,,0,1,154,1,20,20,173,stable_confirmed,CONTACT_MOTION,,,,86,172,86,97,82,-4.357,-4.357,1.570796,-4.356591,1304,:,-4.356591,193.790:521.032,-4.357:42.802,0.000000:1.000000,-1.194983:-0.121632,-0.405132:0.004847,,,,,,,,0,241,0.000000,0.492690,0.492690,11.022877,-0.608564,-11.631441,0.000000,0.101434,0.101434,0.000000,0.778214,18.000,2.896,geometry-edge,0.492690,0.000000,0.492690,-11.631441,0.101434,241,18.000,2.896,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,2.647753,,0.350000,1.000000,-11.631441,-0.492690,-41.431194,-1.754960,63.912190,63.912190,4,8,8,zf:zu,0.000000,1.000000,1.570796,-1.000000,0.000000,2.647753,,0.350000,1.000000,-11.631441,-0.492690,-41.431194,-1.754960,63.912190,63.912190,4,8,8,zf:zu
1,19,intermediate,complete,196,59,136,4.006,1049.179,2.425,8,2,1,-0.05686,0,10.9686,0,-0.221493,0.016281,0,0.016281,-0.31093,2.01048,0,-0.31093,-8.95812,-0.221493,1.04695,3.66333,0.218124,12.127999999999986,22.060000000000002,1.908651,0,176,1,0,176,1,20,20,195,stable_confirmed,SLEEP_AFTER_GROUND_CONTACT,704,0,195,72,144,72,73,59,9.688,16.676,1.570796,13.18213,1379;1379,:;:,9.687786;16.676473,204.637:521.024;211.625:520.626,9.688:41.182;16.676:40.784,0.000000:1.000000;0.000000:1.000000,0.000000:0.000000;0.000000:0.000000,-0.310928:2.010477;-0.310928:2.010477,0.203660,8.000,geometry-edge,10.332,0.000000,-0.298584,-0.237774,1,239,0.000000,-0.213220,-0.213220,11.022860,1.950833,-9.072027,0.000000,-0.237774,-0.237774,0.000000,1.453148,8.000,10.332,geometry-edge,-0.829334,-0.432164,-1.261498,-2.295691,0.081923,271,16.999,4.408,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.722815,,0.350000,1.000000,-9.072027,0.213220,-36.342540,0.854158,-249.467700,-313.267741,2,4,4,11v:12b,0.000000,1.000000,1.570796,-1.000000,0.000000,0.473737,,0.350000,1.000000,-2.295691,0.829334,-9.196537,3.322312,85.951524,85.951524,4,6,8,11v:13u
1,20,intermediate,complete,204,73,130,4.246,1052.603,1.069,5,4,4,2.18392,-1.23169,2.77668,0.152069,-0.03337,-0.013851,0,-0.013851,-0.91564,0.74653,-0.03337,0.31605,-2.03015,-0.185439,1.08198,1.21088,0.044009,26.41300000000001,4.11099999999999,1.08067,0,184,1,0,184,1,20,20,203,stable_confirmed,SLEEP_AFTER_GROUND_CONTACT,736,0,203,122,244,122,127,82,22.372,27.37,1.570796,24.871278,1506;1511;1514;1519,:;:;:;:,27.370125;25.976845;24.583566;22.372432,204.116:520.818;202.722:521.061;201.329:521.303;199.118:520.970,27.370:27.032;25.977:27.275;24.584:27.517;22.372:27.184,0.000000:1.000000;0.000000:1.000000;0.000000:1.000000;0.000000:1.000000,0.902070:-0.913337;0.910160:-0.866844;0.918249:-0.820350;0.907137:-0.746565,-0.013569:-0.166812;-0.005480:-0.120318;0.002610:-0.073824;-0.008502:-0.000039,0.378777,7.455,geometry-edge,23.702,0.151522,-0.197815,0.028635,1,241,0.000000,-0.856296,-0.856296,11.022877,-0.269122,-11.291999,0.000000,0.079169,0.079169,0.000000,1.056961,5.000,1.859,geometry-edge,-0.856296,0.000000,-0.856296,-11.291999,0.079169,241,5.000,1.859,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,2.286684,,0.350000,1.000000,-11.291999,0.856296,-47.945827,3.635831,83.333884,83.333884,2,4,4,13x:14w,0.000000,1.000000,1.570796,-1.000000,0.000000,2.286684,,0.350000,1.000000,-11.291999,0.856296,-47.945827,3.635831,83.333884,83.333884,2,4,4,13x:14w
