run,piece,transition_index,previous_event_index,next_event_index,previous_end_substep,next_start_substep,gap_substeps,previous_duration_substeps,next_duration_substeps,previous_end_x,next_start_x,delta_x_during_gap,previous_end_y,next_start_y,delta_y_during_gap,previous_end_angle,next_start_angle,delta_angle_during_gap,previous_end_vx,next_start_vx,delta_vx_across_gap,previous_end_vy,next_start_vy,delta_vy_across_gap,previous_end_angular_velocity,next_start_angular_velocity,delta_angular_across_gap,next_start_contact_width_px,next_start_contact_offset_px,previous_max_abs_delta_vx,previous_max_abs_delta_angular,previous_max_delta_vt,loop_class,angular_persistence,linear_persistence
1,31,1,1,2,242,271,28,3,270,195.164,198.820,3.656,481.886,496.913,15.027,0.104420,0.993277,0.888857,0.534670,0.525769,-0.008901,1.132036,2.760014,1.627978,0.129983,0.129506,-0.000478,2.513,19.929,0.264885,0.264822,0.264885,ANGULAR_RECONTACT_LOOP,1,0
1,32,1,1,2,241,249,7,1,1,195.000,194.725,-0.275,482.991,485.981,2.989,0.000000,-0.620800,-0.620800,-0.138110,-0.293889,-0.155779,1.173630,0.242554,-0.931076,-0.311849,-0.258717,0.053132,2.209,1.435,0.138110,0.311849,0.138110,RECONTACT,0,0
1,32,2,2,3,249,275,25,1,9,194.725,192.918,-1.807,485.981,491.900,5.919,-0.620800,-2.211745,-1.590946,-0.293889,-0.225847,0.068042,0.242554,0.887799,0.645245,-0.258717,-0.154764,0.103954,2.201,26.160,0.159435,0.044877,0.159435,RECONTACT,0,0
1,32,3,3,4,283,296,12,9,177,193.439,194.572,1.133,488.012,487.160,-0.852,-2.358733,-2.398485,-0.039752,0.363958,0.317022,-0.046936,-0.761115,0.104309,0.865424,-0.012767,0.006324,0.019090,1.413,20.766,0.245058,0.080902,0.245058,ANGULAR_RECONTACT_LOOP,1,0
1,33,1,1,2,247,264,16,2,2,195.120,198.086,2.965,490.576,495.140,4.564,0.038612,0.667280,0.628667,0.719942,1.038431,0.318489,0.517634,-0.258920,-0.776554,0.152636,0.127417,-0.025219,2.642,1.937,0.503029,0.161465,0.503029,ANGULAR_RECONTACT_LOOP,1,0
1,33,2,2,3,265,273,7,2,988,198.349,201.072,2.723,495.041,494.960,-0.081,0.699647,0.923922,0.224275,1.398501,1.433373,0.034872,-0.187096,-1.424031,-1.236935,0.115178,0.094989,-0.020189,2.997,26.102,0.360543,0.016303,0.360543,RECONTACT,1,0
