run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
3,6,1,1,238,START,11372;11384;11388,35.000,0.422,0.000000,-0.319267,-0.319267,11.016124,-1.213839,-12.229963,0.000000,-0.066232,-0.066232,-0.066232,0.000000,-0.066232,-12.229963,0.319267,195.000,0.000000,0.000,0.000000,6,6
3,6,1,2,239,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,11384,11.014,9.912,-0.319267,-0.549399,-0.230133,-1.213839,-1.142802,0.071036,-0.066232,-0.038165,0.028067,0.028067,0.000000,0.028067,0.071036,0.230133,194.924,-0.015839,-0.076,-0.015839,2,2
3,6,2,1,270,START,11384,0.290,3.222,-0.490838,-0.536146,-0.045308,0.952932,-0.053197,-1.006129,-0.034097,-0.018658,0.015439,0.015439,0.000000,0.015439,-1.006129,0.045308,190.917,-0.294179,0.000,0.000000,1,2
3,6,2,2,271,RESPONSE,11384,0.294,3.022,-0.536146,-0.323065,0.213081,-0.053197,-0.134907,-0.081710,-0.018658,-0.044361,-0.025704,-0.025749,0.000045,-0.025704,-0.081710,-0.213081,190.789,-0.298641,-0.128,-0.004462,1,2
3,6,2,3,382,PART_CHANGE+WIDTH_CHANGE,11384;11388,2.094,16.065,-1.140949,-1.137687,0.003262,0.460551,0.455805,-0.004746,-0.024391,-0.027442,-0.003051,-0.003051,0.000000,-0.003051,-0.004746,-0.003262,171.954,-0.748482,-18.962,-0.454303,2,4
3,6,2,4,393,PART_CHANGE+WIDTH_CHANGE,11388,0.736,18.590,-1.266602,-1.282232,-0.015630,0.578842,0.622835,0.043993,-0.032713,-0.031557,0.001156,0.001156,0.000000,0.001156,0.043993,0.015630,168.631,-0.827328,-22.286,-0.533149,1,2
3,6,2,5,418,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,11375;11388,30.410,13.183,-1.530397,-1.608472,-0.078074,1.297828,-0.048915,-1.346743,-0.047103,-0.034140,0.012963,0.012963,0.000000,0.012963,-1.346743,0.078074,159.878,-1.076363,-31.039,-0.782184,2,4
3,6,2,6,419,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,11375,0.884,1.283,-1.608472,-1.552461,0.056011,-0.048915,-0.031848,0.017067,-0.034140,-0.038768,-0.004628,-0.004628,0.000000,-0.004628,0.017067,-0.056011,159.469,-1.085036,-31.447,-0.790857,1,2
3,6,2,7,460,PART_CHANGE+WIDTH_CHANGE,11375;11429,2.998,12.928,-1.519741,-1.564936,-0.045195,0.698840,0.670083,-0.028757,-0.050310,-0.049248,0.001062,0.001062,0.000000,0.001062,-0.028757,0.045195,144.340,-1.537902,-46.577,-1.243723,3,4
3,6,2,8,465,PART_CHANGE+WIDTH_CHANGE,11429,1.999,14.355,-1.595394,-1.628056,-0.032662,0.676952,0.703147,0.026195,-0.052803,-0.050826,0.001977,0.001977,0.000000,0.001977,0.026195,0.032662,142.423,-1.599876,-48.494,-1.305697,1,2
