run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
2,16,1,247,248,2,1171;1176,195.000,194.924,-0.076,500.247,500.034,-0.213,0.000000,-0.028357,-0.028357,-0.299375,-0.591970,-0.292595,0.545926,0.614671,0.068745,-0.111632,-0.105559,0.006073,6.026,12.000,13.392,0.299375,247,12.000,10.808,-10.680269,0.299375,0.111632,247,0.299375,0.591970,2
2,16,2,256,488,233,1172;1184;1191;1176;1171,193.771,193.826,0.054,501.740,502.284,0.544,-0.233903,-0.217989,0.015914,-0.526184,0.000000,0.526184,-1.110156,0.000000,1.110156,-0.027181,0.000000,0.027181,0.211,46.316,41.244,0.157796,318,46.314,14.082,-1.219226,0.157796,0.075654,256,0.157796,2.472232,19
2,17,1,244,245,2,1217;1226,195.000,194.922,-0.078,494.579,494.177,-0.401,0.000000,-0.017958,-0.017958,-0.307786,-0.626534,-0.318748,0.020345,0.091100,0.070756,-0.070692,-0.055863,0.014829,5.017,19.000,9.747,0.318748,245,5.017,8.220,0.070756,0.318748,0.070692,244,0.318748,0.626534,2
2,17,2,253,484,232,1217;1219,193.702,198.625,4.923,494.932,493.540,-1.392,-0.126735,0.056839,0.183574,-0.827170,-0.118555,0.708615,-0.493575,0.037524,0.531099,-0.031614,-0.004313,0.027300,0.362,29.273,12.049,0.216669,253,29.273,1.066,-1.056230,0.216669,0.022820,253,0.216669,2.584359,6
2,18,1,241,242,2,1288;1289;1304,195.000,195.104,0.104,478.771,478.238,-0.534,0.000000,0.037830,0.037830,0.410694,0.705401,0.294707,-1.006468,-0.931785,0.074683,0.148925,0.076891,-0.072033,5.996,18.000,2.896,0.410694,241,18.000,2.896,-12.015792,-0.410694,0.148925,241,0.410694,0.705401,2
2,18,2,306,307,2,1304;1310,205.129,205.275,0.146,497.354,498.063,0.708,1.130510,1.148077,0.017567,0.576418,0.649822,0.073405,3.091143,2.896093,-0.195050,0.069155,0.100317,0.031163,2.714,10.350,34.568,0.073405,307,10.350,31.160,-0.195050,-0.073405,0.031163,307,0.073405,0.093223,2
2,18,3,310,552,243,1281;1310;1312;1315;1282;1314;1290;1285;1325,205.749,211.958,6.209,500.044,499.843,-0.200,1.221269,1.535314,0.314045,0.948821,-0.051224,-1.000045,-0.167419,-0.004957,0.162462,0.040439,-0.000487,-0.040926,0.952,36.054,18.366,0.303814,310,36.054,12.291,-3.179294,-0.303814,0.059135,310,0.303814,5.738496,21
2,19,1,239,240,2,1379;1383;1384,195.000,194.920,-0.080,480.358,479.947,-0.411,0.000000,-0.067472,-0.067472,-0.334003,-0.428839,-0.094836,1.604417,1.665307,0.060891,-0.282150,-0.266140,0.016010,7.051,9.000,13.583,0.334003,239,9.000,9.832,-9.425209,0.334003,0.282150,239,0.334003,0.428839,2
2,19,2,269,480,212,1392;1396;1398;1399;1406;1434;1431;1426,191.970,196.080,4.110,497.477,501.774,4.296,-1.898098,-1.680944,0.217154,0.466106,-0.047390,-0.513496,0.527142,-0.005241,-0.532382,0.022749,-0.002622,-0.025371,0.989,28.284,27.299,0.852007,269,12.649,26.545,-2.825582,-0.852007,0.262242,269,0.852007,5.201442,21
2,20,1,241,242,2,1470;1481,195.000,194.783,-0.217,479.465,478.907,-0.559,0.000000,0.020063,0.020063,-0.854879,-1.483625,-0.628746,-0.268228,-0.478622,-0.210394,0.078981,0.183091,0.104109,4.019,5.000,1.859,0.854879,241,5.000,1.859,-11.284352,0.854879,0.104109,242,0.854879,1.483625,2
2,20,2,294,536,243,1507;1511;1514;1519;1530;1555;1559;1558;1556;1544;1538;1493;1547;1524,177.271,156.969,-20.302,493.867,497.321,3.453,2.181102,1.415416,-0.765686,-1.275101,0.156820,1.431921,1.042451,0.002620,-1.039830,-0.032999,0.004985,0.037983,0.868,28.174,26.457,0.139478,381,21.154,2.574,-0.559326,-0.139478,0.184130,294,0.139478,4.453553,21
