run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
2,36,1,1,238,START,2605,3.000,19.524,0.000000,0.077735,0.077735,11.022895,4.687874,-6.335021,0.000000,0.096759,0.096759,-6.335021,-0.077735,195.000,0.000000,0.000,0.000000,2,2
2,36,1,2,240,RESPONSE,2605,3.048,21.552,0.162608,0.327983,0.165375,3.072700,2.616782,-0.455918,0.120760,0.128510,0.007750,-0.455918,-0.165375,195.057,0.052017,0.057,0.052017,2,2
2,36,1,3,241,RESPONSE,2605,3.074,22.795,0.327983,0.502239,0.174256,2.616782,2.559489,-0.057293,0.000000,0.045713,0.045713,-0.057293,-0.174256,195.141,0.084661,0.141,0.084661,1,2
2,36,1,4,242,RESPONSE,2605,3.082,23.232,0.502239,0.740957,0.238718,2.559489,1.677090,-0.882398,0.045713,0.055586,0.009873,-0.882398,-0.238718,195.268,0.096274,0.268,0.096274,2,2
2,36,1,5,243,RESPONSE,2605,3.092,23.758,0.740957,0.954734,0.213777,1.677090,1.317487,-0.359603,0.055586,0.058129,0.002542,-0.359603,-0.213777,195.457,0.110394,0.457,0.110394,1,2
2,36,1,6,244,RESPONSE,2605,3.101,24.304,0.954734,1.124557,0.169823,1.317487,1.200293,-0.117195,0.058129,0.052943,-0.005186,-0.117195,-0.169823,195.699,0.125160,0.699,0.125160,1,2
2,36,1,7,245,RESPONSE,2605,3.109,24.796,0.327983,1.238054,0.910071,1.200293,1.143631,-0.056661,0.000000,0.019245,0.019245,-0.056661,-0.910071,195.985,0.138609,0.985,0.138609,1,2
2,36,1,8,249,RESPONSE,2605,3.127,25.974,0.327983,1.277432,0.949449,0.902786,0.930384,0.027597,0.000000,0.015062,0.015062,0.027597,-0.949449,197.238,0.171309,2.238,0.171309,1,2
2,36,1,9,278,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,2604;2605;2610,12.075,30.624,1.441530,1.612094,0.170564,1.717812,1.453581,-0.264231,0.051104,0.058072,0.006968,-0.264231,-0.170564,206.908,0.462305,11.908,0.462305,3,6
2,36,1,10,279,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2604;2610,3.583,26.772,1.612094,1.610337,-0.001757,1.453581,1.496807,0.043226,0.058072,0.058796,0.000724,0.043226,0.001757,207.318,0.477057,12.318,0.477057,2,4
2,36,1,11,280,PART_CHANGE+WIDTH_CHANGE,2610,0.472,25.609,1.610337,1.608379,-0.001958,1.496807,1.539511,0.042704,0.058796,0.059572,0.000776,0.042704,0.001958,207.727,0.491993,12.727,0.491993,1,2
2,36,1,12,294,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,2610;2621;2626,11.288,25.604,1.479300,1.709157,0.229858,2.168269,1.707292,-0.460978,0.070224,0.082751,0.012527,-0.460978,-0.229858,213.182,0.718439,18.182,0.718439,3,6
2,36,1,13,295,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2621;2626,2.087,21.414,1.709157,1.684935,-0.024222,1.707292,1.760988,0.053697,0.082751,0.083680,0.000928,0.053697,0.024222,213.616,0.739460,18.616,0.739460,2,4
2,36,1,14,297,PART_CHANGE+WIDTH_CHANGE,2621;2626;2627,3.533,21.530,1.659907,1.673626,0.013719,1.815019,1.789006,-0.026013,0.084608,0.087413,0.002805,-0.026013,-0.013719,214.466,0.782209,19.466,0.782209,3,6
2,36,1,15,298,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,2626;2627;2658;2660;2662;2663;2664;2665;2666,42.446,1.080,1.673626,0.845994,-0.827632,1.789006,-0.861722,-2.650727,0.087413,0.044346,-0.043067,-2.650727,0.827632,214.891,0.804414,19.891,0.804414,12,18
2,36,1,16,299,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2658;2660;2662;2665;2666,6.382,14.606,0.845994,0.855445,0.009451,-0.861722,-0.787592,0.074129,0.044346,0.043620,-0.000725,0.074129,-0.009451,215.106,0.815679,20.106,0.815679,5,10
2,36,1,17,300,PART_CHANGE+WIDTH_CHANGE,2662;2665;2666,3.562,15.805,0.855445,0.851868,-0.003577,-0.787592,-0.725710,0.061882,0.043620,0.043024,-0.000596,0.061882,0.003577,215.323,0.826759,20.323,0.826759,3,6
2,36,1,18,301,PART_CHANGE+WIDTH_CHANGE,2665;2666,2.155,16.311,0.851868,0.836686,-0.015182,-0.725710,-0.698771,0.026939,0.043024,0.041873,-0.001152,0.026939,0.015182,215.527,0.837048,20.527,0.837048,2,4
