run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
2,26,1,1,242,START,1919,4.000,15.004,0.000000,0.090004,0.090004,11.051548,4.343608,-6.707940,0.000000,0.192623,0.192623,-6.707940,-0.090004,195.000,0.000000,0.000,0.000000,2,2
2,26,1,2,245,RESPONSE,1919,4.106,20.477,0.325380,0.550899,0.225520,3.376810,3.332636,-0.044175,0.000000,0.091427,0.091427,-0.044175,-0.225520,195.152,0.153406,0.152,0.153406,1,2
2,26,1,3,246,RESPONSE,1919,4.113,21.266,0.550899,0.854631,0.303732,3.332636,2.386093,-0.946543,0.091427,0.107097,0.015670,-0.946543,-0.303732,195.292,0.176631,0.292,0.176631,1,2
2,26,1,4,247,RESPONSE,1919,4.120,22.177,0.854631,1.232095,0.377464,2.386093,1.966201,-0.419892,0.107097,0.095660,-0.011437,-0.419892,-0.377464,195.509,0.203836,0.509,0.203836,1,2
2,26,1,5,248,RESPONSE,1919,4.123,22.976,1.232095,1.525325,0.293231,1.966201,1.730123,-0.236078,0.095660,0.082580,-0.013080,-0.236078,-0.293231,195.822,0.228136,0.822,0.228136,1,2
2,26,1,6,249,RESPONSE,1919,4.123,23.616,0.325380,1.692538,1.367159,1.730123,1.635632,-0.094490,0.000000,0.038219,0.038219,-0.094490,-1.367159,196.187,0.247884,1.187,0.247884,1,2
2,26,1,7,251,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1911;1919,34.205,9.248,1.696762,1.556213,-0.140549,1.376364,-0.161232,-1.537596,0.050176,0.023149,-0.027027,-1.537596,0.140549,196.997,0.269023,1.997,0.269023,2,4
2,26,1,8,252,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1911,1.234,7.062,1.556213,1.454631,-0.101582,-0.161232,-0.236849,-0.075617,0.023149,0.030276,0.007127,-0.075617,0.101582,197.369,0.274559,2.369,0.274559,1,2
2,26,1,9,253,RESPONSE,1911,1.239,6.815,0.325380,1.399821,1.074441,0.000000,-0.256070,-0.256070,0.000000,0.029214,0.029214,-0.256070,-1.074441,197.739,0.282250,2.739,0.282250,1,2
2,26,1,10,272,PART_CHANGE+WIDTH_CHANGE,1911;1915,3.572,2.442,1.114254,1.111461,-0.002793,-0.057378,-0.111032,-0.053654,0.033732,0.031791,-0.001942,-0.053654,0.002793,203.489,0.450885,8.489,0.450885,2,4
2,26,1,11,278,PART_CHANGE,1915,3.114,1.162,1.129292,1.076181,-0.053111,-0.082095,-0.059907,0.022188,0.023582,0.028794,0.005212,0.022188,0.053111,205.079,0.497131,10.079,0.497131,1,2
2,26,1,12,314,PART_CHANGE+WIDTH_CHANGE,1915;1918,4.271,6.756,1.027656,1.036109,0.008452,0.191842,0.158643,-0.033199,0.031633,0.031955,0.000323,-0.033199,-0.008452,214.161,0.764846,19.161,0.764846,2,4
2,26,1,13,323,PART_CHANGE+WIDTH_CHANGE,1918,0.742,7.260,1.090881,1.064504,-0.026377,0.221842,0.249426,0.027585,0.032290,0.035790,0.003500,0.027585,0.026377,216.565,0.835585,21.565,0.835585,1,2
2,26,1,14,380,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1918;1925;1979;1983,20.024,16.302,1.445943,1.709015,0.263072,1.784944,0.784426,-1.000518,0.068785,0.084488,0.015703,-1.000518,-0.263072,235.223,1.512527,40.223,1.512527,6,8
2,26,1,15,381,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1925;1979,1.999,10.723,1.709015,1.710775,0.001760,0.784426,0.852259,0.067833,0.084488,0.083580,-0.000908,0.067833,-0.001760,235.657,1.533989,40.657,1.533989,3,4
2,26,1,16,383,PART_CHANGE+WIDTH_CHANGE,1925;1979;1983,5.000,10.081,1.694749,1.745833,0.051084,0.919832,0.681408,-0.238424,0.083924,0.087652,0.003728,-0.238424,-0.051084,236.522,1.576539,41.522,1.576539,6,6
2,26,1,17,384,PART_CHANGE+WIDTH_CHANGE,1983,2.999,9.523,1.745833,1.738908,-0.006925,0.681408,0.701303,0.019895,0.087652,0.088678,0.001026,0.019895,0.006925,236.966,1.598805,41.966,1.598805,1,2
2,26,1,18,388,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1964;1966;1983,42.178,8.327,1.716062,1.488691,-0.227372,0.835922,-0.216766,-1.052688,0.090000,0.008537,-0.081462,-1.052688,0.227372,238.721,1.689563,43.721,1.689563,4,6
2,26,1,19,389,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1966,4.964,26.894,1.488691,1.418733,-0.069957,-0.216766,-0.204414,0.012353,0.008537,0.007303,-0.001234,0.012353,0.069957,239.077,1.691605,44.077,1.691605,1,2
2,26,1,20,391,RESPONSE,1966,4.961,26.826,1.308546,1.158200,-0.150346,-0.206590,-0.229448,-0.022859,0.007387,0.008177,0.000790,-0.022859,0.150346,239.729,1.695118,44.729,1.695118,1,2
2,26,1,21,392,RESPONSE,1966,4.960,26.788,1.158200,0.967761,-0.190439,-0.229448,-0.273109,-0.043660,0.008177,0.009681,0.001504,-0.043660,0.190439,240.006,1.697073,45.006,1.697073,1,2
2,26,1,22,393,RESPONSE,1966,4.959,26.739,0.967761,0.813579,-0.154181,-0.273109,-0.298887,-0.025778,0.009681,0.010139,0.000458,-0.025778,0.154181,240.252,1.699532,45.252,1.699532,1,2
2,26,1,23,424,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1966;1983,42.190,8.715,-0.333799,-0.262559,0.071240,0.664885,-0.021753,-0.686638,-0.022382,-0.002353,0.020028,-0.686638,-0.071240,240.939,1.669171,45.939,1.669171,2,4
2,26,1,24,425,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1983,2.986,10.877,-0.262559,-0.220313,0.042246,-0.021753,-0.026157,-0.004403,-0.002353,-0.002775,-0.000422,-0.004403,-0.042246,240.876,1.668608,45.876,1.668608,1,2
2,26,1,25,440,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1966;1983,42.189,8.635,0.065110,0.001110,-0.064001,0.064640,-0.000613,-0.065254,0.006844,0.000012,-0.006833,-0.065254,0.064001,240.648,1.673355,45.648,1.673355,2,4
2,27,1,1,239,START,1991,1.000,10.794,0.000000,-0.131956,-0.131956,11.019487,1.763023,-9.256465,0.000000,-0.097329,-0.097329,-9.256465,0.131956,195.000,0.000000,0.000,0.000000,2,2
2,27,1,2,240,RESPONSE,1991,1.024,11.772,-0.131956,-0.409409,-0.277453,1.763023,1.099782,-0.663241,-0.097329,-0.092060,0.005269,-0.663241,0.277453,194.966,-0.024724,-0.034,-0.024724,2,2
2,27,1,3,241,RESPONSE,1991,1.046,12.638,0.000000,-0.685714,-0.685714,1.099782,0.947408,-0.152375,0.000000,-0.034298,-0.034298,-0.152375,0.685714,194.869,-0.046739,-0.131,-0.046739,1,2
2,27,1,4,242,RESPONSE,1991,1.053,12.958,-0.685714,-0.878247,-0.192533,0.947408,0.446793,-0.500615,-0.034298,-0.033327,0.000970,-0.500615,0.192533,194.705,-0.054941,-0.295,-0.054941,2,2
2,27,1,5,245,RESPONSE,1991,1.075,13.859,0.000000,-1.007061,-1.007061,0.396547,0.396678,0.000131,0.000000,-0.010477,-0.010477,0.000131,1.007061,194.023,-0.078093,-0.977,-0.078093,1,2
2,27,1,6,283,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1991;1997,47.168,1.155,-1.284883,-1.143290,0.141593,0.932444,-0.093473,-1.025917,-0.039753,-0.004975,0.034778,-1.025917,-0.141593,183.716,-0.360078,-11.284,-0.360078,2,4
2,27,1,7,284,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1997,2.224,21.275,-1.143290,-0.990406,0.152884,-0.093473,-0.173610,-0.080137,-0.004975,-0.008062,-0.003087,-0.080137,-0.152884,183.425,-0.361342,-11.575,-0.361342,1,2
2,27,1,8,336,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1991;1997,47.164,0.930,0.454379,0.347462,-0.106917,0.365621,-0.056362,-0.421983,0.016507,0.002222,-0.014285,-0.421983,0.106917,181.820,-0.353373,-13.180,-0.353373,2,4
2,27,1,9,337,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1991,1.284,23.852,0.347462,0.301832,-0.045630,-0.056362,-0.053510,0.002851,0.002222,0.002049,-0.000172,0.002851,0.045630,181.908,-0.352809,-13.092,-0.352809,1,2
2,27,1,10,350,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1991;1997,47.166,1.010,-0.046198,-0.006458,0.039740,0.115143,-0.000071,-0.115214,-0.004879,-0.000147,0.004732,-0.115214,-0.039740,182.269,-0.355745,-12.731,-0.355745,2,4
2,28,1,1,238,START,2059;2061,3.000,9.773,0.000000,0.227379,0.227379,11.031353,3.046873,-7.984479,0.000000,0.269705,0.269705,-7.984479,-0.227379,195.000,0.000000,0.000,0.000000,4,4
2,28,1,2,239,PART_CHANGE+OFFSET_CHANGE,2059,2.064,12.957,0.227379,0.325155,0.097776,3.046873,3.069650,0.022776,0.269705,0.251364,-0.018341,0.022776,-0.097776,195.058,0.068512,0.058,0.068512,2,2
2,28,2,1,241,START,2058,2.154,10.797,0.323912,0.418331,0.094419,3.128742,-0.430547,-3.559289,0.250402,0.100400,-0.150002,-3.559289,-0.094419,195.218,0.192245,0.000,0.000000,1,2
2,28,2,2,242,RESPONSE,2058,2.168,9.898,0.418331,0.614242,0.195911,-0.430547,-0.571725,-0.141178,0.100400,0.065450,-0.034950,-0.141178,-0.195911,195.318,0.216254,0.100,0.024009,1,2
2,28,2,3,243,RESPONSE,2058,2.176,9.309,0.614242,0.781655,0.167412,-0.571725,-0.503000,0.068725,0.065450,0.041031,-0.024419,0.068725,-0.167412,195.465,0.231905,0.247,0.039661,1,2
2,28,3,1,248,START,2058,2.194,7.932,0.844367,0.841137,-0.003230,-0.217867,-0.184051,0.033816,0.025976,0.024207,-0.001770,0.033816,0.003230,196.515,0.268264,0.000,0.000000,1,2
2,28,3,2,468,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,2058;2080;2082;2148,64.742,0.386,1.548606,1.378057,-0.170549,2.123473,-0.000138,-2.123611,0.066114,0.001107,-0.065007,-2.123611,0.170549,239.178,1.448287,42.664,1.180023,6,8
2,28,3,3,469,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2080;2082,2.978,30.490,1.378057,1.263440,-0.114617,-0.000138,-0.019570,-0.019433,0.001107,0.001104,-0.000004,-0.019433,0.114617,239.508,1.448552,42.993,1.180288,3,4
2,28,3,4,470,PART_CHANGE+WIDTH_CHANGE,2082,0.993,29.491,1.263440,1.194201,-0.069239,-0.019570,-0.007609,0.011962,0.001104,0.000716,-0.000388,0.011962,0.069239,239.810,1.448816,43.295,1.180552,1,2
