run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,1,1,240,242,3,6;13,195.000,195.463,0.463,473.151,472.615,-0.536,0.000000,-0.043884,-0.043884,0.644491,1.261610,0.617119,-0.138768,-0.004881,0.133886,-0.054632,-0.127910,-0.073277,1.014,3.000,1.313,1.179707,241,1.014,0.123,-0.076005,-1.179707,0.118121,241,1.179707,1.906101,2
1,1,2,282,287,6,14;90;9,207.177,207.854,0.677,485.796,484.920,-0.876,-1.231466,-1.261855,-0.030389,0.967133,0.212297,-0.754836,0.431019,-0.035381,-0.466400,-0.061508,0.005720,0.067228,0.952,4.110,25.178,0.357043,283,4.110,23.997,-0.472131,0.357043,0.048943,282,0.357043,0.877114,4
1,1,3,290,480,191,14;4,208.009,218.370,10.361,485.016,491.792,6.776,-1.257682,-1.006892,0.250790,0.230771,0.000000,-0.230771,0.143677,0.000000,-0.143677,0.005206,0.000000,-0.005206,0.849,68.797,36.168,0.157295,340,1.380,36.135,-0.044773,0.157295,0.039172,337,0.157295,2.289640,5
1,2,1,239,241,3,99;111,195.000,195.440,0.440,476.914,476.309,-0.605,0.000000,-0.056236,-0.056236,0.661223,0.902705,0.241482,-0.246861,-0.235749,0.011112,-0.070261,-0.115580,-0.045319,3.017,6.000,1.387,0.902705,241,3.051,1.387,-0.235749,-0.902705,0.115580,241,0.902705,2.042345,3
1,2,2,286,480,195,96;97;111,204.766,214.703,9.936,490.695,493.248,2.554,-1.250289,-0.965251,0.285037,0.503389,-0.000029,-0.503418,-0.158987,-0.000019,0.158968,-0.000007,0.000012,0.000018,1.579,48.256,32.547,0.261829,286,2.528,5.896,-2.779619,0.261829,0.097970,286,0.261829,2.107248,5
1,3,1,244,247,4,186;189;184;193,195.000,194.864,-0.136,488.223,487.028,-1.194,0.000000,-0.068703,-0.068703,-0.220656,-0.107004,0.113652,3.006208,-0.115990,-3.122198,-0.261305,-0.003071,0.258234,6.054,60.133,34.521,0.220656,244,8.000,15.312,-8.095677,0.220656,0.261305,244,0.220656,0.334308,3
1,3,2,251,484,234,184;186,194.761,195.610,0.849,486.962,488.224,1.262,-0.071670,-0.038147,0.033524,-0.080687,0.000001,0.080688,0.075898,0.000003,-0.075895,0.001873,-0.000000,-0.001873,6.036,59.071,35.406,0.055469,268,59.070,9.012,-0.016369,0.055469,0.014912,267,0.055469,0.764018,4
1,4,1,240,480,241,272;280;309;322,195.000,237.853,42.853,476.530,498.863,22.333,0.000000,1.080073,1.080073,0.304743,-0.000003,-0.304746,-0.046094,0.000000,0.046094,0.026589,-0.000000,-0.026589,0.511,64.412,37.294,0.304743,240,9.000,2.944,-11.033342,-0.304743,0.070311,428,0.304743,5.081852,15
1,5,1,239,239,1,327,195.000,195.000,0.000,480.386,480.386,0.000,0.000000,0.000000,0.000000,-0.126928,-0.126928,0.000000,1.399166,1.399166,0.000000,-0.258288,-0.258288,0.000000,5.000,5.000,7.374,0.126928,239,5.000,7.374,-9.620322,0.126928,0.258288,239,0.126928,0.126928,1
1,5,2,250,251,2,325,194.659,194.582,-0.077,484.885,484.992,0.106,-0.693274,-0.751313,-0.058039,-0.302505,-0.655078,-0.352574,0.298235,0.367928,0.069693,-0.228480,-0.169284,0.059195,2.875,2.947,4.135,0.352574,251,2.875,4.135,0.069693,0.352574,0.059195,251,0.352574,0.532812,2
1,5,3,284,524,241,392;377;382;408,189.483,192.988,3.505,497.088,499.134,2.046,-2.069033,-1.989670,0.079363,-0.542804,-0.000000,0.542804,0.856560,-0.000000,-0.856560,-0.094905,0.000000,0.094905,0.000,40.309,26.332,0.356232,285,2.232,26.007,-1.051536,-0.356232,0.055113,284,0.356232,3.673623,10
