piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,angular_velocity,angle,sleeping,ground_contact,contact_width_px,contact_center_offset_px,contact_points,contact_parts,pre_velocity_x,pre_velocity_y,pre_angular_velocity,delta_velocity_x,delta_velocity_y,delta_angular_velocity,collision_normal_x,collision_normal_y,collision_depth,collision_separation,collision_pair_count,collision_contact_count,collision_support_count,collision_contact_part_count
26,falling,0,5.0,,195.000,96.616,0.00000,0.54390,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.00000,0.000000,0.00000,0.54390,0.000000,,,,,0,0,0,0
26,falling,1,15.0,,195.000,97.002,0.00000,0.70513,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.54390,0.000000,0.00000,0.16123,0.000000,,,,,0,0,0,0
26,falling,2,31.0,,195.000,97.833,0.00000,0.96026,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.70513,0.000000,0.00000,0.25513,0.000000,,,,,0,0,0,0
26,falling,3,48.0,,195.000,98.983,0.00000,1.22737,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.96026,0.000000,0.00000,0.26710,0.000000,,,,,0,0,0,0
26,falling,4,65.0,,195.000,100.403,0.00000,1.49041,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.22737,0.000000,0.00000,0.26304,0.000000,,,,,0,0,0,0
26,falling,5,82.0,,195.000,101.980,0.00000,1.73429,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.49041,0.000000,0.00000,0.24388,0.000000,,,,,0,0,0,0
26,falling,6,98.0,,195.000,103.912,0.00000,1.98962,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.73429,0.000000,0.00000,0.25533,0.000000,,,,,0,0,0,0
26,falling,7,115.0,,195.000,106.102,0.00000,2.24106,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.98962,0.000000,0.00000,0.25144,0.000000,,,,,0,0,0,0
26,falling,8,132.0,,195.000,108.394,0.00000,2.47420,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.24106,0.000000,0.00000,0.23313,0.000000,,,,,0,0,0,0
26,falling,9,148.0,,195.000,111.073,0.00000,2.71827,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.47420,0.000000,0.00000,0.24407,0.000000,,,,,0,0,0,0
26,falling,10,165.0,,195.000,113.999,0.00000,2.95863,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.71827,0.000000,0.00000,0.24036,0.000000,,,,,0,0,0,0
26,falling,20,332.0,,195.000,155.088,0.00000,5.13381,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,4.92705,0.000000,0.00000,0.20676,0.000000,,,,,0,0,0,0
26,falling,30,499.0,,195.000,215.950,0.00000,6.99450,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,6.82705,0.000000,0.00000,0.16745,0.000000,,,,,0,0,0,0
26,falling,40,666.0,,195.000,294.510,0.00000,8.60549,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,8.46145,0.000000,0.00000,0.14404,0.000000,,,,,0,0,0,0
26,falling,50,833.0,,195.000,388.028,0.00000,9.99127,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,9.86737,0.000000,0.00000,0.12391,0.000000,,,,,0,0,0,0
26,falling,60,1000.0,,195.261,486.634,0.36797,3.64539,0.318108,0.247026,0,0,0.000,0.000,0,0,0.00000,11.07002,0.000000,0.36797,-7.42463,0.318108,,,,,0,0,0,0
26,falling,70,1167.0,,208.297,488.112,1.27426,1.29843,0.116375,1.613561,0,0,0.000,0.000,0,0,1.29394,1.03243,0.118172,-0.01968,0.26601,-0.001798,,,,,0,0,0,0
26,falling,72,1200.0,,210.778,491.248,1.23690,1.80328,0.112963,1.840166,0,0,0.000,0.000,0,0,1.25488,1.56039,0.114604,-0.01797,0.24288,-0.001641,,,,,0,0,0,0
26,falling,73,1217.0,,212.028,493.250,1.21809,2.05756,0.111245,1.954290,0,0,0.000,0.000,0,0,1.23690,1.80328,0.112963,-0.01882,0.25428,-0.001718,,,,,0,0,0,0
26,post_landing,74,1234.0,74,213.076,493.481,0.62193,-0.30005,0.013029,1.996190,0,1,2.234,23.239,2,2,1.21809,2.05756,0.111245,-0.59616,-2.35760,-0.098216,0.000000,1.000000,0.008672,-0.012165,2,2,4,2
26,post_landing,75,1250.0,74,213.602,493.165,0.44716,-0.24926,0.012185,2.008782,0,1,0.000,21.773,1,1,0.62193,-0.30005,0.013029,-0.17477,0.05079,-0.000844,0.000000,1.000000,0.043698,0.023496,1,1,2,1
26,post_landing,76,1267.0,74,213.973,492.932,0.25785,-0.21722,0.009186,2.020331,0,1,2.236,22.567,2,2,0.44716,-0.24926,0.012185,-0.18931,0.03204,-0.002999,0.000000,1.000000,0.025855,0.009367,2,2,4,2
26,post_landing,77,1284.0,74,214.190,492.770,0.13076,-0.12694,0.004539,2.028059,0,1,6.708,24.586,3,3,0.25785,-0.21722,0.009186,-0.12708,0.09027,-0.004647,0.000000,1.000000,0.006417,0.002404,3,3,6,3
