run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices
4,11,complete,81,20,60,7.92,8547.864,7.191,25,42,2.117,16,8,-0.04192,0,0,0.12073,0.05074,0.001937,0.04192,0,0,0.1670000000000016,3.3940000000000055,0.004508,3.3940000000000055,37,1,0,78,156,78,80,67
4,12,complete,81,20,60,3.718,2601.283,4.837,6,8.053,-18.82,5,3,1.79953,0.37649,0.028107,-0.96173,-0.16517,-0.011752,1.79953,0.3919,0.028107,11.522999999999996,5.640000000000043,0.272947,0,42,1,0,65,130,65,66,71
4,13,complete,81,20,60,4.536,3981.248,4.575,14,81,-4.609,30,28,0,0,0,0,-11.14814,0,0.0288,0,0.000966,0.5060000000000002,15.780999999999949,0.006298,15.780999999999949,37,1,0,57,114,57,60,65
4,14,complete,81,20,60,7.566,7101.376,6.276,25,44.008,-2.937,11,6,0.17209,-0.05414,0.002232,-0.28435,0.12992,-0.003606,0.17209,0.05414,0.002232,0.5529999999999973,2.4220000000000255,0.003653,2.4220000000000255,37,1,0,71,142,71,80,78
4,15,complete,81,20,60,5.814,3593.304,4.465,13,15.104,17.017,10,5,-1.12745,-0.07231,0.015205,-1.01496,-0.05562,0.026439,1.34294,1.3736,0.047932,8.070999999999998,6.715000000000032,0.45488,2.1370000000000005,49,1,0,55,110,55,55,49
4,16,complete,81,20,60,3.306,3597.108,6.323,12,74,-10.192,34,21,0.00277,0,0,0.00277,-11.1414,0,0.1953,0.04878,0.007883,5.099999999999994,10.803000000000054,0.206596,10.803000000000054,37,1,0,49,98,49,49,48
4,17,complete,81,20,60,5.48,5629.969,2.731,19,70,8.247,14,26,0,0,0,0,-11.1414,0,0,0,0,0,15.448999999999955,0,0,37,1,0,58,116,58,59,60
4,18,complete,80,19,60,3.562,630.087,1.933,18,19,-2.396,14,7,1.709,-0.66577,-0.074264,1.709,-11.46468,-0.074264,1.709,1.71195,0.114826,19.46799999999999,22.480999999999995,1.3667799999999999,2.3100000000000023,48,1,0,86,172,86,97,82
4,19,complete,80,19,60,4.006,1049.179,2.425,8,10,9.332,8,4,-1.6912,-0.04033,0.017415,-1.6912,-10.83792,0.017415,1.6912,2.09657,0.098878,23.63900000000001,22.153999999999996,1.685225,0.5740000000000123,48,1,0,72,144,72,73,59
4,20,complete,80,19,60,4.246,1052.603,1.069,5,28,-8.641,26,13,0.65875,-1.39113,0.141216,0.65875,-12.26676,0.141216,2.25352,2.50026,0.20049,39.077,19.866999999999962,1.64493,6.3700000000000045,,0,1,122,244,122,127,82
4,21,complete,81,20,60,8.592,8519.244,3.325,59,60,1.692,16,8,0.00002,0,0,0.00011,0,0,0.00089,0,0,0.15000000000000568,1.7520000000000095,0,1.7520000000000095,37,1,0,50,100,50,50,44
4,22,complete,81,20,60,3.966,1328.128,2.502,5,8.184,2.193,9,5,1.67274,-0.25078,-0.034547,0.18127,-0.05118,0.000601,1.88479,0.70062,0.117233,39.34100000000001,14.411999999999978,1.572826,1.7980000000000018,61,1,0,67,134,67,70,54
4,23,complete,81,20,60,3.404,1817.289,0.999,56,55.981,-6.988,9,5,-0.58617,-0.42605,-0.011336,2.01271,-0.91447,0.030261,0.58617,0.42605,0.011591,2.77200000000002,2.3099999999999454,0.06565299999999999,2.2299999999999613,38,1,0,71,142,71,78,70
4,24,complete,81,20,60,4.054,1448.135,12.846,7,11.033,12.687,17,9,-1.81019,0.19714,-0.028898,1.52032,-0.29617,-0.051839,2.59111,0.92447,0.112562,62.292,5.698000000000036,0.716194,0.5780000000000314,,0,1,66,132,66,67,62
4,25,complete,80,19,60,2.958,422.016,3.375,16,16,-4.436,16,8,0.87643,-2.42197,0.099537,0.87643,-13.22044,0.099537,2.47724,3.26921,0.186308,61.478999999999985,29.561000000000035,2.233856,7.483000000000004,,0,1,85,170,85,88,80
4,26,complete,81,20,60,4.034,1163.861,2.725,11,21.994,-13.241,15,8,-0.19116,-0.31357,0.043472,-0.20779,-0.02827,0.056037,2.12933,1.43539,0.127717,84.44899999999998,18.11700000000002,1.9452859999999998,3.914000000000044,,0,1,76,152,76,82,72
4,27,complete,80,19,60,4.88,2744.433,3.428,6,9,11.794,10,5,-2.66218,0.0366,0.007337,-2.66218,-10.76799,0.007337,2.66218,0.73757,0.044207,11.502999999999986,5.475999999999999,0.340831,0,40,1,0,66,132,66,70,66
4,28,complete,80,19,60,3.352,665.675,2.082,3,3,-9.773,4,2,1.38791,0.01622,0.121204,1.38791,-10.78282,0.121204,2.80343,1.69523,0.127536,54.68299999999999,18.12299999999999,1.5772089999999999,1.0600000000000023,55,1,0,92,184,92,95,80
4,29,complete,80,19,60,4.632,1624.548,2.816,3,3,9.358,4,2,-3.06999,-0.37368,0.034474,-3.06999,-11.17912,0.034474,3.06999,1.11683,0.101749,78.106,12.14100000000002,1.22886,0.3109999999999786,,0,1,83,166,83,91,70
4,30,complete,80,19,60,3.614,888.625,5.169,11,12,6.387,6,3,-1.63682,0.18905,0.019683,-1.63682,-10.61546,0.019683,1.95019,2.66483,0.135657,23.006,24.05400000000003,1.836964,1.483000000000004,44,1,0,61,122,61,63,64
4,31,complete,80,19,60,3.292,592.235,0.868,7,7,-6.863,4,2,1.58647,-0.13179,-0.01617,1.58647,-10.9363,-0.01617,1.80898,2.40534,0.077549,35.57300000000001,23.196000000000026,1.364962,0.6350000000000477,47,1,0,58,116,58,65,67
4,32,complete,81,20,60,2.092,204.507,2.907,1,3.081,3.854,6,3,1.47989,-0.98567,-0.127784,0.50246,0.0547,-0.11358,2.88885,2.79091,0.215731,41.18199999999999,23.49599999999998,2.156897,1.988999999999976,,0,1,65,130,65,69,61
4,33,complete,81,20,60,4.174,3360.447,4.337,18,19.98,-13.711,8,4,1.08972,0.05503,0.016036,-0.56444,-0.00771,-0.007036,1.08972,0.18945,0.016036,15.683999999999997,4.8139999999999645,0.41702100000000003,0,49,1,0,60,120,60,61,58
4,34,complete,81,20,60,5.678,3952.389,3.007,18,31,-4.645,20,10,0.00181,0,0.001506,-0.01497,0,0.001506,1.4283,0.57863,0.069183,8.455999999999989,7.866000000000042,0.857471,2.354000000000042,47,1,0,74,148,74,79,73
4,35,complete,81,20,60,3.648,4219.988,2.161,14,74,2.288,32,16,-0.00002,0,0,-0.00002,-11.14813,0,0.0861,0.01652,0.003905,1.953000000000003,5.625,0.090984,5.625,37,1,0,38,76,38,38,48
4,36,complete,80,19,60,4.756,2213.019,1.122,5,5,-19.524,4,2,3.88837,0.35749,0.019467,3.88837,-10.44704,0.019467,3.88837,0.78426,0.043689,39.214,21.149,0.807008,0,47,1,0,63,126,63,63,48
4,37,complete,80,19,60,3.776,957.905,2.374,13,23,10.93,12,6,-0.97442,-1.25729,-0.01278,-0.97442,-12.06196,-0.01278,2.28379,1.25729,0.042786,62.138000000000005,20.28800000000001,1.090101,2.231999999999971,54,1,0,71,142,71,83,62
