piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,speed,angular_velocity,angle,sleeping,ground_contact,mass,inertia,com_offset_px,footprint_width_px,bottom_width_1px,bottom_width_2px,bottom_width_4px,bottom_width_8px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,aspect_ratio,physics_parts,triangles,regions,raw_regions,contour_vertices,pre_velocity_x,pre_velocity_y,pre_angular_velocity,delta_velocity_x,delta_velocity_y,delta_angular_velocity,collision_normal_x,collision_normal_y,collision_depth,collision_separation,collision_pair_count,collision_contact_count,collision_support_count,collision_contact_part_count,collision_contact_min_x,collision_contact_max_x,collision_contact_mean_x,collision_contact_center_offset_px
"36","falling","0","4.0","","195.000","97.998","0.00000","0.85726","0.85726","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","0.31667","0.000000","0.00000","0.54060","0.000000","","","","","0","0","0","0","","","",""
"36","falling","1","19.0","","195.000","102.179","0.00000","1.61315","1.61315","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","1.09569","0.000000","0.00000","0.51746","0.000000","","","","","0","0","0","0","","","",""
"36","falling","2","36.0","","195.000","108.617","0.00000","2.35144","2.35144","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","1.85658","0.000000","0.00000","0.49486","0.000000","","","","","0","0","0","0","","","",""
"36","falling","3","53.0","","195.000","117.349","0.00000","3.07162","3.07162","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","2.59880","0.000000","0.00000","0.47282","0.000000","","","","","0","0","0","0","","","",""
"36","falling","4","69.0","","195.000","128.168","0.00000","3.75971","3.75971","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","3.30795","0.000000","0.00000","0.45175","0.000000","","","","","0","0","0","0","","","",""
"36","falling","5","86.0","","195.000","140.701","0.00000","4.40426","4.40426","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","3.97223","0.000000","0.00000","0.43202","0.000000","","","","","0","0","0","0","","","",""
"36","falling","6","103.0","","195.000","155.379","0.00000","5.03299","5.03299","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","4.62021","0.000000","0.00000","0.41278","0.000000","","","","","0","0","0","0","","","",""
"36","falling","7","119.0","","195.000","171.878","0.00000","5.63371","5.63371","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","5.23932","0.000000","0.00000","0.39439","0.000000","","","","","0","0","0","0","","","",""
"36","falling","8","136.0","","195.000","189.734","0.00000","6.19642","6.19642","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","5.81925","0.000000","0.00000","0.37717","0.000000","","","","","0","0","0","0","","","",""
"36","falling","9","153.0","","195.000","209.602","0.00000","6.74531","6.74531","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","6.38495","0.000000","0.00000","0.36037","0.000000","","","","","0","0","0","0","","","",""
"36","falling","10","169.0","","195.000","231.060","0.00000","7.26976","7.26976","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","6.92544","0.000000","0.00000","0.34431","0.000000","","","","","0","0","0","0","","","",""
"36","falling","11","186.0","","195.000","254.037","0.00000","7.77084","7.77084","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","7.44186","0.000000","0.00000","0.32898","0.000000","","","","","0","0","0","0","","","",""
"36","falling","12","203.0","","195.000","277.961","0.00000","8.24022","8.24022","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","7.92561","0.000000","0.00000","0.31461","0.000000","","","","","0","0","0","0","","","",""
"36","falling","13","220.0","","195.000","303.749","0.00000","8.69807","8.69807","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","8.39747","0.000000","0.00000","0.30060","0.000000","","","","","0","0","0","0","","","",""
"36","falling","14","236.0","","195.000","330.862","0.00000","9.13553","9.13553","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","8.84832","0.000000","0.00000","0.28720","0.000000","","","","","0","0","0","0","","","",""
"36","falling","15","253.0","","195.000","358.662","0.00000","9.54530","9.54530","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","9.27064","0.000000","0.00000","0.27466","0.000000","","","","","0","0","0","0","","","",""
"36","falling","16","270.0","","195.000","388.229","0.00000","9.94502","9.94502","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","9.68259","0.000000","0.00000","0.26243","0.000000","","","","","0","0","0","0","","","",""
"36","falling","17","286.0","","195.000","418.954","0.00000","10.32693","10.32693","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","10.07620","0.000000","0.00000","0.25074","0.000000","","","","","0","0","0","0","","","",""
"36","falling","18","303.0","","195.000","450.137","0.00000","10.68468","10.68468","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","10.44489","0.000000","0.00000","0.23979","0.000000","","","","","0","0","0","0","","","",""
"36","post_landing","19","320.0","19","195.000","481.542","3.88837","0.35749","3.90477","0.019467","0.000000","0","1","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","5.000","-19.524","4","2","1.3877","63","126","63","63","48","0.00000","10.80454","0.000000","3.88837","-10.44704","0.019467","0.000000","1.000000","2.012718","0.550000","2","4","4","2","172.976","177.976","175.476","-19.524"
"36","post_landing","20","336.0","19","203.952","482.954","2.54894","0.78426","2.66686","0.043689","0.106056","0","0","4.75600","2213.019","1.122","5.000","4.083","4.972","12.250","19.105","0.000","0.000","0","0","1.3877","63","126","63","63","48","2.62696","0.24144","0.045026","-0.07802","0.54283","-0.001337","","","","","0","0","0","0","","","",""
"36","post_landing","21","353.0","19","211.191","486.580","2.01537","0.59055","2.10011","0.026781","0.230119","0","1","4.75600","2213.019","1.122","5.000","4.123","10.193","14.771","23.245","4.123","-27.534","3","2","1.3877","63","126","63","63","48","2.51223","1.03964","0.043059","-0.49686","-0.44909","-0.016278","0.000000","1.000000","0.881408","0.422773","2","3","4","2","181.595","185.717","183.943","-27.534"
"36","post_landing","22","370.0","19","216.239","488.410","1.18136","0.33017","1.22663","0.016421","0.296628","0","1","4.75600","2213.019","1.122","5.000","4.118","11.689","16.099","23.670","1.249","-28.307","2","2","1.3877","63","126","63","63","48","1.57416","0.32864","0.020618","-0.39280","0.00153","-0.004197","0.000000","1.000000","0.022587","-0.308180","2","2","4","2","184.439","188.556","186.767","-29.742"
"36","post_landing","23","386.0","19","219.174","489.768","0.75993","0.22933","0.79378","0.010913","0.337156","0","1","4.75600","2213.019","1.122","5.000","9.486","12.978","17.415","25.062","6.655","-26.917","3","3","1.3877","63","126","63","63","48","0.91029","0.23121","0.012510","-0.15036","-0.00188","-0.001598","0.000000","1.000000","0.286445","-0.107684","3","3","6","3","186.099","195.584","190.204","-28.333"
"36","post_landing","24","403.0","19","221.009","490.595","0.56026","0.34014","0.65543","0.015458","0.363318","0","1","4.75600","2213.019","1.122","5.000","8.899","12.994","18.733","25.184","8.899","-26.616","6","4","1.3877","63","126","63","63","48","0.58075","0.18722","0.008243","-0.02049","0.15292","0.007215","0.000000","1.000000","0.662173","-0.085123","4","6","8","4","189.943","198.843","193.770","-26.616"
"36","post_landing","25","420.0","19","222.648","491.961","0.65421","0.41388","0.77413","0.018705","0.408072","0","1","4.75600","2213.019","1.122","5.000","8.930","14.314","22.326","27.064","10.245","-27.299","7","5","1.3877","63","126","63","63","48","0.55990","0.37755","0.015214","0.09431","0.03632","0.003491","0.000000","1.000000","0.829485","0.034845","5","7","10","5","190.226","200.472","194.993","-27.299"
"36","post_landing","26","437.0","19","224.525","493.568","0.70452","0.47805","0.85140","0.021471","0.461588","0","1","4.75600","2213.019","1.122","5.000","11.626","16.993","23.701","30.400","11.626","-28.144","9","6","1.3877","63","126","63","63","48","0.63511","0.43699","0.018077","0.06941","0.04106","0.003395","0.000000","1.000000","0.636733","-0.106900","6","9","12","6","190.568","202.194","196.630","-28.144"
"36","post_landing","27","453.0","19","226.528","495.372","0.72425","0.53067","0.89786","0.023768","0.522023","0","1","4.75600","2213.019","1.122","5.000","11.660","17.989","25.552","32.510","13.025","-29.061","9","7","1.3877","63","126","63","63","48","0.67454","0.49514","0.020232","0.04971","0.03553","0.003536","0.000000","1.000000","0.344437","-0.304128","7","9","14","7","190.955","203.980","197.728","-29.061"
"36","post_landing","28","470.0","19","228.512","497.352","0.72899","0.49031","0.87854","0.025969","0.586669","0","1","4.75600","2213.019","1.122","5.000","7.211","20.800","27.179","39.656","18.028","-28.145","12","9","1.3877","63","126","63","63","48","0.67577","0.54049","0.021943","0.05322","-0.05018","0.004026","0.000000","1.000000","0.011520","-0.586511","9","12","18","9","191.353","209.381","199.887","-28.145"
"36","post_landing","29","487.0","19","230.481","499.161","0.70392","0.48119","0.85267","0.026973","0.656569","0","1","4.75600","2213.019","1.122","5.000","14.207","22.803","30.608","63.839","14.999","-25.407","15","10","1.3877","63","126","63","63","48","0.64370","0.56402","0.022807","0.06022","-0.08284","0.004166","0.000000","1.000000","0.564852","-0.162925","10","15","20","10","197.574","212.573","204.797","-25.407"
