run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,landing_dynamic_body_count,landing_other_dynamic_body_ids
2,1,complete,120,59,60,4.348,1775.255,7.415,3,2,1,-0.030232,0,10.92079,0,0,0,0,1.11343,-10.92545,-0.110489,1.67117,1.93823,0.054833,38.855999999999995,19.004999999999995,0.9864219999999999,0,,0,1,88,176,88,91,83,0.175,1.175,1.570796,0.675085,90;90,0.175:48.390;1.175:48.360,0.175313;1.174856,1,
2,2,complete,120,59,60,4.144,971.803,3.723,6,2,1,-0.016121,0,10.93447,0,0,0,0,0.94695,-11.223,-0.145566,0.96582,2.57229,0.149692,13.506,16.674999999999955,2.015777,0.1479999999999677,,0,1,83,166,83,90,76,-1.874,1.125,1.570796,-0.374357,175;175,-1.874:44.647;1.125:44.599,-1.874162;1.125448,1,
2,3,complete,121,60,60,6.218,2680.781,8.535,8,8,4,0,0,11.02963,0,0,0,0.014599,-1.18685,-11.85057,0.014599,3.42413,2.27135,0.114765,65.774,13.132999999999981,1.798771,12.093000000000018,,0,1,89,178,89,93,68,-39.688,20.312,1.570796,-9.688163,263;263;264;264;265;265;266;266,-33.688:31.303;-39.688:31.303;20.312:31.303;11.312:31.303;19.312:32.303;11.312:32.303;19.312:33.303;12.312:33.303,-33.688163;-39.688163;20.311837;11.311837;19.311837;11.311837;19.311837;12.311837,1,
2,4,complete,120,59,60,2.636,378.793,10.821,9,1,1,0.029057,0,10.94813,0,0.32012,0.00478,0,0.32012,-10.94336,0.024799,1.73831,2.47484,0.067834,42.411,22.973000000000013,1.081725,0,,0,1,54,108,54,54,62,-0.751,-0.751,1.570796,-0.751346,322,-0.751:44.993,-0.751346,1,
2,5,complete,131,70,60,4.202,918.333,0.519,9,3,3,-2.29929,-0.23976,1.91912,-0.195038,0.00252,-0.00266,-0.001435,0.24228,-1.92178,0.193603,1.00186,1.24199,0.048322,8.884999999999991,7.115000000000009,0.3593470000000001,0.06499999999999773,,0,1,84,168,84,91,85,-21.641,-18.817,1.570796,-20.228938,331;332;333,-21.641:28.858;-20.229:28.938;-18.817:29.019,-21.640863;-20.228938;-18.817014,1,
2,6,complete,120,59,60,4.956,1754.612,4.805,35,1,1,0.139741,0,11.0026,0,0,0,0,0.7146,-12.75367,0.131962,1.38433,2.5859,0.129955,17.028999999999996,27.514999999999986,2.010339,5.187999999999988,,0,1,63,126,63,66,67,11.973,11.973,1.570796,11.972591,471,11.973:43.549,11.972591,1,
2,7,complete,122,61,60,4.74,1831.832,2.853,4,1,1,0.382426,0.81758,2.46133,0.149356,1.47986,-0.91777,0.082025,0.66228,-3.37911,-0.067331,1.87314,1.30121,0.082025,60.10600000000002,15.543999999999983,1.6328510000000003,1.9440000000000168,,0,1,102,204,102,107,84,12.718,12.718,1.570796,12.718099,567,12.718:40.458,12.718099,1,
2,8,complete,120,59,60,5.508,2566.696,2.475,5,3,2,0.038816,0,10.97541,0,0.26278,4.91978,0,0.26278,-6.05563,0.188015,0.93982,4.91978,0.034759,19.343999999999994,11.819999999999993,0.613391,0,,0,1,68,136,68,69,57,-28.046,-24.011,1.570796,-26.028546,646;647;647,-24.011:39.285;-26.048:40.206;-28.046:40.129,-24.010649;-26.047949;-28.046442,1,
2,9,complete,120,59,60,5.038,2670.843,2.201,5,2,1,0.055154,0,10.97541,0,0,5.157,0,0.3515,-5.81841,0.155141,1.65579,5.157,0.056588,25.794999999999987,11.539000000000044,0.8397089999999999,0,,0,1,78,156,78,82,79,-35.951,-32.956,1.570796,-34.453729,727;727,-32.956:40.475;-35.951:40.309,-32.956010;-35.951449,1,
2,10,complete,127,66,60,6.51,5147.624,3.157,50,1,1,0.130808,0.71393,0.52802,0.019893,0.50458,-0.08717,0.003907,-0.20936,-0.6152,-0.015985,0.84182,0.66432,0.028327,7.022999999999996,3.9190000000000396,0.207618,0.18100000000004002,,0,1,97,194,97,102,84,22.4,22.4,1.570796,22.39981,826,22.400:38.095,22.399810,1,
