run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,landing_dynamic_body_count,landing_other_dynamic_body_ids
2,11,complete,121,60,60,7.92,8547.864,7.191,25,2,1,-0.001063,0,11.08345,0,0.02661,0,-0.000553,0.02661,-11.08413,-0.000553,0.03234,0.00259,0.001059,0.1560000000000059,0.010999999999967258,0.0018820000000000002,0.010999999999967258,119,1,0,78,156,78,80,67,-6.957,9.043,1.570796,1.042706,906;906,-6.957:36.379;9.043:36.362,-6.957290;9.042701,1,
2,12,complete,122,61,60,3.718,2601.283,4.837,6,1,1,0.082378,0,11.1302,0,0,1.78857,0,0.96652,-9.34163,0.098187,1.09416,1.78857,0.046124,8.769000000000005,5.783999999999992,0.309342,0,,0,1,65,130,65,66,71,-18.101,-18.101,1.570796,-18.101122,973,-18.101:28.106,-18.101122,1,
2,13,complete,122,61,60,4.536,3981.248,4.575,14,6,3,0,0,11.11665,0,0,0.02205,0,-0.57657,-11.0946,-0.024767,0.58146,0.28609,0.025203,5.602000000000004,0.6410000000000196,0.217372,0.5180000000000291,,0,1,57,114,57,60,65,-3.109,10.891,1.570796,3.890653,1030;1030;1031;1031;1032;1032,10.891:22.489;-3.109:22.489;1.891:23.489;-0.109:23.489;6.891:23.489;4.891:23.489,10.890653;-3.109347;1.890653;-0.109347;6.890653;4.890653,1,
2,14,complete,120,59,60,7.566,7101.376,6.276,25,2,1,0,0,10.98901,0,0.1413,0,0,0.1413,-11.13799,0.035892,0.58026,0.12213,0.023156,11.471000000000004,0.6490000000000009,0.341328,0.6490000000000009,,0,1,71,142,71,80,78,-15.596,4.404,1.570796,-5.595691,1105;1105,4.404:34.931;-15.596:34.931,4.404309;-15.595691,1,
2,15,complete,131,70,60,5.814,3593.304,4.465,13,1,1,-1.501014,-0.69456,0.99021,-0.107922,-1.12752,0.87716,-0.089644,-0.43296,-0.11305,0.018277,1.82992,0.91139,0.089644,25.842000000000013,5.6720000000000255,0.9114529999999998,1.5860000000000127,,0,1,55,110,55,55,49,9.795,9.795,1.570796,9.794566,1141,9.795:31.002,9.794566,1,
2,16,complete,125,64,60,3.306,3597.108,6.323,12,1,1,-0.153374,-1.15683,0.69882,-0.055329,-1.12011,0.74234,-0.057352,0.03672,0.04352,-0.002023,1.13165,0.74234,0.060169,2.609000000000009,2.151999999999987,0.120506,1.3559999999999945,,0,1,49,98,49,49,48,12.944,12.944,1.570796,12.943587,1213,12.944:19.530,12.943587,1,
2,17,complete,122,61,60,5.48,5629.969,2.731,19,3,2,-0.00948,0,11.11666,0,0,0.01871,0,-1.01469,-11.09796,-0.037765,0.95702,0.40903,0.036583,10.02000000000001,2.5360000000000014,0.369163,2.2760000000000105,,0,1,58,116,58,59,60,0.493,10.502,1.570796,5.49718,1272;1273;1273,0.493:25.943;5.502:26.896;10.502:26.848,0.492665;5.501920;10.501695,1,
2,18,complete,120,59,60,3.562,630.087,1.933,18,1,1,-0.009059,0,10.99581,0,-0.30419,0,-0.009796,-0.30419,-11.07241,-0.009796,0.43774,0.09354,0.015963,5.1229999999999905,0.39699999999999136,0.140727,0.3050000000000068,,0,1,86,172,86,97,82,-11.51,-11.51,1.570796,-11.510114,1361,-11.510:42.694,-11.510114,1,
2,19,complete,126,65,60,4.006,1049.179,2.425,8,1,1,-1.797364,-0.10196,3.59584,-0.26737,-0.0683,1.10154,-0.173831,0.03366,-2.49431,0.093539,1.06511,1.55618,0.173831,13.438999999999993,8.285000000000025,0.618546,5.6580000000000155,,0,1,72,144,72,73,59,-29.187,-29.187,1.570796,-29.186857,1370,-29.187:21.781,-29.186857,1,
2,20,complete,120,59,60,4.246,1052.603,1.069,5,2,1,0,0,10.92765,0,-0.13793,0,0,-0.13793,-10.9505,-0.033171,0.77677,0.21589,0.018064,16.989000000000004,1.3980000000000246,0.38489,0.0020000000000095497,,0,1,122,244,122,127,82,-0.641,3.359,1.570796,1.359162,1559;1559,3.359:42.060;-0.641:42.060,3.359162;-0.640838,1,
