run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices
2,1,complete,120,59,60,4.348,1775.255,7.415,3,12,0.713,20,10,-0.22022,0,0,-0.22022,-10.92586,0.02245,0.95817,0.48864,0.040572,24.13499999999999,3.016999999999996,0.35849600000000004,3.016999999999996,,0,1,88,176,88,91,83
2,2,complete,120,59,60,4.144,971.803,3.723,6,8,-1.594,8,4,0,0,0,2.28511,-11.10231,-0.127736,1.4818,2.22302,0.066816,27.330000000000013,20.158000000000015,1.39213,2.5750000000000455,,0,1,83,166,83,90,76
2,3,complete,120,59,60,6.218,2680.781,8.535,8,61,-10.188,12,6,0.16635,0,0.002232,0.16635,-11.0804,0.002232,0.35917,0.30788,0.020008,1.3100000000000023,1.992999999999995,0.066225,1.992999999999995,,0,1,89,178,89,93,68
2,4,complete,120,59,60,2.636,378.793,10.821,9,11,-3.944,14,7,0,0,0,2.2831,-12.04188,-0.076673,2.4143,1.99548,0.040408,38.406000000000006,30.05200000000002,1.237332,10.410000000000025,,0,1,54,108,54,54,62
2,5,complete,120,59,60,4.202,918.333,0.519,9,16,8.874,14,7,0,0,-0.014429,-1.65308,-11.14089,-0.014429,1.85544,1.20851,0.061744,30.143,5.1440000000000055,0.8360920000000001,3.8909999999999627,,0,1,84,168,84,91,85
2,6,complete,120,59,60,4.956,1754.612,4.805,35,39,0.422,36,18,0,0,0,0.70342,-11.84775,0.052691,1.10499,0.92042,0.066912,10.111999999999995,6.067000000000007,0.304833,6.067000000000007,,0,1,63,126,63,66,67
2,7,complete,119,58,60,4.74,1831.832,2.853,4,5,-12.603,6,3,0,0.02905,0,2.15888,-10.86938,0.034758,2.04954,1.5585,0.084474,55.47800000000001,7.677999999999997,1.08462,3.9360000000000355,,0,1,102,204,102,107,84
2,8,complete,120,59,60,5.508,2566.696,2.475,5,17,-21.968,14,7,0,0.6437,0,3.19141,-10.32349,0.029731,6.74295,2.26997,0.248529,102.15099999999998,15.924999999999955,2.209029,5.630999999999972,,0,1,68,136,68,69,57
2,9,complete,120,59,60,5.038,2670.843,2.201,5,9,-32.175,12,6,0,1.23603,0,4.19106,-9.71749,0.042266,2.64462,1.37812,0.029864,36.67099999999999,11.085000000000036,0.603664,0.18700000000001182,,0,1,78,156,78,82,79
2,10,complete,120,59,60,6.51,5147.624,3.157,50,8,23.177,2,1,0,1.10628,0,-2.25834,-9.86774,-0.051017,0.66544,1.10628,0.013303,6.451999999999998,1.2379999999999995,0.081696,0.5939999999999941,,0,1,97,194,97,102,84
2,11,complete,121,60,60,7.92,8547.864,7.191,25,49,2.504,28,14,-0.16297,0,-0.001941,-0.16297,-11.09982,-0.001941,0.16297,0,0.002538,0.6700000000000159,5.471000000000004,0.01706,5.471000000000004,,0,1,78,156,78,80,67
2,12,complete,121,60,60,3.718,2601.283,4.837,6,15,-15.227,18,9,0,0.26413,0,2.34054,-10.8455,0.03507,1.55983,0.35087,0.024057,11.449999999999989,5.72199999999998,0.357158,2.5330000000000155,,0,1,65,130,65,66,71
2,13,complete,122,61,60,4.536,3981.248,4.575,14,72,0.891,26,13,-0.00215,0,0,-0.00215,-11.1561,0,0.01121,0,0,0.27199999999999136,3.8489999999999895,0,3.8489999999999895,,0,1,57,114,57,60,65
2,14,complete,120,59,60,7.566,7101.376,6.276,25,48,-3.596,14,7,0.00335,0,0,0.00335,-11.03552,0,0.09851,0,0.00271,1.9399999999999977,3.069000000000017,0.017997,3.069000000000017,,0,1,71,142,71,80,78
2,15,complete,121,60,60,5.814,3593.304,4.465,13,34,6.756,20,10,-0.1126,0,-0.011251,-0.1126,-11.05889,-0.011251,0.78913,0.36498,0.021586,10.526999999999987,7.079999999999984,0.432983,5.353999999999985,,0,1,55,110,55,55,49
2,16,complete,121,60,60,3.306,3597.108,6.323,12,15,9.308,6,3,0,0.08121,0,-1.1392,-11.04861,-0.023617,0.64308,0.09675,0.01368,6.437999999999988,2.319999999999993,0.215409,0.632000000000005,,0,1,49,98,49,49,48
2,17,complete,122,61,60,5.48,5629.969,2.731,19,49,4.747,30,15,-0.00079,0,0,-0.00079,-11.15655,0,0.16926,0.04327,0.005323,3.7180000000000177,4.867000000000019,0.113626,4.867000000000019,,0,1,58,116,58,59,60
2,18,complete,119,58,60,3.562,630.087,1.933,18,18,-2.896,8,4,0,0,-0.010176,1.27143,-11.75612,-0.010176,2.08091,1.01941,0.066089,33.411,7.129000000000019,0.848494,2.3530000000000086,,0,1,86,172,86,97,82
2,19,complete,120,59,60,4.006,1049.179,2.425,8,12,8.332,12,6,0,0,0,-2.20598,-11.63496,0.023886,3.82267,1.29227,0.075685,78.946,17.420000000000016,0.844456,6.602000000000032,,0,1,72,144,72,73,59
2,20,complete,120,59,60,4.246,1052.603,1.069,5,27,-9.141,22,11,0,0,0,1.49243,-11.39463,0.03352,1.48063,1.17446,0.114869,40.489000000000004,7.203000000000031,0.668825,6.045000000000016,,0,1,122,244,122,127,82
2,21,complete,121,60,60,8.592,8519.244,3.325,59,60,1.692,20,10,-0.00008,0,0,-0.00008,-11.04899,0,0.00248,0,0,0.002999999999985903,3.0020000000000095,0,3.0020000000000095,,0,1,50,100,50,50,44
2,22,complete,120,59,60,3.966,1328.128,2.502,5,6,1.032,6,3,0,0,0,0.55276,-11.01353,-0.039697,0.84517,0.19495,0.051452,11.044000000000011,1.3640000000000327,0.402164,1.1260000000000332,,0,1,67,134,67,70,54
2,23,complete,122,61,60,3.404,1817.289,0.999,56,71,-1.598,36,18,0.0671,0,0.001087,0.0671,-11.18387,0.001087,0.25387,0.08505,0.007527,1.2340000000000089,5.168000000000006,0.017886,5.168000000000006,,0,1,71,142,71,78,70
2,24,complete,121,60,60,4.054,1448.135,12.846,7,13,13.057,20,10,0,0.26045,0,-2.23421,-10.78076,-0.035974,1.86028,0.35694,0.028408,13.65100000000001,4.867999999999995,0.362994,1.3829999999999814,,0,1,66,132,66,67,62
2,25,complete,120,59,60,2.958,422.016,3.375,16,17,-4.936,28,14,0,0,0,2.61151,-12.02566,-0.083316,2.4492,2.89331,0.206778,27.317000000000007,20.85300000000001,2.4531929999999997,5.055999999999983,,0,1,85,170,85,88,80
2,26,complete,120,59,60,4.034,1163.861,2.725,11,43,-3.504,24,12,0,0,-0.012163,0.74471,-11.42352,-0.012163,1.16194,0.67397,0.062278,25.567000000000007,4.911999999999978,0.540803,4.911999999999978,,0,1,76,152,76,82,72
2,27,complete,120,59,60,4.88,2744.433,3.428,6,6,13.294,6,3,0,0.15432,0,-1.46857,-10.77105,-0.04258,1.35409,0.3202,0.02603,33.349999999999994,5.651999999999987,0.355285,0.18999999999999773,,0,1,66,132,66,70,66
