run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices
2,1,complete,120,59,60,4.348,1775.255,7.415,3,1,-0.899,2,1,0.13845,0.0005,0.004784,0.13845,-10.91339,0.004784,1.26844,0.49564,0.027876,33.08500000000001,4.632000000000005,0.5996940000000001,0,,0,1,88,176,88,91,83
2,2,complete,120,59,60,4.144,971.803,3.723,6,3,-1.094,2,1,0.09385,0,0,0.09385,-10.89119,0.031486,2.13513,1.60737,0.082672,46.423,20.451999999999998,1.322661,0,,0,1,83,166,83,90,76
2,3,complete,121,60,60,6.218,2680.781,8.535,8,0,-37.577,1,1,-0.14667,0,-0.004267,-0.14667,-11.26454,-0.004267,0.22477,0.43337,0.011375,0.6169999999999902,1.1599999999999682,0.03352,0.11299999999999955,,0,1,89,178,89,93,68
2,4,complete,120,59,60,2.636,378.793,10.821,9,5,-1.944,2,1,0.23495,0,0,0.23495,-10.92009,0.052002,1.74774,2.54441,0.069277,41.41300000000001,22.841999999999985,1.118148,0,,0,1,54,108,54,54,62
2,5,complete,129,68,60,4.202,918.333,0.519,9,1.393,-22.781,2,2,-0.24449,0.10518,0.003569,0.13787,-1.94178,0.220522,0.8002,1.0021,0.037645,5.242999999999995,4.703000000000031,0.23235899999999998,0.04800000000000182,,0,1,84,168,84,91,85
2,6,complete,126,65,60,4.956,1754.612,4.805,35,0,-7.037,1,1,-0.30646,-0.37258,-0.048974,0.3169,-0.9273,-0.01408,1.60286,1.21242,0.052107,52.155,14.353000000000009,1.366882,0.549000000000035,,0,1,63,126,63,66,67
2,7,complete,120,59,60,4.74,1831.832,2.853,4,4,-13.103,4,2,0,2.71987,0,0.3718,-8.18722,0.232737,0.93467,2.96021,0.20996,13.228000000000009,3.362000000000023,0.603947,0,,0,1,102,204,102,107,84
2,8,complete,120,59,60,5.508,2566.696,2.475,5,6,-24.468,6,3,0,5.59703,0,0.35377,-5.3511,0.248504,0.75536,5.97585,0.235781,11.60499999999999,11.786000000000001,0.911472,0,,0,1,68,136,68,69,57
2,9,complete,120,59,60,5.038,2670.843,2.201,5,5,-32.175,4,2,0.18247,6.96113,0,0.18247,-3.96651,0.230052,1.87939,7.12666,0.281698,47.44499999999999,11.257999999999981,2.217122,0,,0,1,78,156,78,82,79
2,10,complete,127,66,60,6.51,5147.624,3.157,50,0,22.341,1,1,0.55599,-0.08708,0.003826,-0.14967,-0.55434,-0.016557,0.85119,0.63907,0.027098,7.343999999999994,3.983000000000004,0.214038,0.20900000000000318,,0,1,97,194,97,102,84
