run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices
2,11,complete,121,60,60,7.92,8547.864,7.191,25,25,1.509,4,2,-0.00402,0.0001,0.000118,-0.00402,-11.02278,0.000118,0.018,0.00045,0.000629,0.025000000000005684,0.5039999999999623,0.001009,0.5039999999999623,120,1,0,78,156,78,80,67
2,12,complete,122,61,60,3.718,2601.283,4.837,6,0,-18.362,1,1,0,2.9176,0,1.15178,-8.19916,0.157931,0.82705,2.9176,0.03646,10.590000000000003,5.588999999999999,0.508106,0,,0,1,65,130,65,66,71
2,13,complete,122,61,60,4.536,3981.248,4.575,14,14,3.891,6,3,0,0.02192,0,-0.58841,-11.09481,-0.024894,0.58786,0.36051,0.025492,5.268000000000001,0.8489999999999895,0.225153,0.7549999999999955,,0,1,57,114,57,60,65
2,14,complete,121,60,60,7.566,7101.376,6.276,25,0,3.872,1,1,0,0,0,0.36884,-11.15341,0.026745,0.55294,0.10823,0.01978,11.602000000000004,0.6350000000000477,0.328387,0.5950000000000273,,0,1,71,142,71,80,78
2,15,complete,121,60,60,5.814,3593.304,4.465,13,0,12.671,1,1,0,2.29056,0,-0.70922,-8.71876,-0.179054,2.05727,2.29056,0.061816,67.23699999999998,10.436000000000035,2.311807,0,,0,1,55,110,55,55,49
2,16,complete,125,64,60,3.306,3597.108,6.323,12,0,12.936,1,1,-1.12089,0.74225,-0.057378,0.03724,0.05963,-0.001987,1.13231,0.74225,0.060194,2.3370000000000175,2.158999999999992,0.120276,1.3269999999999982,,0,1,49,98,49,49,48
2,17,complete,122,61,60,5.48,5629.969,2.731,19,10.009,5.497,3,2,0,0.01858,0,-1.01799,-11.09803,-0.037724,1.01178,0.42558,0.038762,11.771999999999991,2.9950000000000045,0.430744,2.6760000000000446,,0,1,58,116,58,59,60
2,18,complete,120,59,60,3.562,630.087,1.933,18,6,-8.615,2,1,-0.32215,0,-0.004518,-0.32215,-11.09562,-0.004518,0.52023,0.17682,0.017492,8.137,0.6290000000000191,0.112765,0.5520000000000209,,0,1,86,172,86,97,82
2,19,complete,127,66,60,4.006,1049.179,2.425,8,1.239,-28.55,2,2,0.67025,0.77106,0.028282,0.82987,-2.84262,0.303884,0.96896,1.28458,0.052443,8.622000000000014,3.863999999999976,0.415478,0,,0,1,72,144,72,73,59
2,20,complete,120,59,60,4.246,1052.603,1.069,5,0,-0.175,1,1,0,0,-0.008748,-0.43424,-10.98481,-0.008748,0.78732,0.22565,0.017718,14.087000000000018,1.4159999999999968,0.37527,0.0009999999999763531,,0,1,122,244,122,127,82
