run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,landing_dynamic_body_count,landing_other_dynamic_body_ids
3,11,complete,121,60,60,7.92,8547.864,7.191,25,2,1,-0.000588,0,11.08345,0,0.01948,0,-0.000515,0.01948,-11.08394,-0.000515,0.03473,0.00077,0.00102,0.09000000000000341,0.016999999999995907,0.003246,0.012999999999976808,119,1,0,78,156,78,80,67,-6.975,9.025,1.570796,1.025433,6384;6384,-6.975:36.376;9.025:36.367,-6.974565;9.025432,1,
3,12,complete,122,61,60,3.718,2601.283,4.837,6,1,1,0.1089,0,11.1369,0,0,2.38175,0,1.11231,-8.75515,0.125823,0.3665,2.38175,0.011837,7.960000000000008,5.268000000000029,0.263098,0,,0,1,65,130,65,66,71,-18.84,-18.84,1.570796,-18.840113,6451,-18.840:27.616,-18.840113,1,
3,13,complete,122,61,60,4.536,3981.248,4.575,14,6,3,0,0,11.11659,0,0,0.02205,0,-0.57657,-11.09455,-0.024767,0.58146,0.28609,0.025203,5.602000000000004,0.6410000000000196,0.21737,0.5180000000000291,,0,1,57,114,57,60,65,-3.109,10.891,1.570796,3.890653,6508;6508;6509;6509;6510;6510,10.891:22.489;-3.109:22.489;1.891:23.489;-0.109:23.489;6.891:23.489;4.891:23.489,10.890653;-3.109347;1.890653;-0.109347;6.890653;4.890653,1,
3,14,complete,120,59,60,7.566,7101.376,6.276,25,2,1,0,0,10.98902,0,0.1413,0,0,0.1413,-11.13799,0.035892,0.58026,0.11115,0.023156,11.705000000000013,0.6750000000000114,0.346722,0.6750000000000114,,0,1,71,142,71,80,78,-15.596,4.404,1.570796,-5.595691,6583;6583,4.404:34.931;-15.596:34.931,4.404309;-15.595691,1,
3,15,complete,131,70,60,5.814,3593.304,4.465,13,1,1,-1.50128,-0.69393,1.00604,-0.107824,-1.10799,0.89466,-0.09039,-0.41405,-0.11138,0.017434,1.83015,0.9541,0.09039,25.730000000000018,5.700999999999965,0.9109000000000003,1.5809999999999604,,0,1,55,110,55,55,49,9.803,9.803,1.570796,9.802832,6619,9.803:31.000,9.802832,1,
3,16,complete,125,64,60,3.306,3597.108,6.323,12,1,1,-0.153409,-1.15787,0.68272,-0.055379,-1.12006,0.74236,-0.057351,0.03781,0.05965,-0.001972,1.13161,0.74236,0.060168,2.594999999999999,2.132000000000005,0.11918300000000001,1.3050000000000068,,0,1,49,98,49,49,48,12.944,12.944,1.570796,12.944278,6691,12.944:19.530,12.944278,1,
3,17,complete,122,61,60,5.48,5629.969,2.731,19,3,2,-0.00948,0,11.11662,0,0,0.01871,0,-1.01469,-11.09791,-0.037765,0.95672,0.40546,0.036571,10.086999999999989,2.534999999999968,0.371595,2.2749999999999773,,0,1,58,116,58,59,60,0.493,10.502,1.570796,5.497179,6750;6751;6751,0.493:25.943;5.502:26.896;10.502:26.848,0.492664;5.501919;10.501694,1,
3,18,complete,121,60,60,3.562,630.087,1.933,18,1,1,-0.008205,0,11.00256,0,-0.32151,0,-0.008422,-0.32151,-11.06365,-0.008422,0.39913,0.09905,0.012372,4.771000000000015,0.339999999999975,0.08117200000000001,0.24500000000000455,,0,1,86,172,86,97,82,-11.547,-11.547,1.570796,-11.546581,6839,-11.547:42.684,-11.546581,1,
3,19,complete,127,66,60,4.006,1049.179,2.425,8,7,4,-1.832342,-0.29873,3.52508,-0.237777,0.23726,0.13643,0.010903,0.536,-3.38865,0.248681,0.77783,0.96633,0.039636,6.468000000000018,3.350999999999999,0.3210329999999999,0.617999999999995,,0,1,72,144,72,73,59,-33.047,-21.645,1.570796,-27.346157,6846;6846;6847;6847;6848;6848;6845,-31.822:21.632;-29.890:21.115;-29.632:22.081;-28.666:21.823;-28.407:22.789;-21.645:20.979;-33.047:20.925,-31.822405;-29.890423;-29.631848;-28.665857;-28.407283;-21.645343;-33.046971,1,
3,20,complete,120,59,60,4.246,1052.603,1.069,5,2,1,0,0,10.92081,0,-0.15571,0,0,-0.15571,-10.94228,-0.030158,0.77602,0.19412,0.021246,17.12700000000001,1.3690000000000282,0.389336,0.0049999999999954525,,0,1,122,244,122,127,82,-0.641,3.359,1.570796,1.359162,7037;7037,3.359:42.060;-0.641:42.060,3.359162;-0.640838,1,
