run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices
3,1,complete,120,59,60,4.348,1775.255,7.415,3,1,-0.882,2,1,0.16084,0.00556,0.002086,0.16084,-10.88085,0.002086,1.26544,0.49652,0.028034,32.42500000000001,4.651999999999987,0.602386,0,,0,1,88,176,88,91,83
3,2,complete,119,58,60,4.144,971.803,3.723,6,3,-1.094,2,1,0.09386,0,0,0.09386,-10.89128,0.031485,2.13187,1.5351,0.086445,45.42599999999999,20.489000000000033,1.32333,0.0010000000000331966,,0,1,83,166,83,90,76
3,3,complete,121,60,60,6.218,2680.781,8.535,8,7,15.812,2,1,-0.14149,3.26669,0,-0.14149,-7.74265,-0.261638,0.32569,3.26669,0.014603,0.8950000000000102,0.9099999999999682,0.062518,0.4159999999999968,,0,1,89,178,89,93,68
3,4,complete,119,58,60,2.636,378.793,10.821,9,9,-2.944,4,2,0,0,0,1.43664,-11.31958,-0.213093,1.66374,3.39727,0.134782,24.485000000000014,35.577999999999975,1.913033,2.5249999999999773,,0,1,54,108,54,54,62
3,5,complete,121,60,60,4.202,918.333,0.519,9,0,7.776,1,1,0,0.51624,0,-1.28663,-10.49291,-0.061237,1.88705,1.36921,0.076639,65.935,18.30600000000004,1.9472070000000001,0,,0,1,84,168,84,91,85
3,6,complete,134,73,60,4.956,1754.612,4.805,35,0,-27.432,1,1,0.801,1.7811,0.063935,0.50151,-0.38903,-0.003773,1.57084,2.5736,0.066495,11.330999999999989,13.409999999999968,0.455535,0,,0,1,63,126,63,66,67
3,7,complete,120,59,60,4.74,1831.832,2.853,4,5,-12.603,6,3,0,2.34385,0,0.57434,-8.57696,0.208539,0.97413,2.58991,0.177653,14.031000000000006,3.1380000000000337,0.600209,0,,0,1,102,204,102,107,84
3,8,complete,123,62,60,5.508,2566.696,2.475,5,0,8.439,1,1,-0.87145,-1.69913,0.043982,-0.96188,-8.26479,-0.202477,0.87145,1.69913,0.043982,19.251000000000005,4.896000000000015,0.43767200000000006,4.896000000000015,,0,1,68,136,68,69,57
3,9,complete,120,59,60,5.038,2670.843,2.201,5,5,-32.175,4,2,0.18247,6.96113,0,0.18247,-3.96651,0.230052,1.89196,7.12666,0.281698,47.96700000000001,11.257999999999981,2.220145,0,,0,1,78,156,78,82,79
3,10,complete,125,64,60,6.51,5147.624,3.157,50,0,-8.503,1,1,-1.05706,-0.32838,-0.038525,-0.49778,0.20791,0.026445,1.14475,0.66113,0.038525,20.75999999999999,7.307000000000016,0.5715330000000001,2.8430000000000177,,0,1,97,194,97,102,84
