run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices
3,11,complete,121,60,60,7.92,8547.864,7.191,25,25,1.509,4,2,-0.00402,0.0001,0.000118,-0.00402,-11.0228,0.000118,0.01772,0.00044,0.000628,0.03299999999998704,0.5059999999999718,0.000987,0.5059999999999718,120,1,0,78,156,78,80,67
3,12,complete,121,60,60,3.718,2601.283,4.837,6,0,-17.165,1,1,0,3.14238,0,0.46606,-7.93437,0.182036,1.06777,3.14238,0.038531,13.580999999999989,6.338999999999999,0.572619,0,,0,1,65,130,65,66,71
3,13,complete,122,61,60,4.536,3981.248,4.575,14,14,3.891,6,3,0,0.02192,0,-0.58841,-11.09481,-0.024894,0.58051,0.3933,0.025063,5.13300000000001,0.7059999999999604,0.219817,0.5919999999999845,,0,1,57,114,57,60,65
3,14,complete,121,60,60,7.566,7101.376,6.276,25,22.002,-4.669,3,2,0.25684,0,0.007811,0.25684,-11.08311,0.007811,0.25684,0.051,0.007811,2.2280000000000086,0.6850000000000023,0.062083,0.6850000000000023,,0,1,71,142,71,80,78
3,15,complete,123,62,60,5.814,3593.304,4.465,13,2.235,-6.994,2,2,-0.69414,-1.1686,-0.116983,-0.52701,-3.76322,0.082692,1.62745,1.1686,0.116983,41.46799999999999,6.978999999999985,1.8718849999999998,2.201999999999998,,0,1,55,110,55,55,49
3,16,complete,122,61,60,3.306,3597.108,6.323,12,5.998,13.413,2,1,0,0.35402,0,-1.17967,-10.84915,-0.056421,1.16277,0.73179,0.060018,5.213000000000022,2.3319999999999936,0.25011000000000005,0.09100000000000819,,0,1,49,98,49,49,48
3,17,complete,122,61,60,5.48,5629.969,2.731,19,10.009,5.497,3,2,0,0.01858,0,-1.01801,-11.09821,-0.037724,1.01179,0.42559,0.038763,11.87299999999999,2.995999999999981,0.434385,2.677000000000021,,0,1,58,116,58,59,60
3,18,complete,123,62,60,3.562,630.087,1.933,18,0,-6.093,1,1,-0.49758,-0.08986,-0.008265,-0.21222,0.12048,0.059762,1.61209,2.36368,0.064178,38.08499999999998,19.761000000000024,1.122967,0.4200000000000159,,0,1,86,172,86,97,82
3,19,complete,129,68,60,4.006,1049.179,2.425,8,0,9.147,1,1,-1.66467,1.23116,-0.134426,-0.91522,-1.99375,0.015646,2.16302,1.35963,0.134426,12.188999999999993,6.516999999999996,0.5362929999999999,4.088999999999999,,0,1,72,144,72,73,59
3,20,complete,120,59,60,4.246,1052.603,1.069,5,3.998,0.206,2,1,0,0,0,-2.12326,-11.58334,0.268553,2.09096,2.05998,0.264467,68.46999999999998,21.192000000000007,2.580296,2.2379999999999995,,0,1,122,244,122,127,82
