run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,16,1,1,246,START,1171,6.000,12.808,0.000000,-0.137963,-0.137963,11.211397,1.125495,-10.085902,0.000000,-0.090445,-0.090445,,,,-10.085902,0.137963,195.000,0.000000,0.000,0.000000,2,2
1,16,1,2,247,RESPONSE,1171,6.021,13.282,-0.137963,-0.376532,-0.238569,1.125495,0.911346,-0.214148,-0.090445,-0.088129,0.002316,,,,-0.214148,0.238569,194.965,-0.022975,-0.035,-0.022975,1,2
1,16,1,3,248,RESPONSE,1171,6.039,13.737,-0.376532,-0.604422,-0.227889,0.911346,0.909295,-0.002051,-0.088129,-0.084092,0.004037,,,,-0.002051,0.227889,194.869,-0.045362,-0.131,-0.045362,1,2
1,16,1,4,249,RESPONSE,1171,6.053,14.140,0.000000,-0.844919,-0.844919,0.909295,0.894324,-0.014971,0.000000,-0.061923,-0.061923,,,,-0.014971,0.844919,194.725,-0.065472,-0.275,-0.065472,1,2
1,16,1,5,251,RESPONSE,1171,6.068,14.725,-0.942052,-1.185303,-0.243251,0.716094,0.689880,-0.026215,-0.062370,-0.058533,0.003837,,,,-0.026215,0.243251,194.297,-0.095195,-0.703,-0.095195,1,2
1,16,1,6,258,PART_CHANGE+WIDTH_CHANGE,1171;1176,11.959,14.523,-1.155864,-1.181703,-0.025839,0.819277,0.546077,-0.273200,-0.060468,-0.062450,-0.001982,,,,-0.273200,0.025839,192.232,-0.200063,-2.768,-0.200063,2,4
1,16,1,7,259,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1176,0.214,8.934,-1.181703,-1.176107,0.005596,0.546077,0.566271,0.020194,-0.062450,-0.062633,-0.000183,,,,0.020194,-0.005596,191.932,-0.215927,-3.068,-0.215927,1,2
1,16,1,8,260,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1172;1176;1184;1192,53.596,17.459,-1.176107,-0.825930,0.350177,0.566271,-0.810372,-1.376643,-0.062633,-0.018548,0.044085,,,,-1.376643,-0.350177,191.633,-0.231837,-3.367,-0.231837,4,8
1,16,1,9,261,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1172;1184,11.163,35.445,-0.825930,-0.654974,0.170956,-0.810372,-0.794226,0.016146,-0.018548,-0.019471,-0.000922,,,,0.016146,-0.170956,191.436,-0.236272,-3.564,-0.236272,2,4
1,16,1,10,263,RESPONSE,1172;1184,11.156,35.277,-0.548571,-0.381714,0.166856,-0.780857,-0.785252,-0.004396,-0.019171,-0.019336,-0.000165,,,,-0.004396,-0.166856,191.148,-0.245513,-3.852,-0.245513,2,4
1,16,1,11,267,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1184,0.260,40.382,-0.333241,-0.316500,0.016741,-0.663132,-0.622255,0.040876,-0.016434,-0.015460,0.000974,,,,0.040876,-0.016741,190.790,-0.263410,-4.210,-0.263410,1,2
1,16,1,12,305,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1172;1184,11.151,35.157,0.346198,0.378117,0.031919,0.692989,0.687984,-0.005005,0.017155,0.018924,0.001769,,,,-0.005005,-0.031919,191.026,-0.251984,-3.974,-0.251984,2,4
1,16,1,13,310,PART_CHANGE+WIDTH_CHANGE,1172,7.046,33.571,0.428501,0.440131,0.011630,0.820255,0.853652,0.033397,0.022306,0.023151,0.000845,,,,0.033397,-0.011630,191.539,-0.225800,-3.461,-0.225800,1,2
1,16,1,14,312,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1171;1172;1176,58.036,8.290,0.451084,0.240717,-0.210367,0.887368,-0.180723,-1.068091,0.023995,0.012794,-0.011201,,,,-1.068091,0.210367,191.765,-0.213823,-3.235,-0.213823,3,6
1,16,1,15,313,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1171;1176,11.944,14.707,0.240717,0.229371,-0.011346,-0.180723,-0.171104,0.009619,0.012794,0.012184,-0.000609,,,,0.009619,0.011346,191.823,-0.210764,-3.177,-0.210764,2,4
1,16,1,16,327,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1171,6.082,16.365,0.081053,0.070289,-0.010764,-0.057296,-0.049580,0.007716,0.004236,0.003671,-0.000565,,,,0.007716,0.010764,192.360,-0.182422,-2.640,-0.182422,1,2
1,16,1,17,346,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1171;1176,11.973,14.341,-0.125480,-0.135720,-0.010240,0.089545,0.060986,-0.028560,-0.006579,-0.007144,-0.000565,,,,-0.028560,0.010240,192.223,-0.189575,-2.777,-0.189575,2,4
