run,piece,compound_mode,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,narrow_landing_correction_enabled,narrow_landing_correction_latched,narrow_landing_contact_width_latched_px,narrow_landing_contact_source_latched,narrow_landing_contact_offset_latched_px,narrow_landing_angular_before_latched,narrow_landing_angular_delta_latched,narrow_landing_angular_after_latched,narrow_landing_correction_applied_latched,first_ground_contact_substep,first_ground_contact_vx_before,first_ground_contact_vx_after,first_ground_contact_delta_vx,first_ground_contact_vy_before,first_ground_contact_vy_after,first_ground_contact_delta_vy,first_ground_contact_angular_before,first_ground_contact_angular_after,first_ground_contact_delta_angular,first_ground_contact_delta_x,first_ground_contact_delta_y,first_ground_contact_width_px,first_ground_contact_offset_px,first_ground_contact_source,max_ground_delta_vx,max_ground_delta_vx_before,max_ground_delta_vx_after,max_ground_delta_vy,max_ground_delta_angular,max_ground_delta_vx_substep,max_ground_delta_vx_contact_width_px,max_ground_delta_vx_contact_offset_px,max_ground_delta_vx_contact_source,first_ground_response_normal_x,first_ground_response_normal_y,first_ground_response_normal_angle_rad,first_ground_response_tangent_x,first_ground_response_tangent_y,first_ground_response_depth,first_ground_response_separation,first_ground_response_friction,first_ground_response_friction_static,first_ground_response_delta_vn,first_ground_response_delta_vt,first_ground_response_linear_impulse_normal_proxy,first_ground_response_linear_impulse_tangent_proxy,first_ground_response_angular_impulse_proxy,first_ground_response_pair_count,first_ground_response_contact_count,first_ground_response_support_count,first_ground_response_pair_id,max_ground_response_normal_x,max_ground_response_normal_y,max_ground_response_normal_angle_rad,max_ground_response_tangent_x,max_ground_response_tangent_y,max_ground_response_depth,max_ground_response_separation,max_ground_response_friction,max_ground_response_friction_static,max_ground_response_delta_vn,max_ground_response_delta_vt,max_ground_response_linear_impulse_normal_proxy,max_ground_response_linear_impulse_tangent_proxy,max_ground_response_angular_impulse_proxy,max_ground_response_pair_count,max_ground_response_contact_count,max_ground_response_support_count,max_ground_response_pair_id
4,1,intermediate,complete,120,59,60,4.348,1775.255,7.415,3,2,1,0.003284,0,10.94128,0,0.16399,0.00423,0.00178,0.16399,-10.93706,0.00178,1.22559,0.47219,0.029574,30.159999999999997,4.766999999999996,0.62372,0,,0,1,88,176,88,91,83,-1.446,-0.446,1.570796,-0.946339,5484;5484,-0.446:48.372;-1.446:48.369,-0.446342;-1.446336,0,,,,,,,,0,237,0.000000,0.104358,0.104358,10.941282,0.002634,-10.938649,0.000000,0.008739,0.008739,0.000000,2.174236,1.000,0.787,geometry-edge,-0.140740,1.225595,1.084854,-0.714001,-0.013552,437,33.120,1.410,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,0.648681,,0.350000,1.000000,-10.938649,-0.104358,-47.561244,-0.453751,15.513159,1,2,2,488:48c,0.000000,1.000000,1.570796,-1.000000,0.000000,0.201660,,0.350000,1.000000,-0.714001,0.140740,-3.104478,0.611938,-24.057901,2,2,4,488:489
4,2,intermediate,complete,120,59,60,4.144,971.803,3.723,6,2,1,0.007181,0,10.94815,0,0.22186,0,0.006691,0.22186,-10.94839,0.006691,2.13466,1.54589,0.084327,49.634000000000015,20.269000000000005,1.320528,0,,0,1,83,166,83,90,76,-2.914,0.086,1.570796,-1.413957,5577;5577,0.086:44.613;-2.914:44.592,0.086005;-2.913918,0,,,,,,,,0,238,0.000000,0.157034,0.157034,10.977104,-0.009752,-10.986855,0.000000,0.019473,0.019473,0.000000,2.471065,3.000,1.094,geometry-edge,0.238714,1.678623,1.917337,-0.683909,0.012401,422,17.015,21.965,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,0.360952,,0.350000,1.000000,-10.986855,-0.157034,-45.529529,-0.650749,18.923955,1,2,2,4aq:4ax,0.000000,1.000000,1.570796,-1.000000,0.000000,0.040817,,0.350000,1.000000,-0.683909,-0.238714,-2.834120,-0.989232,12.051174,2,2,4,4aq:4b9
4,3,intermediate,complete,121,60,60,6.218,2680.781,8.535,8,5,3,-0.066367,0,11.04312,0,-0.17512,0,-0.005089,-0.17512,-11.21875,-0.005089,0.29888,0.5433,0.014181,0.8830000000000098,1.2919999999999732,0.034809,1.0199999999999818,,0,1,89,178,89,93,68,-38.589,14.493,1.570796,-12.047803,5664;5662;5662;5671;5671,14.493:32.413;-37.525:33.866;-31.538:33.468;-38.589:32.935;-27.613:32.205,14.493335;-37.524824;-31.538033;-38.588941;-27.613158,0,,,,,,,,0,243,0.000000,-0.220656,-0.220656,11.100202,3.005738,-8.094464,0.000000,-0.261264,-0.261264,0.000000,2.172982,8.000,15.312,geometry-edge,-0.220656,0.000000,-0.220656,-8.094464,-0.261264,243,8.000,15.312,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.190306,,0.350000,1.000000,-8.094464,0.220656,-50.331379,1.372039,-700.391585,2,4,4,4d3:4dc,0.000000,1.000000,1.570796,-1.000000,0.000000,1.190306,,0.350000,1.000000,-8.094464,0.220656,-50.331379,1.372039,-700.391585,2,4,4,4d3:4dc
4,4,intermediate,complete,120,59,60,2.636,378.793,10.821,9,4,2,0,0,10.90012,0,0.26995,0,0,0.26995,-10.95751,0.037119,1.72825,2.46581,0.067554,42.71799999999999,22.975000000000023,1.110911,0.5,,0,1,54,108,54,54,62,-7.444,1.556,1.570796,-2.943854,5750;5750;5758;5758,0.556:44.995;-4.444:44.995;1.556:43.995;-7.444:43.995,0.556146;-4.443854;1.556146;-7.443854,0,,,,,,,,0,240,0.000000,0.269946,0.269946,10.982102,-0.057391,-11.039493,0.000000,0.037119,0.037119,0.000000,2.115329,9.000,2.944,geometry-edge,0.269946,0.000000,0.269946,-11.039493,0.037119,240,9.000,2.944,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.050886,,0.350000,1.000000,-11.039493,-0.269946,-29.100104,-0.711576,14.060462,2,4,4,4fm:4fq,0.000000,1.000000,1.570796,-1.000000,0.000000,1.050886,,0.350000,1.000000,-11.039493,-0.269946,-29.100104,-0.711576,14.060462,2,4,4,4fm:4fq
4,5,intermediate,complete,129,68,60,4.202,918.333,0.519,9,2,2,-2.220909,-0.27189,2.25806,-0.237242,0.22373,0.1713,0.007986,0.49561,-2.08676,0.245227,0.9506,1.06501,0.041276,7.5870000000000175,5.461000000000013,0.2792209999999997,0,,0,1,84,168,84,91,85,-22.433,-21.031,1.570796,-21.732095,5860;5870,-22.433:27.266;-21.031:27.456,-22.432741;-21.031449,0,,,,,,,,0,239,0.000000,-0.126928,-0.126928,11.019487,1.399166,-9.620322,0.000000,-0.278987,-0.278987,0.000000,2.312295,5.000,7.374,geometry-edge,0.430748,-0.270850,0.159898,-2.186745,0.242492,274,7.804,25.449,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,0.530489,,0.350000,1.000000,-9.620322,0.126928,-40.424592,0.533352,-256.202782,1,2,2,4h6:4h9,0.000000,1.000000,1.570796,-1.000000,0.000000,1.515339,,0.350000,1.000000,-2.186745,-0.430748,-9.188701,-1.810002,222.688252,7,11,14,4h6:4j2
