piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,angular_velocity,angle,sleeping,ground_contact,contact_width_px,contact_center_offset_px,contact_points,contact_parts,pre_velocity_x,pre_velocity_y,pre_angular_velocity,delta_velocity_x,delta_velocity_y,delta_angular_velocity,collision_normal_x,collision_normal_y,collision_depth,collision_separation,collision_pair_count,collision_contact_count,collision_support_count,collision_contact_part_count
6,falling,0,27.0,,195.000,96.616,0.00000,0.54390,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.00000,0.000000,0.00000,0.54390,0.000000,,,,,0,0,0,0
6,falling,1,42.0,,195.000,97.292,0.00000,0.80134,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.54390,0.000000,0.00000,0.25744,0.000000,,,,,0,0,0,0
6,falling,2,59.0,,195.000,98.282,0.00000,1.07087,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.80134,0.000000,0.00000,0.26952,0.000000,,,,,0,0,0,0
6,falling,3,76.0,,195.000,99.460,0.00000,1.32076,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.07087,0.000000,0.00000,0.24989,0.000000,,,,,0,0,0,0
6,falling,4,92.0,,195.000,100.975,0.00000,1.58238,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.32076,0.000000,0.00000,0.26162,0.000000,,,,,0,0,0,0
6,falling,5,109.0,,195.000,102.753,0.00000,1.84002,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.58238,0.000000,0.00000,0.25764,0.000000,,,,,0,0,0,0
6,falling,6,126.0,,195.000,104.663,0.00000,2.07890,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.84002,0.000000,0.00000,0.23888,0.000000,,,,,0,0,0,0
6,falling,7,142.0,,195.000,106.943,0.00000,2.32898,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.07890,0.000000,0.00000,0.25009,0.000000,,,,,0,0,0,0
6,falling,8,159.0,,195.000,109.476,0.00000,2.57526,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.32898,0.000000,0.00000,0.24628,0.000000,,,,,0,0,0,0
6,falling,9,176.0,,195.000,112.258,0.00000,2.81780,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.57526,0.000000,0.00000,0.24254,0.000000,,,,,0,0,0,0
6,falling,10,192.0,,195.000,115.098,0.00000,3.04267,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.81780,0.000000,0.00000,0.22487,0.000000,,,,,0,0,0,0
6,falling,20,359.0,,195.000,156.967,0.00000,5.20610,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,5.00046,0.000000,0.00000,0.20564,0.000000,,,,,0,0,0,0
6,falling,30,526.0,,195.000,218.923,0.00000,7.06710,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,6.89020,0.000000,0.00000,0.17690,0.000000,,,,,0,0,0,0
6,falling,40,693.0,,195.000,298.157,0.00000,8.66794,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,8.51577,0.000000,0.00000,0.15217,0.000000,,,,,0,0,0,0
6,falling,50,860.0,,195.000,391.650,0.00000,10.03733,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,9.91409,0.000000,0.00000,0.12324,0.000000,,,,,0,0,0,0
6,falling,60,1027.0,,195.573,476.684,0.39444,-1.13897,0.073495,0.171622,0,0,0.000,0.000,0,0,0.40017,-1.42461,0.074563,-0.00573,0.28563,-0.001068,,,,,0,0,0,0
6,falling,69,1177.0,,198.887,478.187,0.34454,1.34782,0.064197,0.789130,0,0,0.000,0.000,0,0,0.34955,1.09832,0.065130,-0.00501,0.24950,-0.000933,,,,,0,0,0,0
6,falling,70,1194.0,,199.235,479.729,0.33930,1.60903,0.063221,0.853987,0,0,0.000,0.000,0,0,0.34454,1.34782,0.064197,-0.00524,0.26121,-0.000977,,,,,0,0,0,0
6,post_landing,71,1211.0,71,199.601,481.287,0.60641,1.26006,0.063878,0.920672,0,1,0.000,-19.350,1,1,0.33930,1.60903,0.063221,0.26711,-0.34897,0.000657,0.000000,1.000000,0.051546,0.023263,1,1,2,1
6,post_landing,72,1227.0,71,200.452,482.265,1.17272,0.83282,0.038228,0.968977,0,1,0.000,-21.246,1,1,0.60641,1.26006,0.063878,0.56631,-0.42724,-0.025650,0.000000,1.000000,0.042790,0.022386,1,1,2,1
6,post_landing,73,1244.0,71,201.693,483.128,1.28193,0.86145,0.038914,1.008156,0,1,0.000,-22.748,1,1,1.17272,0.83282,0.038228,0.10921,0.02863,0.000686,0.000000,1.000000,0.037328,0.024484,1,1,2,1
