run,piece,compound_mode,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,narrow_landing_correction_enabled,narrow_landing_correction_latched,narrow_landing_contact_width_latched_px,narrow_landing_contact_source_latched,narrow_landing_contact_offset_latched_px,narrow_landing_angular_before_latched,narrow_landing_angular_delta_latched,narrow_landing_angular_after_latched,narrow_landing_correction_applied_latched,first_ground_contact_substep,first_ground_contact_vx_before,first_ground_contact_vx_after,first_ground_contact_delta_vx,first_ground_contact_vy_before,first_ground_contact_vy_after,first_ground_contact_delta_vy,first_ground_contact_angular_before,first_ground_contact_angular_after,first_ground_contact_delta_angular,first_ground_contact_delta_x,first_ground_contact_delta_y,first_ground_contact_width_px,first_ground_contact_offset_px,first_ground_contact_source,max_ground_delta_vx,max_ground_delta_vx_before,max_ground_delta_vx_after,max_ground_delta_vy,max_ground_delta_angular,max_ground_delta_vx_substep,max_ground_delta_vx_contact_width_px,max_ground_delta_vx_contact_offset_px,max_ground_delta_vx_contact_source,first_ground_response_normal_x,first_ground_response_normal_y,first_ground_response_normal_angle_rad,first_ground_response_tangent_x,first_ground_response_tangent_y,first_ground_response_depth,first_ground_response_separation,first_ground_response_friction,first_ground_response_friction_static,first_ground_response_delta_vn,first_ground_response_delta_vt,first_ground_response_linear_impulse_normal_proxy,first_ground_response_linear_impulse_tangent_proxy,first_ground_response_angular_impulse_proxy,first_ground_response_pair_count,first_ground_response_contact_count,first_ground_response_support_count,first_ground_response_pair_id,max_ground_response_normal_x,max_ground_response_normal_y,max_ground_response_normal_angle_rad,max_ground_response_tangent_x,max_ground_response_tangent_y,max_ground_response_depth,max_ground_response_separation,max_ground_response_friction,max_ground_response_friction_static,max_ground_response_delta_vn,max_ground_response_delta_vt,max_ground_response_linear_impulse_normal_proxy,max_ground_response_linear_impulse_tangent_proxy,max_ground_response_angular_impulse_proxy,max_ground_response_pair_count,max_ground_response_contact_count,max_ground_response_support_count,max_ground_response_pair_id
4,36,intermediate,complete,120,59,60,4.756,2213.019,1.122,5,2,1,0.065475,0,10.98222,0,0.27675,4.49868,0,0.27675,-6.48354,0.249369,1.39529,5.11672,0.245576,19.829000000000008,19.62299999999999,1.51519,0,,0,1,63,126,63,63,48,-23.597,-20.603,1.570796,-22.100249,8083;8083,-20.603:38.743;-23.597:38.547,-20.603463;-23.597035,0,,,,,,,,0,239,0.000000,0.188422,0.188422,11.039760,4.444848,-6.594912,0.000000,0.257752,0.257752,0.000000,1.451548,5.000,19.524,geometry-edge,1.121203,0.262529,1.383732,-6.336304,-0.173209,255,10.257,13.282,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.896385,,0.350000,1.000000,-6.594912,-0.188422,-31.365403,-0.896134,570.410173,2,4,4,68h:68j,0.000000,1.000000,1.570796,-1.000000,0.000000,1.869371,,0.350000,1.000000,-6.336304,-1.121203,-30.135460,-5.332441,-383.315569,9,17,18,68h:6a8
4,37,intermediate,complete,120,59,60,3.776,957.905,2.374,13,2,1,-0.096712,0,10.9686,0,0,3.31407,0,-0.49512,-7.65454,-0.363598,1.49746,3.98433,0.358067,23.88300000000001,16,2.764112,0,,0,1,71,142,71,83,62,13.453,16.439,1.570796,14.94552,8153;8153,13.453:41.011;16.439:40.722,13.452530;16.438511,0,,,,,,,,0,239,0.000000,-0.399433,-0.399433,11.026249,3.255685,-7.770565,0.000000,-0.380720,-0.380720,0.000000,0.920408,14.000,15.430,geometry-edge,-0.803012,-0.467881,-1.270893,-5.631367,0.158379,256,6.988,4.926,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,2.674093,,0.350000,1.000000,-7.770565,0.399433,-29.341653,1.508260,-364.693434,4,8,8,6aa:6ad,0.000000,1.000000,1.570796,-1.000000,0.000000,0.790500,,0.350000,1.000000,-5.631367,0.803012,-21.264041,3.032173,151.711960,5,10,10,6aa:6aq
