run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices
1,21,complete,120,59,60,8.592,8519.244,3.325,59,0,-27.268,1,1,-0.1618,0,-0.003061,-0.1618,-11.08248,-0.003061,0.1618,0.08829,0.003239,0.25200000000000955,0.06600000000003092,0.003185,0.047000000000025466,119,1,0,50,100,50,50,44
1,22,complete,121,60,60,3.966,1328.128,2.502,5,6,1.032,6,3,0,0,0,1.18832,-11.32888,-0.154865,2.31177,2.1258,0.273423,41.95599999999999,16.642999999999972,2.405409,3.20799999999997,,0,1,67,134,67,70,54
1,23,complete,122,61,60,3.404,1817.289,0.999,56,56,-8.184,6,3,0,0,0.012975,0.36343,-11.38367,0.012975,0.38736,0.18612,0.013439,1.4519999999999982,1.2069999999999936,0.054830000000000004,1.2069999999999936,,0,1,71,142,71,78,70
1,24,complete,121,60,60,4.054,1448.135,12.846,7,6,13.557,4,2,-0.31267,2.64174,0,-0.31267,-8.36723,-0.242034,1.56978,2.88327,0.238352,31.74799999999999,14.004999999999995,1.86752,0,,0,1,66,132,66,67,62
1,25,complete,135,74,60,2.958,422.016,3.375,16,0,15.402,1,1,-0.2279,0.10725,-0.005206,0.06611,0.25913,-0.016554,1.3064,1.28308,0.062863,33.09800000000001,11.996000000000038,1.3841419999999998,0,,0,1,85,170,85,88,80
1,26,complete,121,60,60,4.034,1163.861,2.725,11,0,-16.025,1,1,0,3.76596,0,0.44679,-7.23631,0.302055,1.89921,3.76596,0.09567,29.32000000000002,17.125,1.623084,0,,0,1,76,152,76,82,72
1,27,complete,121,60,60,4.88,2744.433,3.428,6,0,12.931,1,1,0,1.18749,0,-1.52177,-9.82153,-0.091946,2.16964,1.3682,0.062183,18.763000000000005,5.3489999999999895,0.482871,0,,0,1,66,132,66,70,66
1,28,complete,130,69,60,3.352,665.675,2.082,3,0,-13.461,1,1,0.98535,0.35281,0.022967,0.13028,-0.8621,0.04388,1.11112,0.44113,0.025657,10.055000000000007,1.4590000000000032,0.22745800000000002,0.40399999999999636,,0,1,92,184,92,95,80
1,29,complete,120,59,60,4.632,1624.548,2.816,3,12,5.858,8,4,0,0,0,-1.09612,-11.95516,0.078682,1.76432,2.94122,0.128021,46.49199999999999,23.245000000000005,2.104836,8.336999999999989,,0,1,83,166,83,91,70
1,30,complete,130,69,60,3.614,888.625,5.169,11,0,-23.767,1,1,-0.72752,-0.74615,-0.034117,0.11714,-0.16595,0.035446,1.15201,0.82681,0.062578,17.58699999999999,7.651999999999987,0.8401140000000002,2.4139999999999873,,0,1,61,122,61,63,64
