run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices
1,11,complete,121,60,60,7.92,8547.864,7.191,25,0,-6.918,1,1,-0.098,0,-0.002171,-0.098,-11.04824,-0.002171,0.098,0.01565,0.002277,0.16599999999999682,0.03999999999996362,0.005942,0.026999999999986812,120,1,0,78,156,78,80,67
1,12,complete,122,61,60,3.718,2601.283,4.837,6,0,-18.36,1,1,0,2.91537,0,1.1518,-8.19478,0.157825,0.81782,2.91537,0.035818,10.574999999999989,5.591000000000008,0.50751,0,,0,1,65,130,65,66,71
1,13,complete,122,61,60,4.536,3981.248,4.575,14,14,3.891,6,3,0,0.02192,0,-0.58842,-11.09486,-0.024894,0.58786,0.38419,0.025492,5.484000000000009,0.79200000000003,0.222573,0.6770000000000209,,0,1,57,114,57,60,65
1,14,complete,121,60,60,7.566,7101.376,6.276,25,30,-5.596,6,3,0.26682,0,0.007853,0.26682,-11.0278,0.007853,0.29434,0.06334,0.007853,2.188999999999993,1.1659999999999968,0.049749,1.1659999999999968,,0,1,71,142,71,80,78
1,15,complete,130,69,60,5.814,3593.304,4.465,13,0,1.804,1,1,-1.42492,0.11632,-0.064449,-0.51329,-0.62202,0.028198,1.66171,0.89781,0.064449,32.54599999999999,5.573000000000036,1.1306159999999998,0,,0,1,55,110,55,55,49
1,16,complete,125,64,60,3.306,3597.108,6.323,12,0,13.276,1,1,-1.44783,0.88917,-0.066976,0.34655,0.06272,-0.007163,1.44783,0.88917,0.066976,2.8559999999999945,3.115000000000009,0.12727000000000002,2.5160000000000196,,0,1,49,98,49,49,48
1,17,complete,122,61,60,5.48,5629.969,2.731,19,10.009,5.497,3,2,0,0.01858,0,-1.01799,-11.09807,-0.037724,1.01178,0.42559,0.038763,11.770999999999987,2.9950000000000045,0.430728,2.6760000000000446,,0,1,58,116,58,59,60
1,18,complete,120,59,60,3.562,630.087,1.933,18,0,-11.522,1,1,-0.33928,0,-0.002652,-0.33928,-11.08349,-0.002652,0.33928,0.09863,0.009772,2.1299999999999955,0.15399999999999636,0.029150999999999996,0.05000000000001137,119,1,0,86,172,86,97,82
1,19,complete,127,66,60,4.006,1049.179,2.425,8,1.245,-28.343,2,2,0.60236,0.69481,0.025371,0.74372,-2.93452,0.30341,0.9491,1.37742,0.049569,8.102000000000004,4.124000000000024,0.428639,0,,0,1,72,144,72,73,59
1,20,complete,120,59,60,4.246,1052.603,1.069,5,4,1.569,2,1,-0.31032,0,-0.003259,-0.31032,-10.97815,-0.003259,0.79298,0.22812,0.01825,22.795999999999992,1.4260000000000446,0.407518,0.0020000000000095497,,0,1,122,244,122,127,82
