run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,26,1,1,242,START,1920;1935,11.000,16.504,0.000000,0.188117,0.188117,11.064988,3.767678,-7.297310,0.000000,0.337181,0.337181,-7.297310,-0.188117,195.000,0.000000,0.000,0.000000,4,4
1,26,1,2,243,PART_CHANGE+WIDTH_CHANGE,1920,4.071,18.112,0.188117,0.282956,0.094838,3.767678,3.824100,0.056422,0.337181,0.323895,-0.013285,0.056422,-0.094838,195.048,0.085652,0.048,0.085652,1,2
1,26,2,1,247,START,1911;1916;1919,4.868,4.346,0.279721,0.782807,0.503086,3.992075,-1.338311,-5.330386,0.320193,0.207547,-0.112646,-5.330386,-0.503086,195.334,0.412878,0.000,0.000000,5,6
1,26,2,2,248,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1911;1916,3.579,1.959,0.782807,1.297738,0.514931,-1.338311,-1.262359,0.075952,0.207547,0.146591,-0.060956,0.075952,-0.514931,195.533,0.465600,0.199,0.052722,2,4
1,26,3,1,296,START,1941;1944;1947;1949;1953;1954;1966,11.088,21.124,1.087755,0.647242,-0.440513,1.938316,0.075014,-1.863302,0.122871,-0.002791,-0.125662,-1.863302,0.440513,209.755,2.072170,0.000,0.000000,12,14
1,26,3,2,297,PART_CHANGE+RESPONSE,1941;1944;1953;1966,11.090,21.142,0.647242,0.244792,-0.402450,0.075014,-0.191422,-0.266436,-0.002791,0.009640,0.012431,-0.266436,0.402450,209.910,2.071503,0.155,-0.000667,5,8
1,26,3,3,298,PART_CHANGE,1941;1953;1966,11.084,21.077,0.244792,0.201369,-0.043423,-0.191422,-0.196108,-0.004686,0.009640,0.007311,-0.002330,-0.004686,0.043423,209.968,2.073808,0.213,0.001638,3,6
1,26,3,4,299,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1941;1953,5.344,23.896,0.201369,0.178030,-0.023338,-0.196108,-0.165755,0.030353,0.007311,0.006190,-0.001121,0.030353,0.023338,210.017,2.075556,0.261,0.003386,2,4
1,26,3,5,300,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1941,0.875,26.087,0.178030,0.152896,-0.025135,-0.165755,-0.136964,0.028791,0.006190,0.005141,-0.001049,0.028791,0.025135,210.059,2.077037,0.304,0.004866,1,2
1,26,3,6,324,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1941;1953;1966,11.167,22.002,-0.494762,-0.562150,-0.067388,0.473652,0.410172,-0.063480,-0.017247,-0.019671,-0.002424,-0.063480,0.067388,208.997,2.040520,-0.758,-0.031650,3,6
1,26,3,7,327,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1953;1966,6.729,20.194,-0.607981,-0.630977,-0.022996,0.454451,0.477060,0.022610,-0.021466,-0.022345,-0.000880,0.022610,0.022996,208.551,2.024846,-1.204,-0.047324,2,4
1,26,3,8,331,PART_CHANGE+WIDTH_CHANGE,1966,4.545,19.723,-0.697853,-0.717741,-0.019888,0.548243,0.572182,0.023940,-0.025053,-0.026208,-0.001155,0.023940,0.019888,207.876,2.000766,-1.879,-0.071404,1,2
1,26,3,9,364,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1925;1966;1979;1983;1986,44.181,7.886,-1.114475,-0.386035,0.728440,1.724056,-0.190367,-1.914422,-0.058060,-0.018398,0.039662,-1.914422,-0.728440,199.857,1.660352,-9.898,-0.411818,8,10
1,26,3,10,365,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1925;1979;1983,4.982,11.626,-0.386035,-0.319832,0.066203,-0.190367,-0.219071,-0.028705,-0.018398,-0.018044,0.000354,-0.028705,-0.066203,199.759,1.655679,-9.997,-0.416491,5,6
1,26,3,11,366,PART_CHANGE+WIDTH_CHANGE,1983,2.990,10.542,-0.319832,-0.334270,-0.014438,-0.219071,-0.156422,0.062649,-0.018044,-0.016642,0.001401,0.062649,0.014438,199.677,1.651095,-10.078,-0.421075,1,2
1,26,3,12,411,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1966;1983,42.188,8.581,0.316424,0.225917,-0.090507,0.187243,0.000226,-0.187018,0.019851,0.000367,-0.019484,-0.187018,0.090507,199.595,1.676237,-10.160,-0.395933,2,4
1,26,3,13,412,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1966,4.972,27.187,0.225917,0.177048,-0.048869,0.000226,0.027187,0.026962,0.000367,-0.000947,-0.001314,0.026962,0.048869,199.652,1.676330,-10.103,-0.395840,1,2
1,26,3,14,416,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1966;1983,42.189,8.628,0.057305,0.000052,-0.057253,0.129994,-0.000006,-0.130000,-0.004273,0.000004,0.004277,-0.130000,0.057253,199.769,1.673725,-9.986,-0.398445,2,4
1,27,1,1,239,START,1990;1991;2000,6.000,13.294,0.000000,-0.362766,-0.362766,11.036381,2.240406,-8.795975,0.000000,-0.174368,-0.174368,-8.795975,0.362766,195.000,0.000000,0.000,0.000000,6,6
