run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,26,1,242,243,2,1920;1935,195.000,195.048,0.048,484.059,484.824,0.765,0.000000,0.085652,0.085652,0.188117,0.282956,0.094838,3.767678,3.824100,0.056422,0.337181,0.323895,-0.013285,4.071,11.000,18.112,0.188117,242,11.000,16.504,-7.297310,-0.188117,0.337181,242,0.188117,0.282956,2
1,26,2,247,248,2,1911;1916;1919,195.334,195.533,0.199,487.864,487.514,-0.350,0.412878,0.465600,0.052722,0.782807,1.297738,0.514931,-1.338311,-1.262359,0.075952,0.207547,0.146591,-0.060956,3.579,4.868,4.346,0.514931,248,3.579,1.959,0.075952,-0.514931,0.112646,247,0.514931,1.018017,2
1,26,3,296,488,193,1941;1944;1947;1949;1953;1954;1966;1925;1979;1983;1986,209.755,199.769,-9.986,492.029,501.888,9.859,2.072170,1.673719,-0.398451,0.647242,-0.000000,-0.647242,0.075014,0.000000,-0.075014,-0.002791,-0.000000,0.002791,0.873,44.181,27.216,0.728440,364,44.181,7.886,-1.914422,-0.728440,0.125662,296,0.728440,3.985363,14
1,27,1,239,480,242,1990;1991;2000;1992,195.000,183.142,-11.858,481.477,486.926,5.449,0.000000,-0.356725,-0.356725,-0.362766,-0.000001,0.362766,2.240406,0.000000,-2.240406,-0.174368,-0.000000,0.174368,1.041,47.170,23.930,1.459274,245,1.128,16.168,-0.019507,1.459274,0.174368,239,1.459274,6.750920,11
1,28,1,238,239,2,2059,195.000,195.026,0.026,480.961,481.619,0.658,0.000000,0.062554,0.062554,0.104162,0.204050,0.099888,3.463975,3.042675,-0.421300,0.246252,0.253795,0.007544,2.000,2.059,12.726,0.104162,238,2.000,10.273,-7.560611,-0.104162,0.246252,238,0.104162,0.204050,2
1,28,2,241,244,4,2058,195.127,195.475,0.348,483.089,482.517,-0.573,0.187484,0.239182,0.051699,0.296924,0.747796,0.450872,-0.439463,-0.469713,-0.030250,0.104113,0.027277,-0.076836,2.151,2.180,10.974,0.194120,242,2.166,10.043,-0.167707,-0.194120,0.148711,241,0.194120,0.544527,3
1,28,3,249,484,236,2058,196.418,232.931,36.513,482.205,493.215,11.010,0.273564,1.286470,1.012907,0.724307,1.568927,0.844620,-0.164247,1.601855,1.766102,0.026210,0.056403,0.030192,1.521,2.236,28.204,0.044705,258,2.211,6.187,0.017722,0.044705,0.008403,250,0.044705,2.450048,1
1,29,1,242,245,4,2153;2156;2158;2160,195.000,194.131,-0.869,483.250,481.434,-1.816,0.000000,0.062356,0.062356,-0.750466,-1.657205,-0.906739,-0.596572,-1.016962,-0.420390,0.053775,0.113737,0.059962,2.033,12.000,8.838,1.657205,245,2.058,6.440,-1.016962,1.657205,0.113737,245,1.657205,3.246589,4
1,29,2,306,484,179,2166;2168;2178;2232;2233;2161;2162;2222;2228,171.601,170.021,-1.580,497.934,498.190,0.256,1.608631,1.560318,-0.048313,-0.573969,-0.010377,0.563592,-0.193659,-0.001094,0.192564,0.013555,-0.001355,-0.014910,0.999,22.023,9.982,0.748776,306,5.996,5.106,-3.119380,-0.748776,0.077227,306,0.748776,4.953470,28
1,30,1,237,238,2,2243,195.000,194.973,-0.027,478.291,478.676,0.385,0.000000,-0.058206,-0.058206,-0.112152,-0.240618,-0.128465,1.477342,1.538690,0.061348,-0.243400,-0.224109,0.019291,5.000,5.050,10.331,0.128465,238,5.050,10.331,0.061348,0.128465,0.243400,237,0.128465,0.240618,2
1,30,2,271,512,242,2291;2292;2262;2268;2272;2290;2280;2288;2289;2285;2287,193.107,197.590,4.483,499.801,502.376,2.575,-1.796772,-1.573927,0.222845,-0.438419,0.045584,0.484003,-0.483779,0.019961,0.503740,-0.074377,0.002444,0.076821,0.897,28.000,22.019,0.402247,387,23.999,1.549,-0.872350,0.402247,0.124315,271,0.402247,6.455378,30
